"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"10025","New York","NY","New York-Newark-Jersey City","New York County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962500,899000,899000,897000,895000,890000,899000,945000,947000,945000,910000,925000,910000,925000,925000,895000,899000,995000,965000,1085000,1095000,1095000,1110000,1150000,1180000,1195000,1200000,1195000,1270000,1320000,1310000,1320000,1335000,1350000,1350000,1320000,1362500,1370000,1325000,1237500,1312500,1300000,1300000,1375000,1300000,1395000,1329500,1300000,1299888,1272500,1299888,1350000,1325000,1297444,1250000,1195000,1172500,1149000,1200000,1295000,1299000,1297000,1285000,1297499.5,1222500,1295000,1295000,1295000,1272500,1250000,1425000,1375000,1222500,1250000
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412450,422250,417250,419500,449900,398000,398000,370450,405000,407500,449900,429900,4e+05,349900,394000,399900,419000,419000,450000,487000,499500,499500,499900,469000,435000,439000,449500,454500,499900,499450,499450,484999,475000,475000,499900,519500,499950,434000,415000,402500,4e+05,414950,414950,409900,409900,399000,399000,395000
"10023","New York","NY","New York-Newark-Jersey City","New York County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495000,2495000,2535000,2600000,2585000,2500000,2500000,2495000,2410000,2425000,2407500,2395000,2375000,2395000,2437500,2495000,2397500,2375000,2397500,2500000,2422500,2375000,2395000,2315000,2200000,2200000,2200000,2285000,2149000,2175000,2172500,2275000,2300000
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,389450,399900,389999,399900,404900,409450,409000,413450,399000,399000,376950,377450,374500,366950,372450,399000,420000,410000,449950,434900,434900,439900,399900,439900,429900,437000,429000,435000,415950,424000,415000,417000,417000,404500,404499.5,419950,437000,450000,452000,489999,440000,445000,459900,439450,495000,442000,431950,495000,495000,450000,495000,475000,479900,452500,429900,469000,475000,475000,449999.5,462500,525000,539900,527450,549700,537000,499700,499000,499900,559000,549000,549400,574400,570000,589900,499700,499900,539499.5,509000,565000,570000,565000,565000,597450,612500,625000,649000,640000,574950,559000,599000,649000,599000,599900,649000,648250,649000,647500,599000,519900,499900,489900,474900,474950,485000,475000,499000,485000,494450,499900
"10002","New York","NY","New York-Newark-Jersey City","New York County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,2250000,2255000,2260000,2500000,2475000,2350000,2325000,2366000,2358000,2366000,2386000,2425000,2495000,2518500,2508500,2466000,2425000,2499500,2499500,2520000,2500000,2500000,2499000,2497000,2500000,2499000,2499000
"60640","Chicago","IL","Chicago-Naperville-Elgin","Cook County",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329499.5,290000,304950,270000,299900,314900,329950,324900,295000,295000,279900,284500,265000,289900,287000,284750,280000,289450,295000,295000,295000,289000,279900,274900
"94109","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195000,1164000,1295000,1346000,1283000,1249000,1199500,1200000,1350000,1382000,1405000,1445000,1405000,1380000,1425000,1399000,1397000,1490000,1379000,1360000,1395000,1475500,1516162.5,1497500,1495000,1495000,1397500,1395000,1395000,1449000,1348000,1430000,1339000,1297000,1219500
"10016","New York","NY","New York-Newark-Jersey City","New York County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850000,1785000,1830000,1837000,1900000,1900000,1912500,1900000,1925000,1995000,1900000,1990000,1995000,2062500,2222500,2507500,2695000,2650000
"37013","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",9,107990,108900,105500,105495,101000,103500,105000,108900,106995,104990,103500,103500,99500,99500,99500,98000,97000,95600,92450,89990,89900,94900,91250,89945,87500,87735,85000,84948,87900,85000,89900,87900,87700,87500,84924,89300,87500,89900,89900,89900,89950,89900,95000,99500,107900,107000,108450,99900,99999,109000,109900,102450,94900,107000,111000,119900,119900,119900,119000,119900,116445,119900,119900,119900,119900,117750,114999,113900,119900,120450,117900,115400,115900,114900,121000,123900,123400,125000,129450,134900,145000,145990,146990,146445,147900,145000,142500,149900,159900,149900,149900,149950,150000,157900,164900,164900,164950,165000,164950,169450,169900,169900,172900,172500,179990,181990,181990,179990,181990
"32162","The Villages","FL","The Villages","Sumter County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205950,222500,209900,217400,217400,219900,209000,209000,199450,201500,217450,199900,209900,204900,194700,204500,211950,204900,209700,199500,193400,199000,199900,198450,197700,202400,202400,211950,209450,204900,214900,205950,209000,219000,207000,213750,229900,239450,244450,249750,239900,236400,219000,204450,217900,239450,249900,258684,244450,254000
