RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
99683,98277,Washington,537,235300,228700,242600,228e3,225100,220100,229e3,231700,226100,215900,212200,212300,230700,231500,233600,209300,202100,196600,205900,208800,207100,198400,203100,200700,209900,200100,205e3,183400,182900,168400,174800,182800,193500,195e3,195600,188200,195300,184500,183700,172600,169800,176900,171900,165300,161400,161700,162300,159e3,162500,154600,157500,155200,165200,158600,151700,159500,166200,176500,170100,164100,162800,166300,181600,179800,179800,171e3,170700,176200,161800,165100,163200,178300,179100,184400,186400,175800,168200,155400,165600,166e3,178700,179800,179300,175300,196800,192300,193e3,171600,176500,179900,179300,178200,173300,178100,186600,197500,212500,213200,214100,207600,216500,219200,221800,220300,224e3,221900,222600,225700,256e3,259200,274700,248600,250900,231200,242100,245e3,253700,250500,259e3,253600,274400,267900,282e3,264e3,265e3,259800,266e3,273100,269800,272100,285500
60641,07304,New Jersey,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168600,179700,192500,192400,189400,195400,210100,214300,205400,202400,205500,206300,208600,208600,206300,206100,208100,207600,208800,225900,254900,264800,255500,237600,247e3,246900,254700,233100,236500,218900,242400
93487,80631,Colorado,539,84500,91e3,92900,93200,85100,75e3,63700,58900,60500,68400,72200,75900,75e3,74400,69900,72900,71400,76300,77600,79900,73700,68400,76700,76100,78400,74500,79400,79800,73400,68600,68500,65600,69100,63700,62200,62100,62800,65900,64700,68e3,71800,75700,76400,73200,71200,74200,80200,87100,89300,96800,100100,99700,90800,84600,84800,91700,96300,98e3,103900,103600,107e3,103200,106500,105900,108400,109700,113200,114900,116300,117700,124100,126700,125900,121500,122200,129100,131600,132900,131600,134e3,130700,131100,133100,146400,151100,152e3,150100,152200,150800,148700,149e3,152300,150100,154600,158100,165600,166400,168e3,167400,167e3,168400,171500,172900,175e3,175600,179900,179800,192800,190200,194500,184600,187800,189700,195700,201600,202800,205200,204400,212e3,223100,233400,223100,215200,215500,230600,237600,233600,226800,228400,228e3,
66886,21502,Maryland,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24500,25400,28300,29100,31300,33700,37500,32300,33200,28300,30700,27100,28800,28400,28600,30300,28300,27500,22200,22400,22500,23500,27100,27e3,28700,27100,27200,28800,31400,32e3,32400,25400,28e3,28100,
99414,97756,Oregon,541,198900,200100,196400,182200,172600,175700,176500,172600,165100,150900,141900,141700,145400,149300,137600,129800,126800,130200,132700,129e3,122700,119700,116900,117400,115600,112300,108300,104200,98100,93600,91900,97400,99800,99400,91200,94200,91900,98500,94e3,93600,91300,92900,93200,94100,93100,91800,88700,85400,90400,94500,102600,99500,106100,104e3,108500,108600,112400,113600,114800,113600,117700,119100,128500,13e4,129800,128100,129300,134800,136200,143600,141e3,145200,147200,154600,154500,153200,156500,167500,171200,171700,164800,167700,168600,170600,171600,176e3,177e3,182300,181300,181800,182e3,188100,192200,194800,200800,210600,210900,208300,207100,210300,213900,213500,218800,219600,225400,219600,219800,218200,222900,226500,234500,240400,249100,251900,252600,248700,250700,252500,247200,245500,251500,258600,260700,254300,259600,254500,260100,258300,260900,263e3,
70452,29407,South Carolina,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97200,103e3,107600,102800,99700,97600,96400,100100,99100,104300,100100,107600,103300,98100,97e3,95800,103500,108700,117800,122500,119200,118200,119200,118600,118e3,114100,111e3,111500,116700,118300,133900,128800,133600,118900,119800,111300,112600,116100,129600,137200,139700,142100,143100,142400,129700,127800,127e3,130100,137200,137900,138600,126600,138600,144600,
99092,97123,Oregon,543,224e3,220300,216100,218600,212800,210400,212500,210600,204300,201100,203900,207700,198400,193700,189500,182200,182300,179200,185400,184200,184100,180800,18e4,169800,176400,172600,177700,169300,167700,162900,164300,164900,166400,162500,157200,153800,147400,142100,138100,137600,137200,143500,149300,149200,144200,151100,149100,144600,128500,125200,136900,136800,130300,121700,129e3,142600,151600,154800,161e3,161600,165e3,155100,157700,150800,165700,17e4,161300,161400,163600,178e3,180100,180100,189500,187e3,191400,191e3,191500,181900,184900,186500,195900,198300,199200,201300,199900,207200,204500,210200,208800,211700,212e3,217400,217300,214900,220600,226100,232900,231400,238e3,239900,243100,243700,247600,253e3,259700,261400,261e3,262400,266600,272500,273100,274700,281e3,288700,287800,286500,283e3,295700,298900,302400,294200,290700,292e3,291200,292200,291e3,292400,294100,299200,312500,315100
97795,94590,California,544,223900,197200,172200,155e3,138100,128400,129400,124500,127800,114800,107400,96900,91700,85200,78400,76900,82100,84600,90300,85400,87800,84100,89e3,89600,88900,91700,97300,106500,105100,97500,91100,89200,90700,85600,86600,87100,89500,85300,84900,84300,88100,81900,83e3,73600,74500,71400,76800,80600,78300,81100,81800,91800,92900,92300,97200,103300,110200,98500,99200,99800,112600,115700,123200,122300,123e3,127300,132600,140500,145600,152e3,155900,158700,162200,159100,152300,146900,167100,176500,179700,163200,159600,169100,168800,181900,183500,192e3,188900,198400,199800,205600,202400,211200,208100,211e3,203e3,206400,199400,206900,213200,230200,241400,235500,234400,226500,247600,243400,263600,256100,265200,261700,270300,273700,274200,270300,278e3,278300,280100,273700,282200,286600,296200,293200,301e3,293100,294800,275700,289700,29e4,308400,305500,
98431,95822,California,545,169100,150300,137100,120900,12e4,114300,110700,101700,96700,95200,90300,86100,80700,79e3,80600,8e4,85e3,86600,92100,98600,101900,103e3,103700,108200,114400,110500,109100,107300,109400,106300,98e3,95400,92500,95900,92300,92700,88500,88100,82300,80200,81900,88e3,87200,83300,82600,83e3,86700,83200,89400,92100,92700,90200,92400,100700,110300,115e3,119e3,114900,111400,113200,119300,125900,126700,132800,133500,137200,139100,147200,152100,155300,158800,159600,161e3,160900,162600,159900,159300,164e3,166e3,167700,164e3,157700,157900,153100,164500,170100,182200,176500,179600,176600,190800,190100,196700,193500,201300,199500,202700,198300,207e3,209300,214e3,214400,219300,217600,219e3,216700,219500,221500,228800,228300,226400,226800,231600,235700,231900,234e3,235900,246900,244700,248600,255900,260700,259900,244200,247500,251600,,,,,
70929,30157,Georgia,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51400,54e3,54400,51700,48600,50100,52400,52700,50600,48e3,48700,52700,56200,59600,61300,63700,66800,66400,68900,66600,68300,69600,71700,72400,70400,71700,73800,74100,73600,75e3,78400,78800,79700,78e3,82500,82600,85300,83700,87400,89e3,88100,83e3,81400,88e3,89100,92500,87800,89500,92300,96700,97400,96500,98400,102700,100800,100800,102400,105200,106e3,106400,108500,107700,106200,109100,112100,117200,118400,121700,121300,121600,121200,124100,125400,127900,129700,128700,133200,133300,136300,132100,131900,131e3,133200,133600,135900,141400,145200,
