"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,61639,"10025","NY","New York-Newark-Jersey City","New York County","New York",0,1027300,-0.0203127980164028,-0.0409820761762509,-0.097117243803832,0.0245003034888251,0.0244682964478733,"2017-12","2017-Q4",1138500,-0.0976723759332455,"2015-08"
2019-01-31,84654,"60657","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1,352300,-0.000567375886524823,0.00570939194975735,0.00916642795760527,0.0291190625328486,0.0115110844083965,"2018-03","2018-Q1",352700,-0.00113410830734335,"2018-03"
2019-01-31,61637,"10023","NY","New York-Newark-Jersey City","New York County","New York",2,1363000,-0.00474625775830595,-0.0195655301395483,-0.1163122406639,-0.00400140415596384,0.0155680273767866,"2016-12","2016-Q4",1624100,-0.160765962687027,"2013-10"
2019-01-31,91982,"77494","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",3,335200,-0.00208395355760643,-0.00504600771742357,0.0384138785625774,0.0382796778958945,0.0310883631905794,"2018-09","2018-Q3",338400,-0.00945626477541371,"2018-06"
2019-01-31,84616,"60614","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4,431800,0.000695249130938586,0.00512104283054004,0.0121894045944679,0.0342977065193328,0.0184371198053033,"2019-01","2019-Q1",431800,0,"2019-01"
2019-01-31,93144,"79936","TX","El Paso","El Paso County","El Paso",5,128200,0.00549019607843137,0.0150435471100554,0.0647840531561462,0.0281222692381065,0.00521681488700843,"2007-10","2007-Q4",132400,-0.0317220543806647,"2007-06"
2019-01-31,91940,"77449","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",6,181700,0.00442233278054174,0.0128205128205128,0.0472622478386167,0.0719091563310139,0.0358965889469045,"2019-01","2019-Q1",181700,0,"2019-01"
2019-01-31,91733,"77084","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",7,175000,0.00864553314121038,0.0275983558426307,0.0789149198520345,0.0716759406026986,0.0351342397296208,"2019-01","2019-Q1",175000,0,"2019-01"
2019-01-31,61616,"10002","NY","New York-Newark-Jersey City","New York County","New York",8,948900,-0.0125910509885536,-0.0296553839860926,-0.0337067209775967,0.0526719350736204,0.0312882702001329,"2017-10","2017-Q4",1009800,-0.060308972073678,"2017-04"
2019-01-31,61807,"10467","NY","New York-Newark-Jersey City","Bronx County","New York",9,423400,0.00165602081854743,0.00450771055753262,0.0881521459778977,0.0625573407688544,0.025359985262617,"2019-01","2019-Q1",423400,0,"2019-01"
2019-01-31,84640,"60640","IL","Chicago-Naperville-Elgin","Cook County","Chicago",10,237300,0.00168847615027438,0.00465707027942422,-0.00586510263929619,0.0359352019660386,-0.000964105231581081,"2007-01","2007-Q1",269900,-0.12078547610226,"2004-08"
2019-01-31,62037,"11226","NY","New York-Newark-Jersey City","Kings County","New York",11,827700,-0.00180897250361794,0.00108853410740203,0.135079539221064,0.127026532550017,0.0595385971001985,"2018-12","2018-Q4",829200,-0.00180897250361794,"2018-11"
2019-01-31,97564,"94109","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",12,1263500,-0.0021323645553625,0.000950645646835142,0.00813851432218942,0.0594307491184871,0.0523126530492435,"2018-11","2018-Q4",1269000,-0.00433412135539795,"2018-11"
2019-01-31,61630,"10016","NY","New York-Newark-Jersey City","New York County","New York",13,991500,-0.0124501992031873,-0.0308865213566611,-0.032965961182093,0.0223634144141134,0.0191853754002962,"2017-02","2017-Q1",1092600,-0.0925315760571115,"2015-11"
2019-01-31,74101,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",14,220700,0.00592525068368277,0.021286441462286,0.116337885685382,0.113205179077554,0.0475447562107016,"2019-01","2019-Q1",220700,0,"2019-01"
2019-01-31,92593,"78660","TX","Austin-Round Rock","Travis County","Pflugerville",15,249600,0.00160513643659711,0.00930044480388192,0.0391340549542048,0.0723742636865934,0.0375771022514999,"2019-01","2019-Q1",249600,0,"2019-01"
2019-01-31,71831,"32162","FL","The Villages","Sumter County","The Villages",16,265900,0.00377500943752359,0.0110266159695817,0.0791396103896104,0.0336009150283549,0.0230084904633003,"2019-01","2019-Q1",265900,0,"2019-01"
2019-01-31,62087,"11375","NY","New York-Newark-Jersey City","Queens County","New York",17,994600,0.00241886716387825,0.0238830553839819,0.0323853020552211,0.0746271209274449,0.0474210305800666,"2019-01","2019-Q1",994600,0,"2019-01"
2019-01-31,62045,"11235","NY","New York-Newark-Jersey City","Kings County","New York",18,712100,-0.00224183830741208,0.000140449438202247,-0.00503004051977085,0.0542858613167869,0.0365756115370233,"2018-06","2018-Q2",725900,-0.0190108830417413,"2018-01"
2019-01-31,84646,"60647","IL","Chicago-Naperville-Elgin","Cook County","Chicago",19,393800,0.00101677681748856,0.0110397946084724,0.0308900523560209,0.0670325035179775,0.0278539572516259,"2019-01","2019-Q1",393800,0,"2019-01"
2019-01-31,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Hawthorne",20,654000,0.0039914031317163,0.0163170163170163,0.0916374561842764,0.0934979589482046,0.0516351495201668,"2019-01","2019-Q1",654000,0,"2019-01"
2019-01-31,74242,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",21,263000,0.00343380389164441,0.0154440154440154,0.080082135523614,0.126775608903451,0.0612771986847249,"2019-01","2019-Q1",263000,0,"2019-01"
2019-01-31,61643,"10029","NY","New York-Newark-Jersey City","New York County","New York",22,777100,-0.00740835355728701,-0.0189370029036738,-0.0158308004052685,0.0435596662015176,0.0357546662826729,"2018-05","2018-Q2",795400,-0.0230072919285894,"2017-08"
2019-01-31,61623,"10009","NY","New York-Newark-Jersey City","New York County","New York",23,1123500,-0.0148193616274991,-0.0168883444172209,0.0174787176236189,0.0322984003114108,0.0283621462851142,"2017-06","2017-Q2",1221900,-0.080530321630248,"2016-10"
2019-01-31,84620,"60618","IL","Chicago-Naperville-Elgin","Cook County","Chicago",24,393000,0.00152905198776758,-0.00127064803049555,0.0118434603501545,0.0524903427451637,0.0228257420565623,"2018-04","2018-Q2",395200,-0.0055668016194332,"2018-04"
2019-01-31,61625,"10011","NY","New York-Newark-Jersey City","New York County","New York",25,1638800,-0.00714891554586211,-0.0157948471563269,-0.0616124599175447,0.0136884070546328,0.0286016931996182,"2016-08","2016-Q3",1819300,-0.0992139834002089,"2014-06"
2019-01-31,92036,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston County","League City",26,268700,0.00223797090637822,0.00486163051608078,0.0628955696202532,0.0669866194002693,0.0361405652201419,"2019-01","2019-Q1",268700,0,"2019-01"
2019-01-31,92045,"77584","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Pearland",27,267400,0.00450788880540947,0.0144157814871017,0.0602696272799366,0.0648583284221345,0.0326091458789062,"2019-01","2019-Q1",267400,0,"2019-01"
2019-01-31,61703,"10128","NY","New York-Newark-Jersey City","New York County","New York",28,1202600,-0.00290191526407429,-0.0256825731183667,0.00275160510297674,0.0539826505556098,0.0317833980736761,"2018-08","2018-Q3",1250200,-0.038073908174692,"2018-02"
2019-01-31,66126,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",29,679700,0.000883522308938301,0.0149320591309542,0.100728744939271,0.0934163721158066,0.0680456125460795,"2019-01","2019-Q1",679700,0,"2019-01"
2019-01-31,92271,"78130","TX","San Antonio-New Braunfels","Comal County","New Braunfels",30,228400,0.00263388937664618,0.00351493848857645,0.0623255813953488,0.0641139317988997,0.0376691613714648,"2019-01","2019-Q1",228400,0,"2019-01"
2019-01-31,69816,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",31,209900,0.00816522574447646,0.0294261893084846,0.0920915712799168,0.0769333113446118,0.0305193298272151,"2019-01","2019-Q1",209900,0,"2019-01"
2019-01-31,92551,"78613","TX","Austin-Round Rock","Williamson County","Cedar Park",32,302600,0.00631858995676754,0.0229885057471264,0.0338230269900922,0.0717439240205402,0.0405744413026505,"2019-01","2019-Q1",302600,0,"2019-01"
2019-01-31,92515,"78572","TX","McAllen-Edinburg-Mission","Hidalgo County","Mission",33,107600,0,0.00279589934762349,0.0792377131394183,0.0522749796635105,0.0223042059379317,"2019-01","2019-Q1",107600,0,"2019-01"
2019-01-31,97771,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa County","Pittsburg",34,426200,-0.00163972827360037,-0.0102183000464468,0.0520859047148852,0.113391608015174,0.0681210774143177,"2006-01","2006-Q1",465400,-0.0842286205414697,"2005-05"
2019-01-31,93123,"79912","TX","El Paso","El Paso County","El Paso",35,188200,0.00319829424307036,0.000531632110579479,0.0312328767123288,0.0203096934095413,0.00689639455571478,"2019-01","2019-Q1",188200,0,"2019-01"
2019-01-31,71067,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton County","Riverdale",36,131300,0.00690184049079755,0.0289968652037618,0.0614389652384802,0.140311548959277,0.000611342248146407,"2007-09","2007-Q3",150300,-0.126413838988689,"2002-11"
2019-01-31,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",37,1506000,-0.00377058940265926,0.00252962321927839,0.0801118840995482,0.093848236984857,0.0528650880079606,"2018-11","2018-Q4",1514400,-0.00554675118858954,"2018-11"
2019-01-31,66133,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",38,557400,0.00251798561151079,0.00905141202027516,0.0112481857764877,0.0258594988144585,0.0270563105319253,"2017-07","2017-Q3",560300,-0.00517579867927896,"2017-06"
2019-01-31,90654,"75052","TX","Dallas-Fort Worth-Arlington","Dallas County","Grand Prairie",39,219900,0.0124309392265193,0.04070042593469,0.124233128834356,0.101197183355243,0.0512522539905884,"2019-01","2019-Q1",219900,0,"2019-01"
2019-01-31,74126,"37042","TN","Clarksville","Montgomery County","Clarksville",40,139100,0.0065123010130246,0.0235467255334805,0.0918367346938776,0.0375254396284948,0.0193856699673742,"2019-01","2019-Q1",139100,0,"2019-01"
2019-01-31,91926,"77433","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",41,256200,0.00273972602739726,0.00628436763550668,0.024390243902439,0.0442776411223351,0.0297501024473483,"2019-01","2019-Q1",256200,0,"2019-01"
2019-01-31,89925,"73099","OK","Oklahoma City","Canadian County","Yukon",42,166600,0.00120192307692308,0.0036144578313253,0.0386533665835411,0.0285876207298823,0.031226086938676,"2019-01","2019-Q1",166600,0,"2019-01"
2019-01-31,61802,"10462","NY","New York-Newark-Jersey City","Bronx County","New York",43,156800,0.00512820512820513,0.0268500327439424,0.161481481481481,0.114964226209005,0.0336672742260007,"2019-01","2019-Q1",156800,0,"2019-01"
2019-01-31,62017,"11206","NY","New York-Newark-Jersey City","Kings County","New York",44,736500,-0.000542814493146967,0.0143230959922876,0.106853020739405,0.104928539576895,0.0596546609932125,"2018-12","2018-Q4",736900,-0.000542814493146967,"2018-12"
2019-01-31,91922,"77429","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",45,248800,0.00647249190938511,0.0150958792329661,0.0302277432712215,0.0586571077969837,0.033532180482341,"2019-01","2019-Q1",248800,0,"2019-01"
2019-01-31,61617,"10003","NY","New York-Newark-Jersey City","New York County","New York",46,1612200,-0.0118901691591076,-0.0275063336952588,-0.0161113145367997,0.0359678660984089,0.0354920075747696,"2018-06","2018-Q2",1707300,-0.0557019855912845,"2017-07"
2019-01-31,91968,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Sugar Land",47,369700,0.00108313024641213,0.00571273122959739,0.00845608292416803,0.0469597191409303,0.0315446143476985,"2018-06","2018-Q2",370700,-0.00269759913676828,"2018-04"
2019-01-31,70829,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",48,198100,0.00609446419502286,0.0243019648397104,0.107941834451902,0.110686191998248,0.0310575775787076,"2019-01","2019-Q1",198100,0,"2019-01"
2019-01-31,86026,"63376","MO","St. Louis","Saint Charles County","Saint Peters",49,203800,0.00245941957697983,0.00991080277502478,0.0709406200735681,0.0566782619783088,0.0193840143034971,"2019-01","2019-Q1",203800,0,"2019-01"
2019-01-31,84615,"60613","IL","Chicago-Naperville-Elgin","Cook County","Chicago",50,229600,0.00393528640139921,0.00569426193604906,-0.0417362270450751,0.0194669826089724,-0.000477835873488042,"2006-04","2006-Q2",262700,-0.125999238675295,"2003-06"
2019-01-31,61803,"10463","NY","New York-Newark-Jersey City","Bronx County","New York",51,707900,0.00155631013016412,0.0127324749642346,0.0802685792766672,0.0865208367664312,0.0271771886131835,"2019-01","2019-Q1",707900,0,"2019-01"
2019-01-31,70828,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",52,238200,0.0033698399326032,0.0166453265044814,0.0672043010752688,0.078427898798626,0.0307252350686305,"2019-01","2019-Q1",238200,0,"2019-01"
2019-01-31,62023,"11212","NY","New York-Newark-Jersey City","Kings County","New York",53,455800,-0.00371584699453552,-0.000876808417360807,0.0826603325415677,0.0981560800068269,0.0287804534163034,"2018-11","2018-Q4",458700,-0.00632221495530848,"2018-10"
2019-01-31,62040,"11230","NY","New York-Newark-Jersey City","Kings County","New York",54,1116300,-0.000447707736389685,0.0119662768561327,0.122586484312148,0.0920907845132515,0.0536241917366298,"2018-12","2018-Q4",1116800,-0.000447707736389685,"2018-12"
2019-01-31,84627,"60625","IL","Chicago-Naperville-Elgin","Cook County","Chicago",55,295300,0.00101694915254237,0.00339789330615019,0.0030570652173913,0.0467407143261529,0.00649062993416205,"2007-04","2007-Q2",328700,-0.101612412534226,"2005-03"
2019-01-31,62020,"11209","NY","New York-Newark-Jersey City","Kings County","New York",56,993400,-0.00220972278023303,-0.0066993300669933,0.0142944659995916,0.0549124296499652,0.0437951524306053,"2018-11","2018-Q4",1000800,-0.00739408473221423,"2018-10"
2019-01-31,84630,"60629","IL","Chicago-Naperville-Elgin","Cook County","Chicago",57,170000,0.00176782557454331,0.00830367734282325,0.0410287813839559,0.0770359057364276,-0.00531203533198144,"2007-01","2007-Q1",238300,-0.286613512379354,"2004-02"
2019-01-31,69823,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",58,354300,0.00339847068819031,0.0114187838995147,0.0390029325513196,0.0590047379751968,0.0295060885568095,"2019-01","2019-Q1",354300,0,"2019-01"
2019-01-31,60545,"07030","NJ","New York-Newark-Jersey City","Hudson County","Hoboken",59,717100,-0.00458078845086063,-0.0128028634361233,-0.0755446693309269,0.0497634293065203,0.0334784363757261,"2017-10","2017-Q4",785700,-0.0873106783759705,"2017-01"
2019-01-31,92341,"78245","TX","San Antonio-New Braunfels","Bexar County","San Antonio",60,176600,0.00512236767216847,0.0143595634692705,0.0657815328907665,0.0661554586449906,0.0297706092190795,"2019-01","2019-Q1",176600,0,"2019-01"
2019-01-31,90823,"75287","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",61,324700,0.00588599752168525,0.014053716427233,0.0344058617394075,0.0681668131186661,0.0436025537998346,"2018-07","2018-Q3",327300,-0.00794378246257256,"2018-05"
2019-01-31,92617,"78704","TX","Austin-Round Rock","Travis County","Austin",62,541500,0.00407936213610235,0.0288808664259928,0.109858577577372,0.0686097514020589,0.0508356088551958,"2019-01","2019-Q1",541500,0,"2019-01"
2019-01-31,94748,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",63,269600,-0.00148148148148148,0.0135338345864662,0.104918032786885,0.0795123911257376,0.0430947575841625,"2018-12","2018-Q4",270000,-0.00148148148148148,"2018-12"
2019-01-31,84612,"60610","IL","Chicago-Naperville-Elgin","Cook County","Chicago",64,298200,0.00573355817875211,0.0167064439140811,-0.0132362673726009,0.027637796847467,0.0107349527161571,"2017-11","2017-Q4",305900,-0.0251716247139588,"2017-05"
2019-01-31,62032,"11221","NY","New York-Newark-Jersey City","Kings County","New York",65,965000,-0.0146022669253548,-0.0135950117550854,0.0715078836331335,0.132153905859644,0.0789860311832593,"2018-11","2018-Q4",984900,-0.0202050969641588,"2018-09"
2019-01-31,72463,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Sunny Isles Beach",66,342200,0.000584795321637427,-0.00609933197792623,0.0214925373134328,0.0443153952568236,0.0394071615435394,"2006-07","2006-Q3",398200,-0.140632847815168,"2005-10"
2019-01-31,67732,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",67,256200,0.00195541650371529,0.00985415845486795,0.026031237484982,0.0229692805050323,0.00289490016305072,"2007-05","2007-Q2",265800,-0.036117381489842,"2005-12"
2019-01-31,91726,"77077","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",68,303400,-0.000329489291598023,-0.00295760762405521,-0.00361247947454844,0.0485237838128383,0.0406957482934935,"2018-04","2018-Q2",308000,-0.0149350649350649,"2017-09"
2019-01-31,70874,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Duluth",69,235800,0.00554371002132196,0.023881893182805,0.106522759267949,0.0873926686156679,0.0366634574281663,"2019-01","2019-Q1",235800,0,"2019-01"
2019-01-31,66843,"21234","MD","Baltimore-Columbia-Towson","Baltimore County","Parkville",70,210700,-0.000948316737790422,0.000474833808167142,0.0717192268565615,0.0390179667532538,0.00105017900933602,"2007-06","2007-Q2",227900,-0.0754716981132075,"2006-02"
2019-01-31,90795,"75243","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",71,225600,0.0171325518485122,0.0616470588235294,0.135379969803724,0.126791338327128,0.0635775966166938,"2019-01","2019-Q1",225600,0,"2019-01"
2019-01-31,99534,"98052","WA","Seattle-Tacoma-Bellevue","King County","Redmond",72,821000,0.00342214617452945,0.00514201762977473,-0.00749516441005803,0.104091766435685,0.0565575221952159,"2018-06","2018-Q2",838700,-0.021104089662573,"2018-01"
2019-01-31,62025,"11214","NY","New York-Newark-Jersey City","Kings County","New York",73,705900,-0.00423190859077444,-0.00437235543018336,0.047640249332146,0.0734330700322097,0.0457034545091526,"2018-07","2018-Q3",712900,-0.00981904895497265,"2018-06"
2019-01-31,92481,"78521","TX","Brownsville-Harlingen","Cameron County","Brownsville",74,74200,-0.00669344042838019,-0.00134589502018843,0.0863836017569546,0.0423589953543415,0.0214691751903493,"2018-11","2018-Q4",74800,-0.00802139037433155,"2018-10"
2019-01-31,97711,"94501","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",75,976900,-0.00417940876656473,0.00205149246076521,-0.006306581222663,0.0742018133890574,0.0569392717672441,"2018-03","2018-Q1",999000,-0.0221221221221221,"2018-01"
2019-01-31,91889,"77379","TX","Houston-The Woodlands-Sugar Land","Harris County","Spring",76,253200,0.00436334787782626,0.0132052821128451,0.0462809917355372,0.056456760805409,0.0332849010001957,"2019-01","2019-Q1",253200,0,"2019-01"
2019-01-31,61148,"08701","NJ","New York-Newark-Jersey City","Ocean County","Lakewood",77,329400,-0.000909918107370337,0.000303674460977832,0.0160394818013572,0.0635202440233846,0.0208047402405291,"2018-11","2018-Q4",330000,-0.00181818181818182,"2018-11"
2019-01-31,61633,"10019","NY","New York-Newark-Jersey City","New York County","New York",78,1208900,-0.0155537459283388,-0.041848299912816,-0.0383422162119163,0.0159931322644806,0.0205280042034,"2016-02","2016-Q1",1347400,-0.102790559596259,"2014-08"
2019-01-31,92598,"78666","TX","Austin-Round Rock","Hays County","San Marcos",79,208400,0.00337024554646124,0.00579150579150579,0.065439672801636,0.081273900902112,0.0412549007546867,"2019-01","2019-Q1",208400,0,"2019-01"
2019-01-31,70810,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Suwanee",80,357600,0.00252312867956266,0.0147559591373439,0.0548672566371681,0.0654129137068844,0.0315959343989343,"2019-01","2019-Q1",357600,0,"2019-01"
2019-01-31,62039,"11229","NY","New York-Newark-Jersey City","Kings County","New York",81,767900,-0.00233857347018319,-0.00324506749740395,0.0562585969738652,0.0758813869457393,0.0460780040593842,"2018-11","2018-Q4",770900,-0.00389155532494487,"2018-09"
2019-01-31,72578,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Royal Palm Beach",82,294600,0.00580402867872994,0.0113285272914521,0.0570505920344456,0.110930254490757,0.0410621369543611,"2006-06","2006-Q2",333000,-0.115315315315315,"2005-07"
2019-01-31,92654,"78745","TX","Austin-Round Rock","Travis County","Austin",83,316900,0.00699078487448364,0.029899252518687,0.0901272789817681,0.101538132560387,0.0628914393453228,"2019-01","2019-Q1",316900,0,"2019-01"
2019-01-31,84621,"60619","IL","Chicago-Naperville-Elgin","Cook County","Chicago",84,129700,-0.00307455803228286,-0.0099236641221374,0.0285487708168121,0.0591694046295173,-0.0196056254809458,"2007-11","2007-Q4",178600,-0.273796192609183,"2004-06"
2019-01-31,97565,"94110","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",85,1542000,-0.000971817298347911,-0.00867888138862102,0.0487655580493777,0.0901292974888628,0.0760645892038179,"2018-08","2018-Q3",1559000,-0.0109044259140475,"2018-06"
2019-01-31,72363,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",86,242400,0.0028961522548614,0.00873907615480649,0.0725663716814159,0.117322838613911,0.0335903513182085,"2006-12","2006-Q4",279500,-0.132737030411449,"2005-11"
2019-01-31,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",87,1285600,-0.00077724234416291,-0.0092478421701603,0.0504126154097557,0.103100776430204,0.070087444016649,"2018-10","2018-Q4",1297600,-0.0092478421701603,"2018-08"
2019-01-31,72442,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",88,331900,0.00302206104563312,-0.00598981731057203,-0.0914316999726252,0.0138113178529866,0.0208556783639469,"2016-06","2016-Q2",384100,-0.135902108825827,"2014-07"
2019-01-31,77007,"44107","OH","Cleveland-Elyria","Cuyahoga County","Lakewood",89,189100,0.00799573560767591,0.0277173913043478,0.107142857142857,0.0887661538421689,0.0482000187210416,"2019-01","2019-Q1",189100,0,"2019-01"
2019-01-31,69672,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus County","Concord",90,232100,0.00476190476190476,0.0179824561403509,0.0906954887218045,0.0681783238771694,0.0275886245865491,"2019-01","2019-Q1",232100,0,"2019-01"
2019-01-31,90665,"75067","TX","Dallas-Fort Worth-Arlington","Denton County","Lewisville",91,256000,0.00668501769563508,0.0227726727926488,0.0810810810810811,0.0992484339789517,0.0537900082678235,"2019-01","2019-Q1",256000,0,"2019-01"
2019-01-31,67730,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",92,199400,0.00251382604323781,0.00910931174089069,0.0342323651452282,0.0209091431245723,-0.00218024612925738,"2007-08","2007-Q3",214000,-0.0682242990654206,"2006-01"
2019-01-31,62088,"11377","NY","New York-Newark-Jersey City","Queens County","New York",93,755400,0.00532339632685653,0.014913341394599,0.0631949331456721,0.0740953447577604,0.0410288570919513,"2019-01","2019-Q1",755400,0,"2019-01"
2019-01-31,58669,"02169","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",94,432400,0.0053475935828877,0.010989010989011,0.0658121764850875,0.0705528525920234,0.0392248960783121,"2019-01","2019-Q1",432400,0,"2019-01"
2019-01-31,79054,"48197","MI","Ann Arbor","Washtenaw County","Ypsilanti",95,223500,0.00857400722021661,0.0219478737997256,0.11304780876494,0.0798727322954376,0.0444337557611012,"2019-01","2019-Q1",223500,0,"2019-01"
2019-01-31,87074,"66062","KS","Kansas City","Johnson County","Olathe",96,262200,0.0034443168771527,0.00846153846153846,0.0509018036072144,0.0600336461549369,0.0261734309510824,"2019-01","2019-Q1",262200,0,"2019-01"
2019-01-31,76953,"44035","OH","Cleveland-Elyria","Lorain County","Elyria",97,100800,0.00398406374501992,0.0254323499491353,0.126256983240223,0.0528939128568566,0.0024126609514814,"2006-04","2006-Q2",116000,-0.131034482758621,"2002-05"
2019-01-31,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",98,431700,0.00512223515715949,0.0110070257611241,0.0619926199261993,0.106559959305008,0.0419968812146421,"2019-01","2019-Q1",431700,0,"2019-01"
2019-01-31,98325,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",99,555800,0.0046999276934201,0.0177623145943966,0.0488771466314399,0.0524688623720528,0.0410524202165454,"2019-01","2019-Q1",555800,0,"2019-01"
2019-01-31,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",100,464100,0.000431127398146152,0.00628794449262793,0.0401165396683102,0.076988152798229,0.0437310871026924,"2019-01","2019-Q1",464100,0,"2019-01"
2019-01-31,95048,"85710","AZ","Tucson","Pima County","Tucson",101,176400,0.00170357751277683,0.00170357751277683,0.0450236966824645,0.0584250287966634,0.00700880484399624,"2006-05","2006-Q2",205500,-0.141605839416058,"2005-06"
2019-01-31,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Norwalk",102,482600,0.00353503846953629,0.0100460443700293,0.0292173171251866,0.0643002262661656,0.038552479271498,"2006-08","2006-Q3",495500,-0.0260343087790111,"2006-04"
2019-01-31,84613,"60611","IL","Chicago-Naperville-Elgin","Cook County","Chicago",103,351200,-0.00085348506401138,0.0121037463976945,0.0170865913698233,0.00906846315776688,0.00292227879001428,"2006-05","2006-Q2",374200,-0.0614644575093533,"2005-09"
2019-01-31,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange County","Westminster",104,677100,0.0011829069939376,0.0112007168458781,0.0535241948031741,0.0633707111827764,0.0418654576341684,"2019-01","2019-Q1",677100,0,"2019-01"
2019-01-31,62044,"11234","NY","New York-Newark-Jersey City","Kings County","New York",105,616800,0.00227494312642184,0.0116450713465639,0.0882145377558222,0.0713529890343596,0.0353940129548984,"2019-01","2019-Q1",616800,0,"2019-01"
2019-01-31,62067,"11355","NY","New York-Newark-Jersey City","Queens County","New York",106,746300,0.00214851618101249,0.0082410159416374,0.097661420797176,0.0802209498371964,0.0532549011951717,"2019-01","2019-Q1",746300,0,"2019-01"
2019-01-31,74156,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County","Hendersonville",107,285000,0.00105374077976818,0.00671140939597316,0.0497237569060774,0.0702118721693479,0.0348678564198195,"2019-01","2019-Q1",285000,0,"2019-01"
2019-01-31,61790,"10314","NY","New York-Newark-Jersey City","Richmond County","New York",108,524500,-0.00700492237788716,0.000954198473282443,0.0542713567839196,0.0741457961631056,0.0337633413203138,"2018-11","2018-Q4",528800,-0.00813161875945537,"2018-11"
2019-01-31,71005,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry County","Stockbridge",109,164700,0.00243457090687766,0.0236171535114978,0.103148024112525,0.107611180360543,0.0197070699088271,"2019-01","2019-Q1",164700,0,"2019-01"
2019-01-31,62022,"11211","NY","New York-Newark-Jersey City","Kings County","New York",110,962100,0.00156152404747033,0.00187441424554827,-0.00455250905328505,0.052054117704837,0.052056747582484,"2017-11","2017-Q4",979800,-0.0180649112063686,"2017-09"
2019-01-31,62026,"11215","NY","New York-Newark-Jersey City","Kings County","New York",111,1237300,-0.00841481006571566,-0.0283493010837129,-0.0235182700655039,0.0696795468491644,0.0536769738933751,"2018-05","2018-Q2",1297600,-0.0464704069050555,"2017-10"
2019-01-31,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",112,938900,-0.00297334607624509,-0.0143816922107915,0.0205434782608696,0.0800336585031989,0.068198482594849,"2018-10","2018-Q4",952600,-0.0143816922107915,"2018-07"
