RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
75885,41042,Kentucky,328,154e3,154900,146e3,141700,142500,142200,146900,144300,141700,136400,129800,138100,138400,145400,134200,132800,133e3,141300,143600,143800,134900,137700,136200,138800,133400,131e3,128700,129300,125200,132400,132200,145400,142300,140100,132700,132e3,137e3,137700,139500,137100,134e3,133100,132e3,137500,136300,133800,121900,125900,125600,129200,126900,127600,130500,127500,131500,135300,140500,134e3,129900,121900,128600,128700,134600,135200,134900,131100,127700,129600,129200,130600,129700,130400,132600,131200,130600,127500,136700,139300,141e3,132600,129900,131300,134500,140400,139100,143e3,138400,140500,134300,134600,134400,136600,138700,136500,138500,152200,152200,149e3,137400,137700,141e3,140100,142700,148300,148700,153100,147200,149300,146e3,150800,149400,151900,153100,156300,158300,155300,160100,157800,157600,161600,168700,173300,162500,158100,158500,165500,170300,175800,171900,164500,
66708,20910,Maryland,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403500,406200,412e3,408800,423500,408800,412e3,401400,403800,396300,396900,386e3,375800,374800,372400,391600,389500,390100,383200,383600,406900,416400,416100,410400,418800,422500,432800,399400,402e3,391600,405600,398100,410500,446900,451e3,446700,443300,477700,482400,470900,418800,427e3,417600,
69270,27265,North Carolina,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119100,120400,122400,127400,125700,118200,116600,119e3,122700,122500,120500,121300,117500,116300,118900,121800,122200,119500,118500,115700,118500,113900,115500,114700,120100,124200,123300,125300,125200,125200,127500,127200,127600,123100,122300,120500,123e3,122600,123e3,122e3,123500,118700,116700,115400,121200,124400,125600,128400,129800,129600,125600,123800,123300,128e3,129e3,129400,129900,13e4,132300,131200,131700,131900,135500,136e3,139900,133e3,135200,131900,135600,133400,137700,140300,140900,135700,139600,142200,
90668,75070,Texas,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190200,190700,188600,190500,190900,191300,195e3,195800,195100,193700,195600,199400,200600,203800,211700,213400,212300,208300,210700,214100,214900,214900,220400,223600,227100,223200,224800,226500,232400,237800,239500,242800,242e3,241e3,239400,241500,245900,248400,250600,252100,252700,253e3,255200,255700,260900,267100,273800,271e3,268800,265500,267700,266900,268800,269600,275200,
81422,53704,Wisconsin,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176e3,174500,177300,185200,185600,178300,171300,173300,176e3,177600,187100,189900,192700,178300,183e3,181600,185800,184300,185800,189500,184e3,181100,178800,179500,175100,172400,172700,179900,185900,186900,187500,187100,186500,187500,189400,189600,189500,189e3,190200,193800,194200,195e3,191800,190900,191700,194100,197100,203800,203700,205300,2e5,199300,200600,200500,201800,201700,21e4,214800,216300,212e3,211e3,210300,215700,218300,219900,218600,221600,224700,226300,225800,226e3,228800,234100,238900,239600,240300,232800,228800,224100,231900,236900,238200,243900,246300,245700,237100,238900,244900,
67723,23455,Virginia,333,233700,241800,249100,248500,244400,236400,233e3,231400,225300,230500,237500,247700,247e3,246600,241800,238600,228300,225700,229e3,229e3,226200,230100,233100,230200,224900,226200,231800,232400,234200,241e3,234800,221600,213600,220500,230600,232500,23e4,233400,220200,213e3,203500,211300,217200,217900,217e3,215500,212e3,217600,213200,217800,207600,203900,199400,207400,216700,216e3,211600,203300,201500,203300,204900,206200,204500,203400,201900,198900,201e3,206e3,209700,208300,207e3,218400,218500,217100,209400,207700,215e3,212300,214200,211300,216800,225200,228100,219900,216500,219500,221400,222e3,217900,229e3,227600,214200,204500,204800,206e3,204200,204400,215100,217400,219700,215900,219400,223200,227200,219800,213200,214200,223900,228900,229700,228400,228700,231e3,232500,231400,229800,228300,229700,225500,225e3,231200,238200,240200,235500,236100,236e3,236600,236500,240200,239200,
399648,83646,Idaho,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147100,148500,147900,146800,146800,149100,153e3,158300,165e3,171200,174600,170400,171e3,168400,172200,174300,180500,186400,184100,188100,181400,183800,178100,183600,183600,183400,182800,183300,188800,190400,193800,188700,188200,188900,190600,191500,191300,195800,198300,198400,196400,197900,201300,207e3,207e3,208400,207600,21e4,209900,212100,212400,214500,214300,214300,215400,219900,225700,225100,224900,225500,233900,236900,238800,240500,240500,242500,243900,252e3,255600,254100,252500,251e3,259400,265e3,271e3,271800,275400,278400,275200,
99631,98208,Washington,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383e3,395400,399400,398400,396500,405500,418700,417500,417400,412700,425300,426900,436500,433400,442200,443e3,450100,452700,454500,452400,464700,476100,495300,496500,491800,488300,488600,485800,480700,472800,480100,483700
70862,30083,Georgia,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,146900,146300,148400,150300,150300,150800,154600,159200,162300,159300,157e3,153900,159700,162800,169400,172400,173500,173400,166500,170100,171800,171600,173300,172200,179400,180100,188900,189800,188700,180400,182300,186100,189900,
71914,32303,Florida,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127200,122600,122800,123e3,130600,131400,130600,127100,120200,124400,123400,132e3,127300,127400,128400,131700,130700,130400,129e3,131900,133600,134900,131800,129800,129200,129800,128400,125500,130400,133e3,133700,131200,127700,128200,13e4,131700,137200,135500,137e3,136500,136900,136400,137200,135700,136900,136100,140100,140100,140200,139900,142100,143400,143800,143600,144800,145100,146500,145300,146300,147700,149500,152500,151300,151300,151100,151900,153600,156800,158e3,159e3,156e3,155400,158100,158900,160800,153200,153700,155e3,159900,
72353,33015,Florida,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147700,149e3,144e3,146100,146300,146900,153900,143400,151800,145200,161e3,155300,156100,150500,154900,152100,153800,145200,145700,142700,147800,159300,164600,161600,159600,159500,163900,158300,155300,155400,159400,162e3,166600,169100,180400,181200,179900,175300,180400,185100,198600,202500,203500,193e3,187700,197800,202e3,205800,201300,199500,201500,207700,214800,214500,217400,221100,225500,217600,216200,220500,228100,239600,239600,243800,237800,245500,249300,254200,258100,250600,246800,259e3,272300,279900,264500,265800,265900,263800,259e3,263500,265e3,269300,272500,285500,293300,293100,292600,290300,293300,292300,298900,309100,302200,
96966,92648,California,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636700,646600,639400,613100,608100,621800,628900,630900,652900,648300,666200,651900,643100,630300,671100,681200,695700,673600,680300,664500,657800,677300,694200,691600,705500,700600,717800,708900,729400,75e4,754e3,769500,
98341,95648,California,340,340600,333100,324100,317500,312200,307300,307400,301200,295e3,293100,289300,286500,276100,276200,270200,267700,264800,263100,262100,258700,260700,260500,257400,259800,257700,259900,253600,253700,250700,246300,242800,239700,241500,243500,243300,244500,237700,233600,231400,233100,231100,223200,221900,220300,222400,223800,226400,232400,234e3,235800,237200,238800,240900,240200,245800,246e3,247700,249100,258500,262400,266900,270400,281200,280300,282100,282100,292800,300300,304600,312700,307100,311300,305e3,312700,312200,316900,324e3,322800,323400,319200,323800,326600,330600,334400,332900,333200,329300,333200,338600,348800,352300,352100,35e4,349300,353100,354700,359e3,362e3,368900,369400,366e3,363400,363400,370500,374600,383200,384100,388200,389500,392800,391100,394e3,395300,402e3,398600,398900,399e3,400300,4e5,409100,418e3,425700,419500,419600,420700,423300,427e3,425200,423400,422600,
81427,53711,Wisconsin,341,,,,,,,,,,,,,,,,,,,,,,,,,,,199800,200700,196300,192200,198400,203200,206800,201300,197400,199700,193600,196200,187300,188500,186200,194600,193e3,191300,186500,186600,191200,196e3,201600,194200,186300,185e3,185700,189300,186900,182800,187200,186200,187900,190500,189300,192700,187800,189900,189e3,187e3,192300,199500,202600,203700,201100,195700,197300,191900,192200,187300,191700,196200,193900,187400,187100,182800,187100,187100,194600,196500,197700,202300,204e3,203500,203400,206400,205700,206e3,206300,211400,212e3,215300,214200,215800,213400,212400,218100,221300,225100,226600,229100,236800,237200,239100,238900,239100,241400,244900,240300,238e3,236800,236900,235100,237100,245800,250300,253600,256700,260800,262e3,264100,265100,267800,261500,
97567,94112,California,342,687400,658600,632400,618700,619400,598500,597500,582300,586100,574e3,578200,558300,552500,520700,52e4,499900,520100,521300,543400,542500,535200,527100,524200,539800,537700,526900,518100,515100,523500,510700,512800,516100,522900,518e3,515300,522700,531800,513200,494400,483500,502900,504100,492400,488100,482400,495800,479200,492300,491200,492200,480800,475700,488200,486200,498900,513e3,539100,543900,562800,58e4,590200,591900,588e3,599400,606300,624400,631700,653500,653200,643600,638600,643900,668200,676600,687900,688300,684900,681900,692600,712400,728100,741900,744400,785300,805700,828300,797100,786400,788600,809800,842800,832200,823800,816200,836900,836100,836100,814300,835600,837500,856500,842300,831800,835100,853900,863600,860500,898900,891500,909100,880900,912300,926800,933900,932900,926800,935500,944500,974200,980500,1045300,1021800,1057100,1014800,1048800,1019200,1000400,993900,1024600,1069300,
60560,07047,New Jersey,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360200,359900,362700,361400,361900,358900,350100,353100,376300,380100,398500,386300,375500,364900,364100,390400,378e3,384600,395e3,407e3,397500,381300,380500,383e3,377600,365700,363800,371100,381900,383200,386e3,402100,404400,412700,401100,435e3,428700,428300,395700,399500,400400,402700,424200,435400,443400,434100,433200,436600,435600,426400,428200,431800,444e3,447700,442200
94957,85383,Arizona,344,275400,256800,247300,242400,238400,234900,234400,230100,225300,216300,209300,205500,206300,199500,191500,189600,188100,188400,185800,185300,185800,184600,183400,185e3,183100,181e3,179500,181100,182800,181e3,175600,174600,168800,166700,166100,165700,169500,167800,168600,172e3,167900,170200,16e4,158600,155900,160900,162800,167300,169800,179300,179600,182300,176500,182100,181e3,191400,195800,199500,203200,200300,202900,200600,204800,209900,215700,221700,227400,227800,229600,219300,218300,224e3,236600,241600,237400,233700,235600,234100,234300,234400,237400,239200,239500,241300,242100,240300,239100,243100,244300,245700,249200,248800,248800,249300,254500,256900,260400,261700,265e3,261800,261800,263e3,263100,266600,266600,272400,272800,274100,273300,279300,280700,285e3,281300,281100,278300,281500,283800,283100,283500,288200,293400,297800,293700,296e3,292900,,,,,,
72622,33463,Florida,345,293600,277e3,276500,251700,243900,230100,235500,248300,242e3,236800,224300,206300,199900,180700,182500,175400,170800,166100,161600,160600,158200,154200,154e3,151700,150100,148600,148800,150500,144800,150300,154100,16e4,151400,143700,141900,141600,144300,147500,152100,142900,134900,124900,130900,141700,147800,150500,148700,139600,145200,135800,140400,129200,141e3,143100,144200,146500,146500,154200,145300,153e3,151400,161400,160100,153100,147900,147200,163e3,163500,169900,155900,155200,153e3,162e3,169100,172800,179600,178200,189900,187800,188500,175900,182300,185900,185600,183600,184200,188700,188e3,196500,206800,211700,209200,204300,207200,211e3,225300,235800,233400,233e3,227800,232500,232e3,235100,239300,247100,245900,248300,243e3,248e3,248300,250800,253300,249800,248500,250100,255400,259900,261e3,269800,271e3,272400,268200,27e4,269e3,269100,268700,272600,277800,279700,274500,
65815,19148,Pennsylvania,346,195e3,204800,207800,212700,209200,221800,216500,210200,198200,202600,200200,195900,198900,207300,218800,209300,204300,198100,200100,198100,194300,192600,195400,198100,201e3,205600,200900,194800,188100,188200,188700,198100,212300,217100,201600,188e3,181700,191700,188200,189700,172200,172500,173200,185600,196100,197500,186900,176100,170900,175400,176200,172900,176900,171900,175500,178100,182700,182900,176700,182800,190300,189e3,185800,177600,181700,182300,189100,186700,185700,184900,183600,173600,172600,178200,193300,192200,192600,188100,190300,192e3,193300,191800,193500,189e3,189e3,184e3,186900,190200,192100,195800,192200,187500,184700,181600,188e3,187200,189400,192900,197800,205200,198300,2e5,195600,199900,205300,211500,213100,213700,212800,214e3,209600,210900,212900,215e3,217200,224600,227200,229800,220600,220100,219500,234900,232900,235100,232200,237200,235400,226200,227300,229800,
96192,90640,California,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523300,525300,536e3,547300,553500,548100,545300,561300,564600,572e3,557300,561100,573300,594300,59e4,573400,569700,578900,577500,567700,582200,604300,629900,650800,637900,628900,622500,650500,665700,638900,642200,640100,668700,660600,644700,
72203,32771,Florida,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177900,18e4,177400,173800,182300,183e3,187700,192500,197e3,197100,194500,208600,209500,212100,203900,205400,206e3,205400,213e3,219700,221100,224200,220400,227500,226800,229900,222600,222100,218600,219600,223e3,229700,236200,
69337,27407,North Carolina,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128500,127400,120200,117500,112200,106e3,105800,104900,110500,106500,110600,110600,112e3,110600,116700,120700,123300,120400,119200,117400,115100,113900,112900,111200,112200,114300,116700,116800,118500,116100,116200,115600,119500,121e3,119400,119400,117200,113e3,111500,112800,118900,122500,126800,128700,126e3,126400,124600,126200,129400,131100,130400,128600,129800,129800,126600,122500,124100,127100,127700,125700,128700,129100,132800,129500,
58649,02135,Massachusetts,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380700,399800,400100,394800,385100,389900,393600,404900,404400,393900,395e3,391500,407e3,415900,431500,433100,433e3,431300,431500,422600,416900,429100,437300,437400,429200,431700,427500,450400,455600,483200,470400,461100,449600,450600,468400,
66703,20904,Maryland,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345800,345500,343700,357400,368300,375300,377700,366e3,369500,364900,374700,365100,370900,371300,372700,374500,370100,371400,367500,370300,372e3,373800,376700,386600,386100,404300,395400,395200,377800,378100,379900,386800,385800,387400,384600,405600,411400,413600,401400,396300,394800,389400,393200,392200,392e3,392400,393500,401200,398900,401800,405500,410300,411200,410200,407800,409100,410900,415700,413900,408900,403600,412e3,419600,437500,435400,437100,421900,430800,431600,433400,426100,423600,425100,
91883,77373,Texas,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151400,152e3,152100,153200,154100,157700,160600,165800,164900,162300,160700,167100,17e4,171e3,163400,164300,165900,171300,172100,169800,170900,172100,173700,174500,175500,175400,176200,176200,186e3,188700,189600,184800,181300,181e3,178500,177200,177700,177700,178200,181200,186200,188600,187e3,187400,188800,192600,194700,197400,197800,
72444,33141,Florida,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,134e3,149700,152100,150900,140800,140100,145400,150700,150400,148200,146400,144e3,145300,147600,156800,162e3,163500,166500,165400,170100,169100,170500,175300,181900,183900,186600,177800,178800,174900,183800,183100,184700,194300,202400,205e3,203600,197500,196300,194600,206100,215200,212e3,214200,223200,223500,214100,200700,205500,218200,216800,223300,220900,230400,232700,247700,251100,253700,249e3,248200,245100,244400,254800,258500,252300,242900,246400,251300,253400,255800,260500,264900,258600,256500,256700,268400,275100,270800,264800,262e3,275500,281500,
72602,33436,Florida,354,279600,273100,261400,251600,237500,240600,227300,225400,216e3,225300,213400,214100,209600,208100,186400,175700,174900,177500,175600,169900,171e3,163900,168500,180200,185900,186100,165300,161e3,153e3,153500,148800,154200,153700,158400,160100,168300,165600,157300,151300,158100,156700,16e4,155300,157e3,148400,148500,150400,154100,153800,152500,152500,148800,146100,144400,148300,149200,157e3,156600,164e3,162900,166500,163600,168500,171600,175900,175600,175800,181800,189900,188400,185200,180500,183100,188700,191100,199900,203400,211200,212700,211700,206900,207900,215400,222700,234400,232600,233100,228200,229600,227200,230400,230600,234200,230800,231100,230900,236400,242e3,241900,237300,237600,243400,246700,249100,251300,256600,259400,259100,260300,262600,264700,264300,268e3,269e3,260900,265300,274500,296100,293700,291900,29e4,294400,296100,294700,292300,294500,290500,292500,294600,302600,
89850,73013,Oklahoma,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145700,145300,145500,148200,148300,150900,152100,154700,154400,154100,154800,155e3,157200,159300,159e3,155300,153500,155600,156e3,153600,150200,158600,164900,170400,167100,161e3,161900,155900,154400,151600,156400,163200,161100,
58291,01201,Massachusetts,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,184200,182800,191500,185300,189400,178100,176700,172500,178900,187900,186900,183600,178900,178700,185300,19e4,193600,187900,190500,195300,203900,199700,199300,197500,190400,193700,187200,195400,195100,199200,199100,196200,204200,204800,205300,197800,199900,204e3,215400,218400,223700,213100,222100,
90690,75098,Texas,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,170400,171700,175200,177900,177500,176300,177700,179200,180700,180500,182200,180800,182700,182500,187100,187400,191500,192400,194600,194400,195800,198400,201400,206300,210900,213e3,211900,212100,219400,229e3,226e3,223600,220200,228600,228700,232700,232600,236800,234e3,240200,241700,244800,240700,240700,243700,247200,250400,247800,249900,255100,253200,251200,249800,262400,
58663,02151,Massachusetts,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334200,336500,338900,344600,348800,347200,348200,343300,358300,355200,366800,357600,359200,367500,378200,392600,382600,383800,382300,389e3,383e3,379200,378300,386700,399300,407e3,416900,422e3,432700,428700,425e3,425e3,423300,421700,405800,415e3,426700,438300,445e3,435e3,443300,444200,457500,447500,
61229,08873,New Jersey,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331400,337300,331300,338600,333800,330700,322300,315800,348200,369200,399900,372700,346700,316e3,322100,325600,335400,328700,322100,328600,324600,333500,329900,340400,348400,366e3,364800,361500,347e3,351200,350400,349100,350700,352300,344800,342800,342400,346300,349e3,348500,345e3,337200,342200,345100,353400,350200,363600,359300,360800,355800,377100,383e3,381200,362600,382300,394100,391100,388e3,378100,378400,359700,363300,363600,365100,378600,393200,401200,386800,388200,385400,395100,396600,385e3,386100,383400,392600,386900,371e3,385100,388700,418400,424100,433e3,432100,438900,445200,434e3,430500,
99093,97124,Oregon,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231700,231200,227100,226900,228200,223500,227100,225600,228e3,229200,223e3,229700,222300,220400,213400,225800,222900,226500,223500,230600,238700,239e3,243300,241300,240400,243500,247500,248600,256500,253700,259200,254400,257600,261500,263700,263700,265800,269700,280200,277300,276500,272500,273e3,277800,275500,276500,279800,286800,293400,293e3,294100,301300,306e3,314400,315300,317600,318600,326e3,331600,341e3,337100,345200,339700,351100,344900,352e3,354500,362600,37e4,363400,367400,365400,374e3,370400,370700,366600,372600,376500,377800,379300,381400,395800,390500,396300,389600,398800,395200,400700,398600,398600,393500,397700,394300
67247,22407,Virginia,361,,,,,,,,,,,,,,327900,326700,316100,310100,303e3,304100,303900,294100,294e3,308200,328e3,326500,316300,297e3,296400,284300,285400,286500,299e3,297400,291600,285300,301600,304900,299500,281500,280600,284200,285100,292800,292100,294600,284300,282900,289200,297400,299400,299900,299700,305500,301500,297700,292200,294900,289100,291900,294800,301800,302500,305800,318400,329e3,323400,320100,315400,320900,319800,323100,323500,321700,323700,327600,329700,325300,321500,321300,319100,315700,315300,319600,324200,321600,319300,320400,317800,325900,331200,334700,334300,337200,340300,339600,331500,342500,340900,340800,335100,330600,336400,335900,346100,337800,342100,338400,351100,353200,360200,357e3,354100,349600,354500,358800,362400,371300,371800,369e3,367400,379e3,393600,382800,370600,362e3,373200,,,,,
81782,54601,Wisconsin,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139e3,139200,139800,139500,140600,143300,150300,153800,156200,153e3,154e3,155900,153200,147800,146500,152200,158900,157400,157100,156700,156300,155500,157400,159300,161200,159700,162200,165100,168100,168800,169300,17e4,169800,167900,168900,166400,168300,164800,
96918,92563,California,363,331200,319900,315500,306200,297e3,287400,283100,274800,263400,252700,247e3,244200,241700,239400,237700,235700,233300,231500,230400,229400,228300,224900,224400,221300,226200,227600,233500,232e3,235100,236300,235200,236400,230700,232100,228400,227100,224900,222400,226400,226500,227200,225600,226200,226600,228500,225100,225900,221100,222100,218200,218900,218e3,218800,222800,225500,230700,234500,239900,237800,239600,240700,247600,248800,254200,256500,264800,272900,288800,293600,297200,296200,300200,303300,305700,306700,305100,307200,310600,317500,317200,319500,318e3,320500,319200,32e4,319e3,322400,323800,325700,329400,326900,328100,323300,328700,329e3,332200,335700,338700,343800,346700,353400,351800,350900,351800,354200,358100,360700,365e3,365e3,366900,370800,376e3,376400,375400,377e3,379800,387600,388700,389800,386800,388900,388600,394300,398600,402800,406400,402300,407500,407e3,412100,406400
99519,98034,Washington,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401600,404500,412800,410300,413e3,413200,415500,422e3,424400,443900,442400,451100,436700,443700,447200,452e3,455400,465500,475400,484600,489300,494800,496300,498600,508100,510900,531500,536800,534400,518200,511100,524300,531500,547200,545300,542400,551400,568600,584900,560800,572600,566800,580600,553600,
72359,33021,Florida,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179600,170800,172400,157900,158e3,165400,179e3,181600,190100,198300,203300,194300,190600,195500,188700,191200,190800,192300,194400,193600,207700,211900,218700,223700,221300,22e4,222500,227600,230900,230900,236700,237700,240900,240100,237900,238900,240200,240900,241700,246200,256600,254700,258700,254800,258100,253400,248800,247500,257600,285700,291600,288600,265100,267400,267300,282e3,28e4,281600,284200,297600,302500,301500,298800,299200,296e3,291900,295100,298900,302100,295900,304600,313800,323400
93206,80016,Colorado,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382500,382200,382800,385800,384200,385900,387200,398400,400900,403600,402900,401300,403500,402100,414600,410100,411700,403700,405400,399300,409600,422600,439700,441700,436900,440200,446600,451300,451500,450800,447100,
95843,89147,Nevada,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132700,128600,126900,127e3,123600,119600,118900,126300,130800,130600,132900,131600,131800,127e3,132700,134300,139e3,137800,140200,147400,150300,153e3,147900,153100,155700,158e3,156700,160300,164100,167200,167500,174200,174e3,180200,178e3,180300,178200,176500,179500,179600,186300,188900,195600,195600,198700,196500,196700,195100,193500,196400,190900,197400,194700,207800,205400,209100,200600,203500,202500,209900,211600,216900,219200,219600,22e4,219100,222500,223100,227400,228700,233200,234300,238200,238800,240900,240700,241100,248200,254500,264300,259e3,264100,264800,269700,264400,261500,264900,271400,277100,278500
92349,78253,Texas,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155400,160300,155400,159100,158700,165600,167e3,158600,151800,151200,154500,161500,164700,168400,165500,162e3,162700,162700,163200,157200,161100,165400,172600,171500,172300,173600,172600,172500,171400,172400,166500,168700,169800,176400,175900,171200,171200,172500,178e3,182e3,182100,182200,183400,185200,18e4,176300,178900,186600,187800,187300,187300,19e4,192200,194e3,193500,192e3,190800,192900,198e3,197400,197100,193100,195200,195800,198500,199400,202900,203200,205400,206400,208500,206800,205400,205500,213100,220600,221200,224300,229400,227300,
70576,29588,South Carolina,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159800,162500,162900,165100,166400,166100,167900,168900,173900,172700,171100,166900,170300,172300,173900,171500,171900,174600,175300,175700,174700,176e3,179900,180100,180700,178100,179200,180900,179400,179400,179e3,178800,176100,176800,177800,185300,187100,190200,189400,19e4,190700,188100,186200,
72543,33324,Florida,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196300,198400,197700,195800,195200,195700,193600,194300,195100,200200,202200,199300,201700,207e3,214200,221900,222300,225800,229200,236e3,233500,234600,229300,236200,233700,241800,241600,245900,251300,255800,242800,242900,244700,258700,257300,254100,261400,260100,261900,255800,254300,266100,267800,273600,263600,267500,
