"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
61639,"10025","New York","New York County","NY","New York-Newark-Jersey City",1,9.35251798561151,17.1232876712329,14.2372881355932,4.51127819548872,9.27835051546392,9.42760942760943,7.89473684210526,11.3793103448276,12.1323529411765,12.3188405797101,7.98479087452472,7.78688524590164,13.3333333333333,15.6862745098039,9.6085409252669,4.88721804511278,10.6896551724138,12.5,8.23170731707317,8.125,8.51735015772871,7.79220779220779,4.77815699658703,3.77358490566038,6.86274509803922,4.37710437710438,4.13533834586466,2.56410256410256,3.71747211895911,3.97111913357401,6.56716417910448,5.44412607449857,5.95238095238095,4.59016393442623,5.05415162454874,2.59259259259259,8.22510822510823,11.864406779661,8.08080808080808,3.04182509505703,4.15094339622642,6.87022900763359,6.64335664335664,6.02409638554217,8.70646766169154,6.61322645290581,6.50224215246637,2.80777537796976,6.4367816091954,8.31295843520782,5.60975609756098,3.29113924050633,4.27350427350427,3.7037037037037,5.10948905109489,4.95495495495495,5.13392857142857,4.98960498960499,4.08163265306122,2.2883295194508,4.75113122171946,7.67441860465116,6.93333333333333,3.08641975308642,7.42857142857143,6.60919540229885,6.86567164179105,7.90123456790123,8.39328537170264,10.7981220657277,7.01298701298701,3.11614730878187,9.65909090909091,10.7784431137725,5.24691358024691,2.36486486486486,6.55737704918033,7.30897009966777,7.3394495412844,7.31707317073171,7.18232044198895,7.69230769230769,7.73809523809524,3.98671096345515,8.66666666666667,10.8504398826979,8.20668693009119,3.65448504983389,6.3758389261745,5.30120481927711,7.14285714285714,7.52212389380531,15.2219873150106,13.7472283813747,14.4186046511628,7.22222222222222,15.0943396226415,15.8730158730159,12.2507122507123,7.66550522648084,14.9812734082397
84654,"60657","Chicago","Cook County","IL","Chicago-Naperville-Elgin",2,21.9448094612352,18.3850931677019,12.534435261708,10.7413010590015,13.9673105497771,12.7371273712737,17.5609756097561,19.3470374848851,20.7759699624531,21.3173652694611,18.5140073081608,20.3434610303831,21.2707182320442,19.8518518518519,10.4134762633997,9.46564885496183,14.9922720247295,13.312693498452,17.814371257485,14.7988505747126,16.5266106442577,12.9518072289157,14.2625607779579,14.7783251231527,15.8878504672897,13.9805825242718,11.036036036036,7.94044665012407,10.0755667506297,12.0331950207469,12.7102803738318,10.016694490818,10.7413010590015,11.0764430577223,13.2758620689655,14.2857142857143,20,21.4814814814815,16.359918200409,8.50515463917526,13.4615384615385,11.9815668202765,12.2370936902486,14.88,16.5671641791045,18.5840707964602,19.3215339233038,16.8181818181818,22.8177641653905,26.0450160771704,15.9649122807018,7.86749482401656,15.1648351648352,11.5183246073298,14.1043723554302,15.7575757575758,14.0243902439024,15.7766990291262,14.5966709346991,16.5064102564103,20.2003338898164,21.3644524236984,14.859437751004,6.66666666666667,12.200956937799,11.2621359223301,8.71632329635499,14.2424242424242,12.6865671641791,16.2241887905605,15.5325443786982,16.9184290030211,21.6965742251223,21.4788732394366,14.0926640926641,8.82352941176471,12.1212121212121,10.5367793240557,11.3385826771654,11.614730878187,15.3631284916201,15.6808803301238,19.0839694656489,20.8400646203554,23.444976076555,20.0342465753425,12.5968992248062,7.1078431372549,13.302752293578,11.4754098360656,10.2362204724409,16.7560321715818,18.7588152327221,21.0843373493976,21.5503875968992,18.4692179700499,26.9565217391304,22.7272727272727,17.658349328215,7.17488789237668,17.6600441501104
61637,"10023","New York","New York County","NY","New York-Newark-Jersey City",3,13.1578947368421,14.4021739130435,9.36555891238671,6.0790273556231,12.7536231884058,6.44257703081233,8.37837837837838,10.2272727272727,10.3746397694525,14.8459383753501,7.60233918128655,7.90273556231003,13.6904761904762,13.2394366197183,11.6580310880829,7.58807588075881,8.43989769820972,9.9502487562189,9.13461538461539,8.47058823529412,9.375,11.1386138613861,7.48663101604278,6.28571428571429,4.16666666666667,5.60975609756098,5.33707865168539,2.74725274725275,4.80225988700565,6.58682634730539,2.7906976744186,7.05128205128205,6.96055684454756,7.16049382716049,6.38297872340426,4.08163265306122,5.65476190476191,9.79228486646884,6.52680652680653,3.42105263157895,6.44329896907217,4.60048426150121,5.60538116591928,6.13107822410148,8.26161790017212,5.19287833827893,7.07831325301205,3.46534653465347,8.06451612903226,10.2420856610801,7.79220779220779,4.15841584158416,6.56303972366149,4,7.01402805611222,8.02919708029197,7.46268656716418,7.6241134751773,4.99194847020934,3.70994940978078,6.5,8.70967741935484,5.84070796460177,4.50281425891182,4.61538461538461,4.92610837438424,7.92393026941363,7.25146198830409,9.81507823613087,9.2814371257485,7.12074303405573,4.79233226837061,7.62987012987013,8.43558282208589,9.00900900900901,3.92156862745098,6.56814449917898,5.34223706176962,9.375,6.93215339233038,10.4477611940299,9.6862210095498,6.33802816901408,4.79041916167665,8.11594202898551,11.3798008534851,9.375,4.90998363338789,11.4617940199336,8.14814814814815,7.67326732673267,13.1067961165049,12.8676470588235,11.1524163568773,8.89175257731959,6.70391061452514,12.242090784044,14.3782383419689,13.3697135061392,5.51181102362205,14.6299483648881
84616,"60614","Chicago","Cook County","IL","Chicago-Naperville-Elgin",5,23.7237237237237,18.1818181818182,13.4416543574594,10.6312292358804,16.8126094570928,15.5172413793103,16.340782122905,18.7079407806191,17.2739541160594,18.8461538461538,19.4087403598972,18.3139534883721,20.5837173579109,17.741935483871,12.8617363344051,8.04020100502512,11.400651465798,12.0243531202435,15.6716417910448,13.941018766756,13.2075471698113,12.6666666666667,12.0588235294118,12.093023255814,12.3434704830054,15.8859470468432,11.4537444933921,7.69230769230769,9.69387755102041,9.29203539823009,10.515873015873,6.90978886756238,8.11287477954145,10.9929078014184,15.3846153846154,12.6654064272212,15.8490566037736,19.5426195426195,11.4634146341463,7.60869565217391,10.2493074792244,10.981308411215,10.0185528756957,14.050822122571,17.3160173160173,17.4894217207334,17.6312247644684,14.2419601837672,24.6913580246914,23.2258064516129,11.5315315315315,6.10859728506787,10.02331002331,14.1104294478528,12.6929674099485,14.0625,15.0740242261104,15.3846153846154,16.7776298268975,16.931982633864,23.9669421487603,23.8351254480287,14.8514851485149,6.50602409638554,8.65139949109415,10.3030303030303,11.5577889447236,13.5416666666667,12.8798842257598,14.1791044776119,14.5038167938931,15.8154859967051,19.6666666666667,17.9715302491103,15.2091254752852,9.1304347826087,14.4373673036093,10.0917431192661,16.3695299837925,12.7131782945736,16.6167664670659,19.2012288786482,19.1029900332226,16.7521367521368,20.863309352518,20.4887218045113,12.3314065510597,4.22832980972516,10.1731601731602,14.3106457242583,11.8622448979592,13.9502762430939,16.0054719562244,17.4402250351617,19.96996996997,18.4126984126984,24.5315161839864,23.5668789808917,14.6384479717813,6.02150537634409,10.6029106029106
61807,"10467","New York","Bronx County","NY","New York-Newark-Jersey City",10,3.63636363636364,11.3207547169811,8.33333333333333,10,13.6363636363636,4.65116279069767,20,5.55555555555556,7.31707317073171,2.08333333333333,19.6078431372549,10.6382978723404,18.75,7.40740740740741,11.6666666666667,5.76923076923077,5.66037735849057,6.89655172413793,1.63934426229508,5.71428571428571,6.45161290322581,1.61290322580645,3.33333333333333,6.25,6.15384615384615,9.09090909090909,4.22535211267606,6.49350649350649,5.47945205479452,1.47058823529412,8.10810810810811,6.75675675675676,7.35294117647059,11.3924050632911,10.2941176470588,9.33333333333333,5.19480519480519,9.21052631578947,9.52380952380952,7.86516853932584,5.12820512820513,6.20689655172414,2.47933884297521,2.47933884297521,8.21917808219178,9.52380952380952,5.95238095238095,8.82352941176471,5,14.0625,4.81927710843374,4.91803278688525,4.83870967741935,6.89655172413793,6.66666666666667,9.67741935483871,6.94444444444444,5.79710144927536,8.69565217391304,5.47945205479452,10.5263157894737,4.10958904109589,2.98507462686567,5.17241379310345,1.75438596491228,14,3.92156862745098,3.44827586206897,2.94117647058824,5.33333333333333,12.3287671232877,3.7037037037037,2.53164556962025,4.22535211267606,4.54545454545455,3.33333333333333,1.85185185185185,2,5.76923076923077,10.2040816326531,3.84615384615385,0,6.97674418604651,4.76190476190476,4.25531914893617,3.92156862745098,5.76923076923077,2.32558139534884,5.55555555555556,1.88679245283019,5.88235294117647,0,4.44444444444444,2.22222222222222,0,2.4390243902439,0,6.81818181818182,2.12765957446809,4.8780487804878,2.38095238095238
84640,"60640","Chicago","Cook County","IL","Chicago-Naperville-Elgin",11,22.7722772277228,25.511811023622,15.2097902097902,11.4661654135338,15.828677839851,12.2837370242215,17.3015873015873,19.7452229299363,18.7175043327556,21.7687074829932,19.7969543147208,19.4642857142857,21.3483146067416,18.3908045977011,13.6186770428016,10.3869653767821,18.8841201716738,12.0982986767486,16.5029469548134,16.3461538461538,17.0642201834862,12.9151291512915,14.8975791433892,13.0604288499025,18.0616740088106,13.5714285714286,9.06801007556675,8.47457627118644,12.7596439169139,10.427807486631,13.3004926108374,8.84353741496599,11.283185840708,13.5198135198135,13.7592137592138,17.5609756097561,15.1041666666667,21.1267605633803,13.6231884057971,10.6312292358804,16.7808219178082,12.3919308357349,11.864406779661,16.5354330708661,19.8874296435272,18.4357541899441,18.0582524271845,20.4166666666667,25.9179265658747,21.9954648526077,16.1971830985915,11.0810810810811,14.8760330578512,12.6520681265207,20.2061855670103,14.0728476821192,18.3254344391785,21.9364599092284,17.44,15.4150197628458,19.4196428571429,19.5876288659794,13.6752136752137,11,11.7437722419929,11.3702623906706,8.86363636363636,11.5853658536585,13.3980582524272,17.2619047619048,16.2217659137577,15.495867768595,17.1111111111111,16.7901234567901,14.7138964577657,11.3268608414239,13.265306122449,12.2507122507123,13.716814159292,10.4722792607803,10.7142857142857,13.4122287968442,14.1987829614604,19.3899782135076,18.348623853211,21.2820512820513,15.3846153846154,7.19178082191781,12,9.59302325581395,9.47775628626692,13.3333333333333,17.6470588235294,18.1614349775785,19.4774346793349,19.7994987468672,22.2506393861893,30.1104972375691,17.5757575757576,9.71223021582734,15.0579150579151
62037,"11226","New York","Kings County","NY","New York-Newark-Jersey City",12,10,14.0625,18.3333333333333,9.61538461538461,9.09090909090909,12.6984126984127,9.33333333333333,15.625,15.1515151515152,18.4615384615385,5.08474576271186,0,6.89655172413793,9.83606557377049,6.06060606060606,2.98507462686567,1.53846153846154,6.89655172413793,8.10810810810811,2.85714285714286,10,8.69565217391304,14.2857142857143,8.19672131147541,3.44827586206897,2.85714285714286,9.21052631578947,4.16666666666667,2.73972602739726,9.52380952380952,5,4.22535211267606,4.91803278688525,2.04081632653061,7.5,11.7647058823529,11.7647058823529,2.4390243902439,3.77358490566038,5.66037735849057,0,1.61290322580645,5.17241379310345,1.75438596491228,0,1.47058823529412,0,4.08163265306122,0,6.12244897959184,13.0434782608696,2.4390243902439,10.8695652173913,13.6363636363636,8.51063829787234,7.84313725490196,0,5.55555555555556,5.45454545454545,7.40740740740741,3.57142857142857,11.864406779661,6.89655172413793,4,5.88235294117647,6.97674418604651,5.19480519480519,11.7021276595745,4.44444444444444,10.5882352941176,6.75675675675676,8.47457627118644,1.85185185185185,9.43396226415094,6.81818181818182,2.7027027027027,0,2.4390243902439,10,2.98507462686567,3.7037037037037,0,3.7037037037037,0.909090909090909,1.72413793103448,2.67857142857143,1.76991150442478,0,5.10204081632653,0.943396226415094,0.925925925925926,6.08695652173913,10.1010101010101,6.12244897959184,6.25,1.05263157894737,16.6666666666667,11.7647058823529,5.49450549450549,6.41025641025641,11.1111111111111
61630,"10016","New York","New York County","NY","New York-Newark-Jersey City",14,12.7388535031847,12.5766871165644,12.5748502994012,6.0702875399361,10.6918238993711,10.0609756097561,9.85074626865672,10.8695652173913,12.589928057554,14.8854961832061,10.1083032490975,4.91228070175439,11.3970588235294,13.9705882352941,9.69899665551839,6.27062706270627,9.11949685534591,6.50887573964497,9.61538461538461,7.00808625336927,9.86301369863014,6.51558073654391,7.94117647058824,6.2874251497006,7.75193798449612,10.2777777777778,8.01186943620178,4.43786982248521,5.14905149051491,6.92520775623269,6.66666666666667,6.88172043010753,7.55555555555556,5.67375886524823,4.55696202531646,3.81471389645777,5.47550432276657,9.84615384615385,4.7008547008547,2.20588235294118,4.21836228287841,3.08056872037915,3.94736842105263,4.29184549356223,5.60578661844485,4.69897209985316,7.10571923743501,4.84429065743945,7.09459459459459,6.98757763975155,4.17867435158501,3.23101777059774,5.08720930232558,4.69924812030075,6.97674418604651,4.79573712255773,6.88405797101449,4.45632798573975,3.46020761245675,2.65654648956357,4.33070866141732,7.32177263969171,6.31163708086785,4.34782608695652,5.25252525252525,4.15879017013232,8.44036697247706,8.09352517985612,9.33786078098472,7.75577557755776,7.89915966386555,6.28366247755835,10.5982905982906,8.43806104129264,6.54205607476636,4.75247524752475,8.2135523613963,7.2463768115942,9.49494949494949,8.1374321880651,12.0209059233449,9.57264957264957,9.61182994454714,4.40613026819923,10.3703703703704,12.4770642201835,8.57142857142857,7.0362473347548,10.5371900826446,6.82852807283763,7.30337078651685,11.7897727272727,14.9717514124294,12.027972027972,12.2302158273381,6.86427457098284,14.7982062780269,16.4917541229385,11.4617940199336,6.07210626185958,15.071283095723
74101,"37013","Nashville","Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",15,11.7241379310345,25.1798561151079,19.2,17.2413793103448,25,13.9130434782609,17.741935483871,17.5,17.9487179487179,12.6865671641791,13.9705882352941,13.1944444444444,15.5405405405405,17.0886075949367,17.3076923076923,11.6438356164384,17.1641791044776,10.0840336134454,18.1102362204724,14.5038167938931,15.5038759689922,19.4690265486726,12.8712871287129,17.8947368421053,11.3636363636364,10.989010989011,14.7058823529412,11.6279069767442,15.7894736842105,9.52380952380952,13.2530120481928,6.49350649350649,13.9784946236559,13.6363636363636,12.6315789473684,14.5631067961165,15.3846153846154,14.5631067961165,16.6666666666667,9,15.1515151515152,3.40909090909091,8.82352941176471,9.27835051546392,14.8514851485149,10.752688172043,13.265306122449,7.89473684210526,10.0917431192661,8.33333333333333,10.3448275862069,6.57894736842105,11.4942528735632,4.65116279069767,8.88888888888889,3.84615384615385,13.3333333333333,8.7719298245614,7.93650793650794,11.1111111111111,5.66037735849057,9.80392156862745,11.1111111111111,3.33333333333333,3.33333333333333,0,2.77777777777778,0,4.34782608695652,2.12765957446809,0,0,3.37078651685393,7.14285714285714,5.97014925373134,0,6.97674418604651,0,2.85714285714286,3.125,2.32558139534884,10.5263157894737,7.14285714285714,5.40540540540541,8.10810810810811,4.54545454545455,4.65116279069767,4.54545454545455,6.52173913043478,0,4.54545454545455,7.69230769230769,12.7659574468085,13.7254901960784,3.17460317460317,10.1449275362319,16.9014084507042,23.1884057971014,17.3913043478261,7.04225352112676,13.6986301369863
62087,"11375","New York","Queens County","NY","New York-Newark-Jersey City",18,10.3571428571429,7.95454545454545,9.10652920962199,7.76515151515152,6.67903525046382,7.58513931888545,12.4087591240876,18.141592920354,16.1434977578475,21.6666666666667,18.4249628528975,15.4491017964072,13.3810010214505,10.919017288444,13.7142857142857,13.3253301320528,13.0641330166271,11.7256637168142,10.2077687443541,11.178247734139,11.3113113113113,10.2354145342886,11.3856068743287,8.82978723404255,9.534127843987,10.5371900826446,7.27272727272727,6.35491606714628,12.156862745098,4.9792531120332,9.03614457831325,10.4093567251462,9.8927294398093,8.55614973262032,7.49625187406297,7.00636942675159,8.33333333333333,10.8058608058608,6.90789473684211,4.72027972027972,5.05050505050505,3.65535248041775,4.02985074626866,4.37405731523379,7.14285714285714,6.98365527488856,7.16463414634146,6.82539682539683,5.81583198707593,6.26003210272873,5.61594202898551,6.50095602294455,3.90334572490706,4.66531440162272,4.00728597449909,7.95053003533569,6.40809443507589,6.46319569120287,7.9136690647482,4.91493383742911,5.25291828793774,8.64978902953587,6,5.99571734475375,6.06741573033708,4.98866213151927,6.07966457023061,5.57692307692308,5.85009140767824,5.19713261648746,5.71955719557196,6.71785028790787,7.93950850661626,4.28305400372439,5.41516245487365,4.49438202247191,4.8828125,4.96894409937888,5.57851239669422,4.55531453362256,6.45161290322581,6.60146699266504,5.8968058968059,8.02005012531328,6.38297872340426,6.52741514360313,8.55614973262032,4.38356164383562,6.01503759398496,3.48101265822785,4.58404074702886,6.05143721633888,7.95660036166365,7.51748251748252,7.51748251748252,8.70337477797513,8.12854442344045,11.0266159695817,7.78688524590164,5.75539568345324,9.16030534351145
