"RegionName","City","State","Metro","CountyName","SizeRank","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"77494","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777453838678329,0.797660196756182,0.797660196756182,0.825748806361605,0.841623946068766,0.821880153930731,0.796181091755574,0.794547255059726,0.809364482023767,0.846755637367694,0.80091533180778,0.861803631886734,0.846755637367694,0.784210526315789,0.822490194583513,0.815494393476045,0.833635375135919,0.837496326770497,0.815553779901436,0.814432989690722,0.786922245667184,0.781738586616635,0.797031249172847,0.799360511590727,0.783684093919728
"02155","Medford","MA","Boston-Cambridge-Newton","Middlesex County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04330708661417,1.03882358881805,1.08639102930207,1.04166666666667,1,0.954545454545455,0.95261600567585,1.00085178875639,0.96551724137931,0.929512563899489,0.984812467673596,1.06985525487728,1.06031783594859,1.06918238993711,1.0282014552009,0.959385992964503,0.965250965250965,0.963275135460566,1.04050538833148,1.08644307982995,0.940779178610458,0.971376373700432,1.00190839694656
"06511","New Haven","CT","New Haven-Milford","New Haven County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372768295075535,0.425123422929237,0.425925925925926,0.436250377504545,0.396243029057822,0.396243029057822,0.38109287361558,0.389254385964912,0.409962916473818,0.404970813738586,0.404970813738586,0.404536222071767,0.444312796208531,0.499803998431987,0.480030721966206,0.479568195691647,0.474457105695289,0.450229486311961,0.429000429000429,0.395778364116095,0.393081761006289,0.401816911250873,0.394148831496913,0.37661406025825
"33178","Doral","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31028833551769,1.2559006485672,1.26375137513751,1.28040973111396,1.28247812363405,1.31028833551769,1.37123293283273,1.33311917764215,1.33500878668204,1.32075471698113,1.32075471698113,1.34338138925295,1.33689839572193,1.27811495061166,1.24528301886792,1.34087894018947,1.30828552901539,1.29685732061244,1.28040973111396,1.28603819889031,1.27668659265585,1.34455587691177
"92880","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside County",5,0.682539682539683,0.692447600900745,0.698324022346369,0.713795241317231,0.695704779189353,0.711958475463137,0.708174472647135,0.724462690171456,0.707418851499784,0.700348762615539,0.702007375403561,0.709639266706091,0.693877551020408,0.689655172413793,0.692602416740348,0.683229813664596,0.678794461037198,0.699810861929208,0.714285714285714,0.699323296836983,0.702427059082802,0.689845474613687,0.696128881587424,0.688044286724175,0.69479116510488,0.69593147751606,0.693877551020408,0.692307692307692,0.701273261936475,0.698529411764706,0.714197769725965,0.71875,0.72108843537415,0.712235030004749,0.709639126305793,0.709876543209877,0.737551412493533,0.723091233479806,0.72842096093385,0.725532571781414,0.751325336868617,0.71078431372549,0.751325336868617,0.741399762752076,0.725733293014817,0.722661576220344,0.72108843537415,0.741978910568596,0.753483082172306,0.751703279684255,0.746855957348349,0.742472283620926,0.729108244531688,0.788117611397393,0.759526938239159,0.766145640768513,0.794199538218213,0.744313446710373,0.766156557331909,0.771055753262159,0.761296660117878,0.784938627291493,0.795853913638723,0.814393685066227,0.811525514125523,0.798860398860399,0.787983255355824,0.788866930171278,0.815341985764743,0.789286674272952,0.779478458049887,0.793136937520233,0.810443296165352,0.813053132426935,0.812607732085693,0.81401766004415,0.834442106361247,0.818452380952381,0.836418895597652,0.846857397620756,0.840336134453782,0.819087839102665,0.813344361731459,0.829152311240641
"28173","Waxhaw","NC","Charlotte-Concord-Gastonia","Union County",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761730039148665,0.731979736951573,0.717481623521892,0.682821749689923,0.680901143241426,0.692067313127193,0.696939454424484,0.714944649446494,0.699766744418527,0.683140882419214,0.696939454424484,0.730888158030216,0.752578453053632,0.754327930498239,0.718391853234536,0.712481962481962,0.696389848994553,0.731953558808683,0.760518492453553
"66502","Manhattan","KS","Manhattan","Riley County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978260869565217,0.91183838972025,0.881953258149908,0.833333333333333,0.801974090067859,0.773874451930275,0.722222222222222,0.724527222558719,0.779513888888889,0.862068965517241,1.00861687580438,0.991304347826087,0.942751337265121,0.945999358644503
"02130","Boston","MA","Boston-Cambridge-Newton","Suffolk County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911109790241323,1.02599179206566,1.06410511485412,0.969423417894163,0.904116107542232,0.924146732282624,0.904116107542232,0.869498899116641,0.859060402684564,0.880574452003023,0.878883717229582,0.989587388577586,0.948886493774921,0.998376623376623,1.05849582172702,1.07048887068384,1.02777777777778,0.957943925233645,0.951581304226141,0.933162725493014,0.892253745616831,0.888961011294728,0.888961011294728,0.885668276972625,0.914027216731873
"02128","Boston","MA","Boston-Cambridge-Newton","Suffolk County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868621064060804,0.856066552965272,0.881057268722467,0.88162526845461,0.90167453842851,0.878565657185522,0.877926421404682,0.818595927116827,0.779191862812824,0.779632880175272,0.796299948587722,0.844360158938383,0.930783718145011,0.967866821525358,0.949462200751246,1.09471264367816,1.16273854331012,1.15830115830116,0.967866821525358,0.946969696969697,0.813953488372093,0.809139496958659,0.789265982636148,0.851290297011765
"11937","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,15,15,14.0625,13.3333333333333,13.3333333333333,13.7898936170213,14,13.2352941176471,14.8148148148148,14.9074074074074,14.2857142857143,13.3333333333333,13.3333333333333,13.1578947368421,11.5384615384615,12.5,11.875,11.5384615384615,11.3636363636364,11.6843971631206,12.5,12.5
