"","Latitude","Longitude","Location"
"17278",41.785797212,-87.791336271,"(41.785797212, -87.791336271)"
"17784",41.918297265,-87.74372946,"(41.918297265, -87.74372946)"
"18280",41.843837127,-87.701334875,"(41.843837127, -87.701334875)"
"18901",41.745792582,-87.55885351,"(41.745792582, -87.55885351)"
"19081",41.9262159,-87.734480728,"(41.9262159, -87.734480728)"
"20866",41.873968788,-87.625987769,"(41.873968788, -87.625987769)"
"21464",41.805894198,-87.673410446,"(41.805894198, -87.673410446)"
"21985",41.84365384,-87.707454583,"(41.84365384, -87.707454583)"
"21995",41.915463192,-87.658622514,"(41.915463192, -87.658622514)"
"22728",41.673832348,-87.632151149,"(41.673832348, -87.632151149)"
"23394",41.835113339,-87.677873402,"(41.835113339, -87.677873402)"
"24253",41.759085051,-87.626393163,"(41.759085051, -87.626393163)"
"24302",41.750410496,-87.602733865,"(41.750410496, -87.602733865)"
"24475",41.768954185,-87.723734981,"(41.768954185, -87.723734981)"
"24745",41.735144962,-87.655750139,"(41.735144962, -87.655750139)"
"24990",41.764413553,-87.651670494,"(41.764413553, -87.651670494)"
"25398",41.852538,-87.711170636,"(41.852538, -87.711170636)"
"25452",41.939604413,-87.729658176,"(41.939604413, -87.729658176)"
"26070",41.877549249,-87.756397852,"(41.877549249, -87.756397852)"
"27405",41.863900549,-87.72266505,"(41.863900549, -87.72266505)"
"27432",41.869786389,-87.774281815,"(41.869786389, -87.774281815)"
"27926",41.682653371,-87.637235476,"(41.682653371, -87.637235476)"
"28786",41.926085074,-87.747420684,"(41.926085074, -87.747420684)"
"28823",41.962907083,-87.732567255,"(41.962907083, -87.732567255)"
"28850",41.771907116,-87.644581938,"(41.771907116, -87.644581938)"
"29783",41.750390308,-87.61652063,"(41.750390308, -87.61652063)"
"30928",41.835947057,-87.734045986,"(41.835947057, -87.734045986)"
"31483",41.85956345,-87.670006623,"(41.85956345, -87.670006623)"
"31585",41.699271976,-87.624489055,"(41.699271976, -87.624489055)"
"32154",41.903393437,-87.716584034,"(41.903393437, -87.716584034)"
"32213",41.771429085,-87.719011878,"(41.771429085, -87.719011878)"
"32750",41.920331877,-87.715245143,"(41.920331877, -87.715245143)"
"32805",41.920953645,-87.716047518,"(41.920953645, -87.716047518)"
"34273",41.713167576,-87.663086398,"(41.713167576, -87.663086398)"
"34372",41.834516641,-87.670492819,"(41.834516641, -87.670492819)"
"35088",41.869428989,-87.655894275,"(41.869428989, -87.655894275)"
"35137",41.84387657,-87.705022858,"(41.84387657, -87.705022858)"
"35169",41.777613188,-87.705527089,"(41.777613188, -87.705527089)"
"36086",41.865183075,-87.711591397,"(41.865183075, -87.711591397)"
"36712",41.89761651,-87.762152999,"(41.89761651, -87.762152999)"
"39207",41.795412847,-87.699562813,"(41.795412847, -87.699562813)"
"39929",41.736829499,-87.713003138,"(41.736829499, -87.713003138)"
"40356",41.764129994,-87.655228999,"(41.764129994, -87.655228999)"
"40567",41.679126158,-87.62632452,"(41.679126158, -87.62632452)"
"40618",41.909978245,-87.776462515,"(41.909978245, -87.776462515)"
"41753",41.771467692,-87.716485711,"(41.771467692, -87.716485711)"
"41756",41.892209676,-87.680657925,"(41.892209676, -87.680657925)"
"42934",41.777111359,-87.666626158,"(41.777111359, -87.666626158)"
"42955",41.65449445,-87.605897289,"(41.65449445, -87.605897289)"
"43623",41.957487544,-87.713518562,"(41.957487544, -87.713518562)"
"46191",41.902043543,-87.772288739,"(41.902043543, -87.772288739)"
"46256",41.796912642,-87.646342301,"(41.796912642, -87.646342301)"
"46319",41.796945481,-87.665877861,"(41.796945481, -87.665877861)"
"47486",41.856033126,-87.717593553,"(41.856033126, -87.717593553)"
"48400",41.910067999,-87.710590257,"(41.910067999, -87.710590257)"
"48780",41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
"48869",41.747003244,-87.585428473,"(41.747003244, -87.585428473)"
"48927",41.698512614,-87.560750269,"(41.698512614, -87.560750269)"
"49304",41.961166766,-87.778263527,"(41.961166766, -87.778263527)"
"49937",41.780617924,-87.714073519,"(41.780617924, -87.714073519)"
"50286",41.793323548,-87.634132413,"(41.793323548, -87.634132413)"
"50329",41.683923167,-87.624082784,"(41.683923167, -87.624082784)"
"50960",41.894117629,-87.742097084,"(41.894117629, -87.742097084)"
"52357",41.749456794,-87.554067444,"(41.749456794, -87.554067444)"
"53623",41.935136132,-87.750233947,"(41.935136132, -87.750233947)"
"53635",41.938204999,-87.749316537,"(41.938204999, -87.749316537)"
"53637",41.939698481,-87.749979205,"(41.939698481, -87.749979205)"
"53829",41.799158894,-87.652575003,"(41.799158894, -87.652575003)"
"54112",41.709888882,-87.624789943,"(41.709888882, -87.624789943)"
"54641",41.76224293,-87.659599652,"(41.76224293, -87.659599652)"
"54815",41.778877155,-87.708840106,"(41.778877155, -87.708840106)"
"55398",41.76224293,-87.659599652,"(41.76224293, -87.659599652)"
"55415",41.941974138,-87.809305463,"(41.941974138, -87.809305463)"
"55429",41.690759584,-87.624128515,"(41.690759584, -87.624128515)"
"55553",41.900037654,-87.717685239,"(41.900037654, -87.717685239)"
"56719",41.699976227,-87.530453225,"(41.699976227, -87.530453225)"
"57574",41.682895737,-87.628820226,"(41.682895737, -87.628820226)"
"57759",41.747884811,-87.651240726,"(41.747884811, -87.651240726)"
"58700",41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
"59104",41.966653193,-87.654795347,"(41.966653193, -87.654795347)"
"60302",41.792553685,-87.594866308,"(41.792553685, -87.594866308)"
"61227",41.749476414,-87.603437072,"(41.749476414, -87.603437072)"
"62016",41.854574802,-87.701221834,"(41.854574802, -87.701221834)"
"63548",41.894925002,-87.756234153,"(41.894925002, -87.756234153)"
"63838",41.860638934,-87.729138656,"(41.860638934, -87.729138656)"
"64049",41.780538025,-87.667881238,"(41.780538025, -87.667881238)"
"64477",41.748686984,-87.715421233,"(41.748686984, -87.715421233)"
"64938",41.855897908,-87.723625826,"(41.855897908, -87.723625826)"
"66590",41.768681642,-87.726164277,"(41.768681642, -87.726164277)"
"66619",41.872818896,-87.701772771,"(41.872818896, -87.701772771)"
"67075",41.691330662,-87.715941165,"(41.691330662, -87.715941165)"
"69046",41.787478247,-87.727897355,"(41.787478247, -87.727897355)"
"69170",41.9062914,-87.769441245,"(41.9062914, -87.769441245)"
"72073",41.739700669,-87.705537417,"(41.739700669, -87.705537417)"
"72139",41.750957692,-87.593041821,"(41.750957692, -87.593041821)"
"72358",41.881737011,-87.751509217,"(41.881737011, -87.751509217)"
"73055",41.871868584,-87.706636011,"(41.871868584, -87.706636011)"
"73357",41.826575255,-87.604877139,"(41.826575255, -87.604877139)"
"73370",41.72456098,-87.622280644,"(41.72456098, -87.622280644)"
"74011",41.773696227,-87.651916819,"(41.773696227, -87.651916819)"
"74113",41.777492847,-87.72395109,"(41.777492847, -87.72395109)"
"74259",41.793054641,-87.675489406,"(41.793054641, -87.675489406)"
"76945",41.88906854,-87.638275003,"(41.88906854, -87.638275003)"
"77128",41.654870636,-87.550780954,"(41.654870636, -87.550780954)"
"77169",41.898876104,-87.734673791,"(41.898876104, -87.734673791)"
"77214",41.746765368,-87.602624951,"(41.746765368, -87.602624951)"
"78006",41.799033311,-87.661073831,"(41.799033311, -87.661073831)"
"78482",41.959916744,-87.75736511,"(41.959916744, -87.75736511)"
"78492",41.92186194,-87.738923481,"(41.92186194, -87.738923481)"
"78916",41.704979261,-87.618581652,"(41.704979261, -87.618581652)"
"79026",41.701047863,-87.614816835,"(41.701047863, -87.614816835)"
"79621",41.742700562,-87.647510427,"(41.742700562, -87.647510427)"
"80894",41.915981067,-87.725299187,"(41.915981067, -87.725299187)"
"80904",41.817398864,-87.692427281,"(41.817398864, -87.692427281)"
"81528",41.723360012,-87.623781123,"(41.723360012, -87.623781123)"
"82740",41.881959466,-87.69968509,"(41.881959466, -87.69968509)"
"82803",41.783998557,-87.609337541,"(41.783998557, -87.609337541)"
"83128",41.774977442,-87.667770081,"(41.774977442, -87.667770081)"
"83339",41.856581054,-87.719985296,"(41.856581054, -87.719985296)"
"84655",41.932103524,-87.778427378,"(41.932103524, -87.778427378)"
"85318",41.921377274,-87.732798977,"(41.921377274, -87.732798977)"
"87068",41.695481535,-87.576633775,"(41.695481535, -87.576633775)"
"87537",41.961436557,-87.734213551,"(41.961436557, -87.734213551)"
"87551",41.740574731,-87.584378188,"(41.740574731, -87.584378188)"
"88674",41.851105228,-87.710109083,"(41.851105228, -87.710109083)"
"88827",41.957585257,-87.703738021,"(41.957585257, -87.703738021)"
"88945",41.869641852,-87.719636498,"(41.869641852, -87.719636498)"
"89408",41.700033643,-87.611938948,"(41.700033643, -87.611938948)"
"89973",41.72119674,-87.663904072,"(41.72119674, -87.663904072)"
"90529",41.933683576,-87.721588217,"(41.933683576, -87.721588217)"
"90637",41.874193327,-87.73817205,"(41.874193327, -87.73817205)"
"90669",41.799022932,-87.647709727,"(41.799022932, -87.647709727)"
"90870",41.908125517,-87.637535631,"(41.908125517, -87.637535631)"
"91610",41.676211504,-87.621850379,"(41.676211504, -87.621850379)"
"92195",41.815000513,-87.689509159,"(41.815000513, -87.689509159)"
"93781",41.899705887,-87.721332258,"(41.899705887, -87.721332258)"
"95498",41.887618715,-87.739332839,"(41.887618715, -87.739332839)"
"95544",41.815000513,-87.689509159,"(41.815000513, -87.689509159)"
"96203",41.853049208,-87.679206247,"(41.853049208, -87.679206247)"
"98060",41.787654353,-87.647416526,"(41.787654353, -87.647416526)"
"100174",41.96288465,-87.718481472,"(41.96288465, -87.718481472)"
"101348",41.792586248,-87.735399839,"(41.792586248, -87.735399839)"
"101375",41.906853097,-87.752203302,"(41.906853097, -87.752203302)"
"101855",41.965961632,-87.654791654,"(41.965961632, -87.654791654)"
"103481",41.814047914,-87.665891078,"(41.814047914, -87.665891078)"
"103649",41.924510088,-87.773308258,"(41.924510088, -87.773308258)"
"104220",41.736951024,-87.661879218,"(41.736951024, -87.661879218)"
"104350",41.936300734,-87.731295447,"(41.936300734, -87.731295447)"
"104392",41.792923098,-87.677922045,"(41.792923098, -87.677922045)"
"104794",41.751468669,-87.667107794,"(41.751468669, -87.667107794)"
"104858",41.814907114,-87.694407363,"(41.814907114, -87.694407363)"
"105001",41.919156839,-87.712607288,"(41.919156839, -87.712607288)"
"105464",41.791157406,-87.682553131,"(41.791157406, -87.682553131)"
"105954",41.692540758,-87.626818384,"(41.692540758, -87.626818384)"
"105962",41.890029428,-87.653006633,"(41.890029428, -87.653006633)"
"106793",41.868314848,-87.69766106,"(41.868314848, -87.69766106)"
"108494",41.752601317,-87.601576596,"(41.752601317, -87.601576596)"
"108512",41.801406529,-87.658166297,"(41.801406529, -87.658166297)"
"108741",41.791257198,-87.737355711,"(41.791257198, -87.737355711)"
"109350",41.875130749,-87.736371509,"(41.875130749, -87.736371509)"
"109790",41.772160394,-87.618653816,"(41.772160394, -87.618653816)"
"109834",41.798598012,-87.684157541,"(41.798598012, -87.684157541)"
"110790",41.802807643,-87.633207753,"(41.802807643, -87.633207753)"
"110985",42.016534092,-87.702873556,"(42.016534092, -87.702873556)"
"112996",41.796608273,-87.618055868,"(41.796608273, -87.618055868)"
"113182",41.844538907,-87.703196029,"(41.844538907, -87.703196029)"
"113399",41.880401861,-87.752850634,"(41.880401861, -87.752850634)"
"114332",41.750094998,-87.628225198,"(41.750094998, -87.628225198)"
"114364",41.90142825,-87.729955452,"(41.90142825, -87.729955452)"
"114501",41.740717877,-87.654687582,"(41.740717877, -87.654687582)"
"115105",41.682548089,-87.661507939,"(41.682548089, -87.661507939)"
"115725",41.801406529,-87.658166297,"(41.801406529, -87.658166297)"
"115775",41.8530019,-87.681504488,"(41.8530019, -87.681504488)"
"116292",41.820313085,-87.686029404,"(41.820313085, -87.686029404)"
"116459",41.910844855,-87.699101908,"(41.910844855, -87.699101908)"
"117120",41.921816386,-87.720342025,"(41.921816386, -87.720342025)"
"117745",41.68651682,-87.614407415,"(41.68651682, -87.614407415)"
"118559",41.653605591,-87.609423772,"(41.653605591, -87.609423772)"
"118884",41.918138088,-87.743727251,"(41.918138088, -87.743727251)"
"119037",41.818997295,-87.691670286,"(41.818997295, -87.691670286)"
"119877",41.820937993,-87.697682271,"(41.820937993, -87.697682271)"
"121781",41.781640859,-87.608410783,"(41.781640859, -87.608410783)"
"122142",41.732568983,-87.597451572,"(41.732568983, -87.597451572)"
"122749",41.783448001,-87.641118197,"(41.783448001, -87.641118197)"
"122878",41.970809271,-87.735504716,"(41.970809271, -87.735504716)"
"124233",41.682618488,-87.628808607,"(41.682618488, -87.628808607)"
"124354",41.980426688,-87.659982016,"(41.980426688, -87.659982016)"
"125766",41.872881449,-87.760269397,"(41.872881449, -87.760269397)"
"127631",41.880097802,-87.773975293,"(41.880097802, -87.773975293)"
"128352",41.939974192,-87.649741406,"(41.939974192, -87.649741406)"
"129819",41.772540956,-87.574024077,"(41.772540956, -87.574024077)"
"130018",41.969451256,-87.679204445,"(41.969451256, -87.679204445)"
"130042",41.978839194,-87.65788403,"(41.978839194, -87.65788403)"
"130760",41.756751571,-87.56390413,"(41.756751571, -87.56390413)"
"133101",41.789756316,-87.711514062,"(41.789756316, -87.711514062)"
"133595",41.937227668,-87.644305471,"(41.937227668, -87.644305471)"
"134288",41.919159046,-87.71250806,"(41.919159046, -87.71250806)"
"134320",41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
"135061",41.8549786,-87.728299964,"(41.8549786, -87.728299964)"
"136210",41.733241605,-87.5877021,"(41.733241605, -87.5877021)"
"136225",41.875942357,-87.743674625,"(41.875942357, -87.743674625)"
"136276",41.867039421,-87.728263355,"(41.867039421, -87.728263355)"
"136812",41.734724236,-87.6114483,"(41.734724236, -87.6114483)"
"137631",41.859836913,-87.70296877,"(41.859836913, -87.70296877)"
"137679",41.865165482,-87.695867653,"(41.865165482, -87.695867653)"
"139250",41.77024898,-87.674428432,"(41.77024898, -87.674428432)"
"140651",41.84179568,-87.719605391,"(41.84179568, -87.719605391)"
"141008",41.943307643,-87.742032478,"(41.943307643, -87.742032478)"
"141768",41.731773919,-87.602303956,"(41.731773919, -87.602303956)"
"141794",41.696568795,-87.53770167,"(41.696568795, -87.53770167)"
"141795",41.698212491,-87.536491354,"(41.698212491, -87.536491354)"
"141796",41.69672312,-87.542566071,"(41.69672312, -87.542566071)"
"142691",41.937425852,-87.784401523,"(41.937425852, -87.784401523)"
"143222",41.749211832,-87.551941268,"(41.749211832, -87.551941268)"
"143408",41.743014922,-87.611469035,"(41.743014922, -87.611469035)"
"143987",41.854118918,-87.667647626,"(41.854118918, -87.667647626)"
"144551",41.802126554,-87.685508293,"(41.802126554, -87.685508293)"
"144584",41.708362968,-87.628348139,"(41.708362968, -87.628348139)"
"145547",41.776930436,-87.669029392,"(41.776930436, -87.669029392)"
"146773",41.759572773,-87.655408927,"(41.759572773, -87.655408927)"
"146792",41.89367087,-87.75677801,"(41.89367087, -87.75677801)"
"147510",41.807975943,-87.644236075,"(41.807975943, -87.644236075)"
"147567",41.954834774,-87.705599606,"(41.954834774, -87.705599606)"
"147803",41.915817344,-87.737517265,"(41.915817344, -87.737517265)"
"149752",41.79221937,-87.683994549,"(41.79221937, -87.683994549)"
"151033",41.856109845,-87.65800603,"(41.856109845, -87.65800603)"
"151593",41.891746423,-87.766553852,"(41.891746423, -87.766553852)"
"151722",41.918889787,-87.784079074,"(41.918889787, -87.784079074)"
"151785",41.89914092,-87.767972438,"(41.89914092, -87.767972438)"
"152484",41.895982869,-87.628183771,"(41.895982869, -87.628183771)"
"152505",41.731766995,-87.641065186,"(41.731766995, -87.641065186)"
"152684",41.90834169,-87.769511371,"(41.90834169, -87.769511371)"
"154689",41.710651109,-87.569837899,"(41.710651109, -87.569837899)"
"154948",41.794151773,-87.63359167,"(41.794151773, -87.63359167)"
"155173",41.844122605,-87.733591685,"(41.844122605, -87.733591685)"
"156584",41.744299127,-87.652355994,"(41.744299127, -87.652355994)"
"156633",41.744354032,-87.652359078,"(41.744354032, -87.652359078)"
"156681",41.91323297,-87.749944709,"(41.91323297, -87.749944709)"
"157405",41.861320047,-87.704195008,"(41.861320047, -87.704195008)"
"157490",41.88460988,-87.73173323,"(41.88460988, -87.73173323)"
"158129",41.772039174,-87.638711391,"(41.772039174, -87.638711391)"
"158132",41.773083746,-87.679696762,"(41.773083746, -87.679696762)"
"158133",41.773171579,-87.679699536,"(41.773171579, -87.679699536)"
"158354",41.853034697,-87.699126435,"(41.853034697, -87.699126435)"
"158501",41.87908482,-87.626111281,"(41.87908482, -87.626111281)"
"158597",41.763236237,-87.559802041,"(41.763236237, -87.559802041)"
"158865",41.778105514,-87.698237412,"(41.778105514, -87.698237412)"
"160262",41.808898226,-87.744418241,"(41.808898226, -87.744418241)"
"160887",41.796168927,-87.709343383,"(41.796168927, -87.709343383)"
"162182",42.016030425,-87.66903815,"(42.016030425, -87.66903815)"
"162957",41.795069271,-87.664613796,"(41.795069271, -87.664613796)"
"163930",41.946080738,-87.750362131,"(41.946080738, -87.750362131)"
"164638",41.896104368,-87.727338961,"(41.896104368, -87.727338961)"
"167172",41.794699201,-87.70603881,"(41.794699201, -87.70603881)"
"167883",41.737625024,-87.720099912,"(41.737625024, -87.720099912)"
"167907",41.898864013,-87.68203005,"(41.898864013, -87.68203005)"
"168620",41.841205437,-87.642719983,"(41.841205437, -87.642719983)"
"169251",41.807753069,-87.690524395,"(41.807753069, -87.690524395)"
"169760",41.750337109,-87.622978389,"(41.750337109, -87.622978389)"
"170172",41.798359284,-87.691487459,"(41.798359284, -87.691487459)"
"173318",41.736580297,-87.559718964,"(41.736580297, -87.559718964)"
"173452",41.784863436,-87.79060347,"(41.784863436, -87.79060347)"
"173498",41.783353826,-87.594707892,"(41.783353826, -87.594707892)"
"174629",41.772382121,-87.590445659,"(41.772382121, -87.590445659)"
"174886",41.888812908,-87.7185606,"(41.888812908, -87.7185606)"
"176234",41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
"176375",41.882246499,-87.750241351,"(41.882246499, -87.750241351)"
"176695",41.896565217,-87.636368223,"(41.896565217, -87.636368223)"
"177169",41.782369076,-87.593498248,"(41.782369076, -87.593498248)"
"177664",41.705435558,-87.536493724,"(41.705435558, -87.536493724)"
"177818",41.877158131,-87.720108037,"(41.877158131, -87.720108037)"
"178212",41.677059401,-87.637068807,"(41.677059401, -87.637068807)"
"179419",41.752399061,-87.591859855,"(41.752399061, -87.591859855)"
"180235",41.762348931,-87.594267083,"(41.762348931, -87.594267083)"
"181518",41.833485787,-87.654684568,"(41.833485787, -87.654684568)"
"183373",41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
"185649",41.765876993,-87.684498502,"(41.765876993, -87.684498502)"
"185757",41.841850554,-87.707398759,"(41.841850554, -87.707398759)"
"186410",41.752279124,-87.603991687,"(41.752279124, -87.603991687)"
"186992",41.95280987,-87.792478652,"(41.95280987, -87.792478652)"
"187987",41.993708169,-87.792768931,"(41.993708169, -87.792768931)"
"188491",41.925710081,-87.703040972,"(41.925710081, -87.703040972)"
"190723",41.741963988,-87.555154709,"(41.741963988, -87.555154709)"
"190744",41.699838941,-87.626090364,"(41.699838941, -87.626090364)"
"190782",41.943073138,-87.772410703,"(41.943073138, -87.772410703)"
"191125",41.850474502,-87.73338554,"(41.850474502, -87.73338554)"
"191588",41.805947267,-87.669760387,"(41.805947267, -87.669760387)"
"193666",41.815105078,-87.67121392,"(41.815105078, -87.67121392)"
"193899",41.724687443,-87.626319784,"(41.724687443, -87.626319784)"
"194429",41.872559142,-87.723786945,"(41.872559142, -87.723786945)"
"195280",41.935162682,-87.715432737,"(41.935162682, -87.715432737)"
"195359",41.764357609,-87.652880695,"(41.764357609, -87.652880695)"
"195778",41.887126808,-87.773050943,"(41.887126808, -87.773050943)"
"195850",41.784160675,-87.665548482,"(41.784160675, -87.665548482)"
"198763",41.934992556,-87.691916512,"(41.934992556, -87.691916512)"
"199272",41.784447456,-87.658270919,"(41.784447456, -87.658270919)"
"200127",41.806597233,-87.685551285,"(41.806597233, -87.685551285)"
"200259",41.833056345,-87.681461048,"(41.833056345, -87.681461048)"
"200852",41.921386093,-87.759751081,"(41.921386093, -87.759751081)"
"202445",41.899847602,-87.72011874,"(41.899847602, -87.72011874)"
"202739",41.694867645,-87.682532434,"(41.694867645, -87.682532434)"
"203172",41.805750197,-87.674618643,"(41.805750197, -87.674618643)"
"203332",41.814037201,-87.632304119,"(41.814037201, -87.632304119)"
"203898",41.776866019,-87.682224695,"(41.776866019, -87.682224695)"
"204147",41.886498299,-87.626319646,"(41.886498299, -87.626319646)"
"204293",41.673404641,-87.623722428,"(41.673404641, -87.623722428)"
"204492",41.752662769,-87.599164452,"(41.752662769, -87.599164452)"
"204520",41.709375274,-87.564527942,"(41.709375274, -87.564527942)"
"205050",41.746993178,-87.574684315,"(41.746993178, -87.574684315)"
"206683",41.804856099,-87.676149935,"(41.804856099, -87.676149935)"
"207277",41.96938944,-87.700488807,"(41.96938944, -87.700488807)"
"207578",41.928215814,-87.744975783,"(41.928215814, -87.744975783)"
"207740",41.730392538,-87.658672308,"(41.730392538, -87.658672308)"
"207856",41.848972486,-87.677019902,"(41.848972486, -87.677019902)"
"207970",41.788598524,-87.619068964,"(41.788598524, -87.619068964)"
"209999",41.915480588,-87.753212582,"(41.915480588, -87.753212582)"
"210507",41.807897043,-87.660086186,"(41.807897043, -87.660086186)"
"210824",41.681572379,-87.619386198,"(41.681572379, -87.619386198)"
"211189",41.706210169,-87.626804247,"(41.706210169, -87.626804247)"
"211280",41.920797974,-87.690184733,"(41.920797974, -87.690184733)"
"212527",41.883574366,-87.709947881,"(41.883574366, -87.709947881)"
"213716",41.793224738,-87.63412982,"(41.793224738, -87.63412982)"
"214933",41.786185573,-87.707394163,"(41.786185573, -87.707394163)"
"214935",41.934633949,-87.71866836,"(41.934633949, -87.71866836)"
"214941",41.931390046,-87.757257989,"(41.931390046, -87.757257989)"
"216265",41.95176082,-87.734282113,"(41.95176082, -87.734282113)"
"216291",41.951759284,-87.734513728,"(41.951759284, -87.734513728)"
"217121",41.767918154,-87.645705984,"(41.767918154, -87.645705984)"
"217616",41.766545786,-87.64566932,"(41.766545786, -87.64566932)"
"219502",41.729706654,-87.647579047,"(41.729706654, -87.647579047)"
"220449",41.750446169,-87.602733461,"(41.750446169, -87.602733461)"
"220882",41.999837752,-87.817612695,"(41.999837752, -87.817612695)"
"221238",42.00380383,-87.817771986,"(42.00380383, -87.817771986)"
"221636",41.898725568,-87.702454224,"(41.898725568, -87.702454224)"
"221962",41.891705865,-87.662284585,"(41.891705865, -87.662284585)"
"222740",41.891705865,-87.662284585,"(41.891705865, -87.662284585)"
"223085",41.802126554,-87.685508293,"(41.802126554, -87.685508293)"
"223306",41.927198756,-87.69138825,"(41.927198756, -87.69138825)"
"224667",41.922798738,-87.769597234,"(41.922798738, -87.769597234)"
"226715",41.874221033,-87.736108264,"(41.874221033, -87.736108264)"
"227903",41.760829836,-87.564350223,"(41.760829836, -87.564350223)"
"227989",41.876922212,-87.738914161,"(41.876922212, -87.738914161)"
"228660",41.789732397,-87.665688672,"(41.789732397, -87.665688672)"
"228868",41.771483264,-87.649429109,"(41.771483264, -87.649429109)"
"229264",41.739924639,-87.642234361,"(41.739924639, -87.642234361)"
"230111",41.875942357,-87.743674625,"(41.875942357, -87.743674625)"
"230140",41.783310005,-87.774542323,"(41.783310005, -87.774542323)"
"230437",41.804847176,-87.624346184,"(41.804847176, -87.624346184)"
"230574",41.761487514,-87.598162199,"(41.761487514, -87.598162199)"
"230646",41.867062226,-87.622546765,"(41.867062226, -87.622546765)"
"230655",41.923217189,-87.754421254,"(41.923217189, -87.754421254)"
"230798",41.782248798,-87.697136908,"(41.782248798, -87.697136908)"
"231412",41.69150283,-87.633903451,"(41.69150283, -87.633903451)"
"232679",41.744533817,-87.560612866,"(41.744533817, -87.560612866)"
"233397",41.741246727,-87.724077724,"(41.741246727, -87.724077724)"
"234726",41.695222003,-87.64125583,"(41.695222003, -87.64125583)"
"234820",42.001364061,-87.810451946,"(42.001364061, -87.810451946)"
"235308",41.789023773,-87.700989831,"(41.789023773, -87.700989831)"
"237193",41.75444392,-87.633480732,"(41.75444392, -87.633480732)"
"238358",41.867636169,-87.704485536,"(41.867636169, -87.704485536)"
"238845",41.701890189,-87.538914084,"(41.701890189, -87.538914084)"
"239581",41.792425502,-87.617537644,"(41.792425502, -87.617537644)"
"239668",41.789555855,-87.660828171,"(41.789555855, -87.660828171)"
"239676",41.7981589,-87.623382034,"(41.7981589, -87.623382034)"
"240580",41.866730682,-87.730087246,"(41.866730682, -87.730087246)"
"240690",41.875679322,-87.62657476,"(41.875679322, -87.62657476)"
"240801",41.917161131,-87.726864226,"(41.917161131, -87.726864226)"
"241109",41.865603099,-87.70808127,"(41.865603099, -87.70808127)"
"241342",41.762798204,-87.646775966,"(41.762798204, -87.646775966)"
"241996",41.766455964,-87.648089576,"(41.766455964, -87.648089576)"
"242042",41.877044066,-87.729134707,"(41.877044066, -87.729134707)"
"243764",41.868302116,-87.698832368,"(41.868302116, -87.698832368)"
"246447",41.756650207,-87.561475423,"(41.756650207, -87.561475423)"
"246742",41.91438094,-87.752825741,"(41.91438094, -87.752825741)"
"247942",41.8939747,-87.620283455,"(41.8939747, -87.620283455)"
"250783",41.769777169,-87.666379516,"(41.769777169, -87.666379516)"
"251104",41.809896323,-87.639120536,"(41.809896323, -87.639120536)"
"251401",41.847599712,-87.712440675,"(41.847599712, -87.712440675)"
