"","Latitude","Longitude","Location"
"6882",41.911046162,-87.693342967,"(41.911046162, -87.693342967)"
"7283",41.759951738,-87.631232748,"(41.759951738, -87.631232748)"
"7302",41.930200015,-87.761292788,"(41.930200015, -87.761292788)"
"7636",41.721856205,-87.578987455,"(41.721856205, -87.578987455)"
"7711",41.756596866,-87.573647633,"(41.756596866, -87.573647633)"
"8257",41.735066839,-87.650896405,"(41.735066839, -87.650896405)"
"8308",41.800982911,-87.676934029,"(41.800982911, -87.676934029)"
"8470",41.806566299,-87.622764711,"(41.806566299, -87.622764711)"
"8563",41.659093152,-87.63406396,"(41.659093152, -87.63406396)"
"8812",42.008390784,-87.703134266,"(42.008390784, -87.703134266)"
"8922",41.681871027,-87.639015733,"(41.681871027, -87.639015733)"
"9047",41.886560206,-87.716062887,"(41.886560206, -87.716062887)"
"9278",41.848914304,-87.718579403,"(41.848914304, -87.718579403)"
"9580",41.727250956,-87.571828413,"(41.727250956, -87.571828413)"
"9618",41.806837117,-87.619526631,"(41.806837117, -87.619526631)"
"9713",41.72598021,-87.58602036,"(41.72598021, -87.58602036)"
"9777",41.96843559,-87.710228021,"(41.96843559, -87.710228021)"
"10020",41.773507072,-87.571142209,"(41.773507072, -87.571142209)"
"10545",41.730982421,-87.616937939,"(41.730982421, -87.616937939)"
"10575",41.68074286,-87.629949249,"(41.68074286, -87.629949249)"
"10592",41.876887897,-87.696177112,"(41.876887897, -87.696177112)"
"10692",41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
"11038",41.800277713,-87.602846182,"(41.800277713, -87.602846182)"
"11387",41.73490782,-87.663043607,"(41.73490782, -87.663043607)"
"11492",NA,NA,""
"11928",41.766414839,-87.64077348,"(41.766414839, -87.64077348)"
"12258",41.790854694,-87.709611277,"(41.790854694, -87.709611277)"
"12441",41.692957314,-87.680065582,"(41.692957314, -87.680065582)"
"12463",41.769398466,-87.571495105,"(41.769398466, -87.571495105)"
"12562",41.854247595,-87.713694133,"(41.854247595, -87.713694133)"
"12681",41.843922218,-87.6269207,"(41.843922218, -87.6269207)"
"12973",41.657309104,-87.598828591,"(41.657309104, -87.598828591)"
"13117",41.899227252,-87.622954198,"(41.899227252, -87.622954198)"
"13170",41.73598101,-87.650025719,"(41.73598101, -87.650025719)"
"13235",41.976414059,-87.653823823,"(41.976414059, -87.653823823)"
"13406",41.742397181,-87.70834727,"(41.742397181, -87.70834727)"
"13829",41.689289426,-87.704402207,"(41.689289426, -87.704402207)"
"13864",41.718947644,-87.651513846,"(41.718947644, -87.651513846)"
"14058",41.771802369,-87.651867212,"(41.771802369, -87.651867212)"
"14211",41.883604489,-87.7331161,"(41.883604489, -87.7331161)"
"14329",41.808716012,-87.602790672,"(41.808716012, -87.602790672)"
"14583",41.694956295,-87.65329049,"(41.694956295, -87.65329049)"
"14693",41.921021491,-87.69730355,"(41.921021491, -87.69730355)"
"14738",41.837966038,-87.652174879,"(41.837966038, -87.652174879)"
"14798",41.753935549,-87.61821834,"(41.753935549, -87.61821834)"
"15028",41.905357101,-87.727699641,"(41.905357101, -87.727699641)"
"15030",41.934585328,-87.791280173,"(41.934585328, -87.791280173)"
"15169",NA,NA,""
"15281",41.88285803,-87.766599362,"(41.88285803, -87.766599362)"
"15285",41.790912772,-87.693721611,"(41.790912772, -87.693721611)"
"15312",41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
"15733",41.78414369,-87.598482761,"(41.78414369, -87.598482761)"
"15737",41.750663536,-87.601528975,"(41.750663536, -87.601528975)"
"16410",41.87468637,-87.688686511,"(41.87468637, -87.688686511)"
"16492",41.742797271,-87.622779353,"(41.742797271, -87.622779353)"
"16530",41.745972564,-87.668183332,"(41.745972564, -87.668183332)"
"16558",41.702508616,-87.631370958,"(41.702508616, -87.631370958)"
"16584",41.703419627,-87.631353725,"(41.703419627, -87.631353725)"
"16635",41.769361384,-87.595242336,"(41.769361384, -87.595242336)"
"16961",41.879888156,-87.766478721,"(41.879888156, -87.766478721)"
"17028",41.953164965,-87.768763578,"(41.953164965, -87.768763578)"
"17172",41.819446427,-87.619867204,"(41.819446427, -87.619867204)"
"17176",41.746742643,-87.661396095,"(41.746742643, -87.661396095)"
"17203",41.760885977,-87.630078996,"(41.760885977, -87.630078996)"
"17242",41.965426344,-87.655227542,"(41.965426344, -87.655227542)"
"17454",41.73521058,-87.635081825,"(41.73521058, -87.635081825)"
"17609",41.722537658,-87.652977768,"(41.722537658, -87.652977768)"
"17627",41.863582538,-87.73366317,"(41.863582538, -87.73366317)"
"17998",41.690263877,-87.607152998,"(41.690263877, -87.607152998)"
"18007",NA,NA,""
"18462",41.745972564,-87.668183332,"(41.745972564, -87.668183332)"
"18540",41.787575548,-87.790180913,"(41.787575548, -87.790180913)"
"18735",41.725987767,-87.653062258,"(41.725987767, -87.653062258)"
"18764",41.921021491,-87.69730355,"(41.921021491, -87.69730355)"
"18903",41.808716012,-87.602790672,"(41.808716012, -87.602790672)"
"18905",41.745990238,-87.648765299,"(41.745990238, -87.648765299)"
"19065",41.843209474,-87.73425347,"(41.843209474, -87.73425347)"
"19335",41.935243198,-87.644238626,"(41.935243198, -87.644238626)"
"19660",41.709478731,-87.719488516,"(41.709478731, -87.719488516)"
"19766",41.656937576,-87.605134262,"(41.656937576, -87.605134262)"
"19947",41.722537195,-87.635962661,"(41.722537195, -87.635962661)"
"20122",41.728445964,-87.598572013,"(41.728445964, -87.598572013)"
"20162",41.752586747,-87.728331631,"(41.752586747, -87.728331631)"
"20358",41.722559203,-87.643244672,"(41.722559203, -87.643244672)"
"20440",41.743642712,-87.569762302,"(41.743642712, -87.569762302)"
"20706",41.691413679,-87.668826246,"(41.691413679, -87.668826246)"
"21039",41.77851153,-87.610455151,"(41.77851153, -87.610455151)"
"21242",41.922871494,-87.773249097,"(41.922871494, -87.773249097)"
"21296",41.74531991,-87.600164211,"(41.74531991, -87.600164211)"
"21309",41.933732284,-87.793113958,"(41.933732284, -87.793113958)"
"21391",41.946229154,-87.756929594,"(41.946229154, -87.756929594)"
"21460",41.790162733,-87.632879663,"(41.790162733, -87.632879663)"
"21669",41.724228565,-87.659099452,"(41.724228565, -87.659099452)"
"21697",41.746834554,-87.601422217,"(41.746834554, -87.601422217)"
"21732",41.685661492,-87.707937471,"(41.685661492, -87.707937471)"
"22041",41.799492391,-87.593341663,"(41.799492391, -87.593341663)"
"22241",41.781565307,-87.644295268,"(41.781565307, -87.644295268)"
"22314",41.710336208,-87.615065001,"(41.710336208, -87.615065001)"
"22378",41.891119652,-87.762456955,"(41.891119652, -87.762456955)"
"22603",42.007181538,-87.6889695,"(42.007181538, -87.6889695)"
"22605",41.689365474,-87.632630532,"(41.689365474, -87.632630532)"
"22768",41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
"22937",41.994173569,-87.817577495,"(41.994173569, -87.817577495)"
"22987",41.766940251,-87.587913183,"(41.766940251, -87.587913183)"
"23053",41.977933013,-87.780927725,"(41.977933013, -87.780927725)"
"23411",41.736827003,-87.636441948,"(41.736827003, -87.636441948)"
"23620",41.784037509,-87.667969718,"(41.784037509, -87.667969718)"
"23697",41.790283422,-87.735329566,"(41.790283422, -87.735329566)"
"23715",41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
"23736",41.926249401,-87.744674148,"(41.926249401, -87.744674148)"
"23862",41.879003134,-87.660471326,"(41.879003134, -87.660471326)"
"23901",41.752203876,-87.600360737,"(41.752203876, -87.600360737)"
"24172",41.780564857,-87.676357691,"(41.780564857, -87.676357691)"
"24225",41.917731814,-87.753401626,"(41.917731814, -87.753401626)"
"24609",41.921909527,-87.681450335,"(41.921909527, -87.681450335)"
"24633",41.678982676,-87.619539284,"(41.678982676, -87.619539284)"
"24860",NA,NA,""
"25130",41.775637186,-87.644677678,"(41.775637186, -87.644677678)"
"25155",41.744027674,-87.692472244,"(41.744027674, -87.692472244)"
"25313",42.002589776,-87.673383221,"(42.002589776, -87.673383221)"
"25354",41.894181382,-87.706513426,"(41.894181382, -87.706513426)"
"25385",41.878561173,-87.748123058,"(41.878561173, -87.748123058)"
"25520",41.724111025,-87.570521102,"(41.724111025, -87.570521102)"
"25765",41.889116365,-87.74559546,"(41.889116365, -87.74559546)"
"25786",41.908214056,-87.735067809,"(41.908214056, -87.735067809)"
"25840",41.894710696,-87.640546138,"(41.894710696, -87.640546138)"
"25880",41.720796052,-87.650838629,"(41.720796052, -87.650838629)"
"25893",41.905447207,-87.685871795,"(41.905447207, -87.685871795)"
"25925",41.775595332,-87.685122786,"(41.775595332, -87.685122786)"
"25939",41.965426344,-87.655227542,"(41.965426344, -87.655227542)"
"26112",41.854880086,-87.679286699,"(41.854880086, -87.679286699)"
"26156",41.721635295,-87.630269043,"(41.721635295, -87.630269043)"
"26195",41.734147382,-87.633089263,"(41.734147382, -87.633089263)"
"26291",41.743562109,-87.725477586,"(41.743562109, -87.725477586)"
"26525",41.951065743,-87.657993523,"(41.951065743, -87.657993523)"
"26588",41.87611197,-87.684537666,"(41.87611197, -87.684537666)"
"26884",42.005832909,-87.669964736,"(42.005832909, -87.669964736)"
"26889",41.891849007,-87.710590965,"(41.891849007, -87.710590965)"
"27011",41.729821197,-87.660455092,"(41.729821197, -87.660455092)"
"27134",41.883283232,-87.667848083,"(41.883283232, -87.667848083)"
"27261",42.018959084,-87.693296136,"(42.018959084, -87.693296136)"
"27274",41.780271439,-87.665449512,"(41.780271439, -87.665449512)"
"27340",41.895505083,-87.71174182,"(41.895505083, -87.71174182)"
"27373",41.806566299,-87.622764711,"(41.806566299, -87.622764711)"
"27381",41.748427219,-87.612427155,"(41.748427219, -87.612427155)"
"27392",41.685335687,-87.621731559,"(41.685335687, -87.621731559)"
"27394",41.994777498,-87.700756047,"(41.994777498, -87.700756047)"
"27499",41.763498906,-87.599422138,"(41.763498906, -87.599422138)"
"27702",41.731951795,-87.639854202,"(41.731951795, -87.639854202)"
"27779",41.906477092,-87.724133004,"(41.906477092, -87.724133004)"
"28001",41.699284521,-87.634152358,"(41.699284521, -87.634152358)"
"28214",41.763346678,-87.579304394,"(41.763346678, -87.579304394)"
"28344",41.960786083,-87.780697148,"(41.960786083, -87.780697148)"
"28457",41.658160906,-87.547132912,"(41.658160906, -87.547132912)"
"28486",41.879003134,-87.660471326,"(41.879003134, -87.660471326)"
"28656",41.771186622,-87.659135818,"(41.771186622, -87.659135818)"
"28702",41.987436503,-87.716336258,"(41.987436503, -87.716336258)"
"29063",41.795283396,-87.675558296,"(41.795283396, -87.675558296)"
"29107",41.774222681,-87.607049903,"(41.774222681, -87.607049903)"
"29123",41.752578485,-87.574783465,"(41.752578485, -87.574783465)"
"29164",41.80169033,-87.703792065,"(41.80169033, -87.703792065)"
"29334",41.939006639,-87.804301705,"(41.939006639, -87.804301705)"
"29367",41.910868734,-87.708462658,"(41.910868734, -87.708462658)"
"29896",41.669809286,-87.634427475,"(41.669809286, -87.634427475)"
"30157",41.728074176,-87.617054509,"(41.728074176, -87.617054509)"
"30269",41.825031865,-87.618238558,"(41.825031865, -87.618238558)"
"30333",41.691413679,-87.668826246,"(41.691413679, -87.668826246)"
"30531",41.745702038,-87.550353166,"(41.745702038, -87.550353166)"
"30537",41.785122047,-87.60603224,"(41.785122047, -87.60603224)"
"30546",41.806849923,-87.621147701,"(41.806849923, -87.621147701)"
"30588",41.970281428,-87.657654526,"(41.970281428, -87.657654526)"
"30787",41.743210474,-87.653888173,"(41.743210474, -87.653888173)"
"30812",41.718959526,-87.629811044,"(41.718959526, -87.629811044)"
"30893",41.754394133,-87.561436486,"(41.754394133, -87.561436486)"
"31584",41.890427228,-87.757883277,"(41.890427228, -87.757883277)"
"31897",41.789084341,-87.620849345,"(41.789084341, -87.620849345)"
"32198",41.71698008,-87.653849525,"(41.71698008, -87.653849525)"
"32566",41.754657524,-87.562653749,"(41.754657524, -87.562653749)"
"32809",41.841726536,-87.725698086,"(41.841726536, -87.725698086)"
"33245",41.731850983,-87.634989984,"(41.731850983, -87.634989984)"
"33282",41.77351891,-87.662825056,"(41.77351891, -87.662825056)"
"33509",41.994017154,-87.69625357,"(41.994017154, -87.69625357)"
"33531",41.979738594,-87.692710749,"(41.979738594, -87.692710749)"
"33937",41.771709047,-87.651864534,"(41.771709047, -87.651864534)"
"34177",41.983777886,-87.716224462,"(41.983777886, -87.716224462)"
"34238",41.927796583,-87.785597556,"(41.927796583, -87.785597556)"
"34446",41.77587085,-87.609476619,"(41.77587085, -87.609476619)"
"34615",41.753935549,-87.61821834,"(41.753935549, -87.61821834)"
"34981",41.966306323,-87.662546544,"(41.966306323, -87.662546544)"
"35033",42.019933555,-87.668246781,"(42.019933555, -87.668246781)"
"35298",41.845910648,-87.702624707,"(41.845910648, -87.702624707)"
"35368",41.702588797,-87.606307579,"(41.702588797, -87.606307579)"
"35374",41.775272947,-87.706147487,"(41.775272947, -87.706147487)"
"35411",41.67736022,-87.641893815,"(41.67736022, -87.641893815)"
"35555",41.776652542,-87.6945489,"(41.776652542, -87.6945489)"
"35632",41.747694688,-87.55524308,"(41.747694688, -87.55524308)"
"35689",41.738717553,-87.647340294,"(41.738717553, -87.647340294)"
"35856",41.831203853,-87.612552184,"(41.831203853, -87.612552184)"
"36126",41.854917247,-87.656337419,"(41.854917247, -87.656337419)"
"36127",41.982516992,-87.656583616,"(41.982516992, -87.656583616)"
"36275",41.823665846,-87.603072021,"(41.823665846, -87.603072021)"
"36772",41.777874488,-87.734949916,"(41.777874488, -87.734949916)"
"36958",41.806566299,-87.622764711,"(41.806566299, -87.622764711)"
"36984",41.721423944,-87.564695695,"(41.721423944, -87.564695695)"
"37166",41.775648021,-87.615513559,"(41.775648021, -87.615513559)"
"37933",41.722141573,-87.551071504,"(41.722141573, -87.551071504)"
"38657",41.944258884,-87.750422837,"(41.944258884, -87.750422837)"
"38700",41.802105256,-87.677883495,"(41.802105256, -87.677883495)"
"38782",41.961810486,-87.713160464,"(41.961810486, -87.713160464)"
"38786",41.684536506,-87.616779787,"(41.684536506, -87.616779787)"
"38998",41.840223636,-87.71712127,"(41.840223636, -87.71712127)"
"39078",41.95841703,-87.655588632,"(41.95841703, -87.655588632)"
"39081",41.945465776,-87.680942081,"(41.945465776, -87.680942081)"
"39098",41.736765805,-87.563640778,"(41.736765805, -87.563640778)"
"39108",41.721922531,-87.612404805,"(41.721922531, -87.612404805)"
"39114",41.931070497,-87.718397546,"(41.931070497, -87.718397546)"
"39325",41.742528625,-87.646292065,"(41.742528625, -87.646292065)"
"39394",41.817700781,-87.619820547,"(41.817700781, -87.619820547)"
"39475",41.946070548,-87.798439087,"(41.946070548, -87.798439087)"
"39476",41.679727112,-87.633038936,"(41.679727112, -87.633038936)"
"39477",41.671647699,-87.652668404,"(41.671647699, -87.652668404)"
"39685",41.774321061,-87.613086769,"(41.774321061, -87.613086769)"
"40482",41.755780098,-87.666656393,"(41.755780098, -87.666656393)"
"40522",41.99973106,-87.705809711,"(41.99973106, -87.705809711)"
"40643",41.65449445,-87.605897289,"(41.65449445, -87.605897289)"
"40703",41.797848227,-87.782278951,"(41.797848227, -87.782278951)"
"40743",41.784571444,-87.654628652,"(41.784571444, -87.654628652)"
"41349",41.659013549,-87.634061162,"(41.659013549, -87.634061162)"
"41454",41.753935549,-87.61821834,"(41.753935549, -87.61821834)"
"41528",41.706603536,-87.667875154,"(41.706603536, -87.667875154)"
"41664",41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
"41793",41.908331017,-87.636578236,"(41.908331017, -87.636578236)"
"42427",41.903987748,-87.762526011,"(41.903987748, -87.762526011)"
"42542",41.843205782,-87.713389643,"(41.843205782, -87.713389643)"
"42626",41.747387654,-87.585882075,"(41.747387654, -87.585882075)"
"42644",41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
"42692",41.808101843,-87.66981518,"(41.808101843, -87.66981518)"
"42821",41.759504924,-87.612699024,"(41.759504924, -87.612699024)"
"42875",42.012596099,-87.676911656,"(42.012596099, -87.676911656)"
"42940",41.809054453,-87.704013412,"(41.809054453, -87.704013412)"
"43036",41.753906366,-87.611358003,"(41.753906366, -87.611358003)"
"43097",41.717235805,-87.629763913,"(41.717235805, -87.629763913)"
"43233",41.873733995,-87.702002425,"(41.873733995, -87.702002425)"
"43322",41.928328323,-87.767358334,"(41.928328323, -87.767358334)"
"43467",41.707029704,-87.634266205,"(41.707029704, -87.634266205)"
"43516",41.684748514,-87.632468293,"(41.684748514, -87.632468293)"
"44117",41.758953628,-87.649107679,"(41.758953628, -87.649107679)"
"44177",41.87104212,-87.755751426,"(41.87104212, -87.755751426)"
"44239",41.691636628,-87.62661592,"(41.691636628, -87.62661592)"
"44259",41.76680404,-87.605619683,"(41.76680404, -87.605619683)"
"44554",41.906507267,-87.76702211,"(41.906507267, -87.76702211)"
"44568",41.850879687,-87.727971549,"(41.850879687, -87.727971549)"
"44679",41.649605674,-87.535027004,"(41.649605674, -87.535027004)"
"44939",41.765035962,-87.616852478,"(41.765035962, -87.616852478)"
"45041",41.885448298,-87.711901743,"(41.885448298, -87.711901743)"
"45078",41.992500329,-87.814692302,"(41.992500329, -87.814692302)"
"45098",41.878531413,-87.772968134,"(41.878531413, -87.772968134)"
"45257",41.92167955,-87.802512078,"(41.92167955, -87.802512078)"
"45400",41.73160187,-87.652006522,"(41.73160187, -87.652006522)"
"45998",41.92085941,-87.648604301,"(41.92085941, -87.648604301)"
"46478",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"46806",41.728589038,-87.657189165,"(41.728589038, -87.657189165)"
"46934",NA,NA,""
"47067",41.795485577,-87.789226654,"(41.795485577, -87.789226654)"
"47212",41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
"47327",41.910868734,-87.708462658,"(41.910868734, -87.708462658)"
"47425",41.963651753,-87.725456509,"(41.963651753, -87.725456509)"
"47464",41.993996443,-87.75779735,"(41.993996443, -87.75779735)"
"47762",41.744925849,-87.603789093,"(41.744925849, -87.603789093)"
"47784",41.813247167,-87.643233164,"(41.813247167, -87.643233164)"
"47908",41.911684359,-87.728040288,"(41.911684359, -87.728040288)"
"48033",41.968372565,-87.725602842,"(41.968372565, -87.725602842)"
"48661",41.773122117,-87.642633303,"(41.773122117, -87.642633303)"
"48784",41.782693447,-87.697645827,"(41.782693447, -87.697645827)"
"48976",41.857840682,-87.710300648,"(41.857840682, -87.710300648)"
"49123",41.789614627,-87.691244675,"(41.789614627, -87.691244675)"
"49695",41.692822732,-87.537692916,"(41.692822732, -87.537692916)"
"50183",41.732242075,-87.588032397,"(41.732242075, -87.588032397)"
"50301",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"50377",41.775470595,-87.647106427,"(41.775470595, -87.647106427)"
"50426",41.769361384,-87.595242336,"(41.769361384, -87.595242336)"
"50587",41.931028622,-87.783736072,"(41.931028622, -87.783736072)"
"50613",41.748925542,-87.693819748,"(41.748925542, -87.693819748)"
"51139",41.693110849,-87.655400607,"(41.693110849, -87.655400607)"
"51279",41.745891029,-87.664538063,"(41.745891029, -87.664538063)"
"51487",41.875508384,-87.656975687,"(41.875508384, -87.656975687)"
"51773",41.964710004,-87.735190368,"(41.964710004, -87.735190368)"
"52308",41.746691813,-87.664914523,"(41.746691813, -87.664914523)"
"52499",41.745292935,-87.734200861,"(41.745292935, -87.734200861)"
"52500",41.935921129,-87.76007292,"(41.935921129, -87.76007292)"
"52632",41.951187878,-87.65034213,"(41.951187878, -87.65034213)"
"52773",41.8657267,-87.65445017,"(41.8657267, -87.65445017)"
"52881",41.908259757,-87.733833016,"(41.908259757, -87.733833016)"
"52931",41.753935549,-87.61821834,"(41.753935549, -87.61821834)"
"52960",41.905239352,-87.640840084,"(41.905239352, -87.640840084)"
"53103",41.898676154,-87.702451037,"(41.898676154, -87.702451037)"
"53753",41.953164965,-87.768763578,"(41.953164965, -87.768763578)"
"53760",41.781334436,-87.612047681,"(41.781334436, -87.612047681)"
"54075",41.798979817,-87.790546724,"(41.798979817, -87.790546724)"
"54433",41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
"54545",41.974005878,-87.657751228,"(41.974005878, -87.657751228)"
"54578",41.735979296,-87.632428188,"(41.735979296, -87.632428188)"
"54978",41.918740045,-87.802418861,"(41.918740045, -87.802418861)"
"55188",41.77278207,-87.699320064,"(41.77278207, -87.699320064)"
"55335",41.903639709,-87.682157841,"(41.903639709, -87.682157841)"
"55476",41.850552999,-87.712525898,"(41.850552999, -87.712525898)"
"55610",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"55869",41.752941386,-87.668360597,"(41.752941386, -87.668360597)"
"56071",41.732057875,-87.637427729,"(41.732057875, -87.637427729)"
"56451",41.811081601,-87.702852776,"(41.811081601, -87.702852776)"
"56545",41.699572343,-87.612335916,"(41.699572343, -87.612335916)"
"56606",41.839670742,-87.732939667,"(41.839670742, -87.732939667)"
"56661",41.690380924,-87.655517141,"(41.690380924, -87.655517141)"
"56741",41.765143364,-87.648411447,"(41.765143364, -87.648411447)"
"57266",41.979705019,-87.817940679,"(41.979705019, -87.817940679)"
"57869",41.840672583,-87.629084946,"(41.840672583, -87.629084946)"
"58031",41.750551005,-87.601526588,"(41.750551005, -87.601526588)"
"58256",41.87564878,-87.763251916,"(41.87564878, -87.763251916)"
"58316",41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
"58367",41.795923574,-87.596562245,"(41.795923574, -87.596562245)"
"58412",41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
"58477",41.688610361,-87.609536712,"(41.688610361, -87.609536712)"
"58858",41.998679668,-87.680163372,"(41.998679668, -87.680163372)"
"58931",41.862422899,-87.713215059,"(41.862422899, -87.713215059)"
"58990",41.696142182,-87.705935572,"(41.696142182, -87.705935572)"
"59172",41.923258751,-87.703406834,"(41.923258751, -87.703406834)"
"59199",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"59200",41.753935549,-87.61821834,"(41.753935549, -87.61821834)"
"59281",42.008934878,-87.676827876,"(42.008934878, -87.676827876)"
"59293",41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
"59508",41.70414748,-87.677923541,"(41.70414748, -87.677923541)"
"59644",41.777503445,-87.615558861,"(41.777503445, -87.615558861)"
"60123",41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
"60362",41.894326444,-87.708961837,"(41.894326444, -87.708961837)"
"60517",41.780430614,-87.604505041,"(41.780430614, -87.604505041)"
"60845",41.76680404,-87.605619683,"(41.76680404, -87.605619683)"
"60899",41.797780132,-87.733092448,"(41.797780132, -87.733092448)"
"61744",41.720900259,-87.5545774,"(41.720900259, -87.5545774)"
"61925",41.772382712,-87.61865868,"(41.772382712, -87.61865868)"
"62156",41.927869478,-87.749704803,"(41.927869478, -87.749704803)"
"62329",41.74796625,-87.730595735,"(41.74796625, -87.730595735)"
"62452",41.916838254,-87.804194569,"(41.916838254, -87.804194569)"
"62600",41.748485484,-87.611217194,"(41.748485484, -87.611217194)"
"62681",41.917530885,-87.69237799,"(41.917530885, -87.69237799)"
"62838",41.963116944,-87.691726427,"(41.963116944, -87.691726427)"
"62959",41.895644079,-87.77343563,"(41.895644079, -87.77343563)"
"63084",41.78137075,-87.615655058,"(41.78137075, -87.615655058)"
"63274",41.707986604,-87.631871697,"(41.707986604, -87.631871697)"
"63377",41.734940786,-87.656961342,"(41.734940786, -87.656961342)"
"63402",41.85450909,-87.723583958,"(41.85450909, -87.723583958)"
"63694",41.846411966,-87.698479836,"(41.846411966, -87.698479836)"
"63812",41.767861423,-87.684551821,"(41.767861423, -87.684551821)"
"64647",41.772026655,-87.621866642,"(41.772026655, -87.621866642)"
"64813",41.722919583,-87.622232805,"(41.722919583, -87.622232805)"
"64972",NA,NA,""
"65347",41.906438061,-87.710210418,"(41.906438061, -87.710210418)"
"65515",41.695194026,-87.702678679,"(41.695194026, -87.702678679)"
"65951",NA,NA,""
"65961",41.869901924,-87.71849217,"(41.869901924, -87.71849217)"
"66035",41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
"66096",41.777838294,-87.615566126,"(41.777838294, -87.615566126)"
"66299",41.885302874,-87.667827124,"(41.885302874, -87.667827124)"
"66396",41.776131693,-87.731241299,"(41.776131693, -87.731241299)"
"66680",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"66694",41.825764931,-87.609531252,"(41.825764931, -87.609531252)"
"66767",41.701823489,-87.696553409,"(41.701823489, -87.696553409)"
"66804",41.717162242,-87.664315885,"(41.717162242, -87.664315885)"
"66900",41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
"66985",41.945157821,-87.822174213,"(41.945157821, -87.822174213)"
"67100",41.683546881,-87.646165738,"(41.683546881, -87.646165738)"
