"","Latitude","Longitude","Location"
"9593",41.744207739,-87.668142918,"(41.744207739, -87.668142918)"
"9792",41.765965008,-87.561983264,"(41.765965008, -87.561983264)"
"9837",41.767747461,-87.683324967,"(41.767747461, -87.683324967)"
"9845",41.691916988,-87.618257622,"(41.691916988, -87.618257622)"
"9987",41.756868313,-87.651475465,"(41.756868313, -87.651475465)"
"10143",41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
"10328",41.749963096,-87.644024994,"(41.749963096, -87.644024994)"
"10453",41.750236047,-87.612480211,"(41.750236047, -87.612480211)"
"10504",41.85178847,-87.703554325,"(41.85178847, -87.703554325)"
"10959",41.736646026,-87.552800739,"(41.736646026, -87.552800739)"
"11045",41.896032832,-87.708864411,"(41.896032832, -87.708864411)"
"11265",41.750342069,-87.664499193,"(41.750342069, -87.664499193)"
"11339",41.909636081,-87.745260316,"(41.909636081, -87.745260316)"
"11711",41.837943107,-87.653863174,"(41.837943107, -87.653863174)"
"11957",41.878458449,-87.745204753,"(41.878458449, -87.745204753)"
"12229",41.877458037,-87.76341209,"(41.877458037, -87.76341209)"
"12259",41.751573305,-87.641625677,"(41.751573305, -87.641625677)"
"12396",41.894574587,-87.710186177,"(41.894574587, -87.710186177)"
"12558",41.721213371,-87.625020864,"(41.721213371, -87.625020864)"
"12624",41.779618399,-87.653767961,"(41.779618399, -87.653767961)"
"12660",41.847282742,-87.705121658,"(41.847282742, -87.705121658)"
"12932",41.815612544,-87.690009269,"(41.815612544, -87.690009269)"
"12966",41.78308713,-87.665929943,"(41.78308713, -87.665929943)"
"13150",41.871864305,-87.73148927,"(41.871864305, -87.73148927)"
"13181",41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
"13199",41.773248127,-87.649476349,"(41.773248127, -87.649476349)"
"13219",41.866199931,-87.723124109,"(41.866199931, -87.723124109)"
"13225",42.009833371,-87.674154647,"(42.009833371, -87.674154647)"
"13239",41.721698686,-87.625396491,"(41.721698686, -87.625396491)"
"13313",41.890057206,-87.628491342,"(41.890057206, -87.628491342)"
"13342",41.80808964,-87.671029406,"(41.80808964, -87.671029406)"
"13797",41.704696724,-87.605485498,"(41.704696724, -87.605485498)"
"13804",41.707017247,-87.604001762,"(41.707017247, -87.604001762)"
"13845",41.735692075,-87.670506047,"(41.735692075, -87.670506047)"
"14127",41.878882923,-87.724497977,"(41.878882923, -87.724497977)"
"14133",41.817570192,-87.665183168,"(41.817570192, -87.665183168)"
"14198",41.692345957,-87.621046509,"(41.692345957, -87.621046509)"
"14256",41.738411471,-87.714251997,"(41.738411471, -87.714251997)"
"14268",41.877651135,-87.748329646,"(41.877651135, -87.748329646)"
"14279",41.878232554,-87.686355881,"(41.878232554, -87.686355881)"
"14346",41.897293095,-87.750761979,"(41.897293095, -87.750761979)"
"14377",41.781086219,-87.618877357,"(41.781086219, -87.618877357)"
"14405",41.686396334,-87.631319145,"(41.686396334, -87.631319145)"
"14449",41.705879997,-87.535287052,"(41.705879997, -87.535287052)"
"14488",41.946987144,-87.669163602,"(41.946987144, -87.669163602)"
"14539",41.774563026,-87.628202892,"(41.774563026, -87.628202892)"
"14749",41.881146523,-87.756310411,"(41.881146523, -87.756310411)"
"14926",41.874868492,-87.706716859,"(41.874868492, -87.706716859)"
"15051",41.886814366,-87.721506727,"(41.886814366, -87.721506727)"
"15054",41.848905706,-87.695364781,"(41.848905706, -87.695364781)"
"15088",41.671258607,-87.655091892,"(41.671258607, -87.655091892)"
"15359",41.931597441,-87.79548768,"(41.931597441, -87.79548768)"
"15415",41.9018111,-87.721403988,"(41.9018111, -87.721403988)"
"15472",41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
"15474",41.766758525,-87.614080435,"(41.766758525, -87.614080435)"
"15625",41.777896587,-87.614355613,"(41.777896587, -87.614355613)"
"15654",41.789701896,-87.657189055,"(41.789701896, -87.657189055)"
"15712",41.773233009,-87.654330276,"(41.773233009, -87.654330276)"
"15728",41.707173811,-87.622860463,"(41.707173811, -87.622860463)"
"15768",41.894556091,-87.723610888,"(41.894556091, -87.723610888)"
"15776",41.7785273,-87.692158204,"(41.7785273, -87.692158204)"
"15788",41.886500268,-87.743827276,"(41.886500268, -87.743827276)"
"15798",41.983649153,-87.658712242,"(41.983649153, -87.658712242)"
"15935",41.949493647,-87.66650184,"(41.949493647, -87.66650184)"
"15941",41.757855055,-87.585980531,"(41.757855055, -87.585980531)"
"16046",41.874781264,-87.704815724,"(41.874781264, -87.704815724)"
"16138",41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
"16179",41.880596329,-87.736713557,"(41.880596329, -87.736713557)"
"16281",41.768177066,-87.644489873,"(41.768177066, -87.644489873)"
"16466",41.791799916,-87.656026555,"(41.791799916, -87.656026555)"
"16472",41.998375714,-87.670700712,"(41.998375714, -87.670700712)"
"16541",41.743546065,-87.602588167,"(41.743546065, -87.602588167)"
"16814",41.871870647,-87.706511156,"(41.871870647, -87.706511156)"
"16955",41.691625308,-87.663679871,"(41.691625308, -87.663679871)"
"17050",41.784092271,-87.683772229,"(41.784092271, -87.683772229)"
"17191",41.859036492,-87.709668661,"(41.859036492, -87.709668661)"
"17195",41.8770332,-87.686334931,"(41.8770332, -87.686334931)"
"17216",41.705958892,-87.642803315,"(41.705958892, -87.642803315)"
"17220",41.74946488,-87.60464653,"(41.74946488, -87.60464653)"
"17266",41.79807564,-87.752677325,"(41.79807564, -87.752677325)"
"17305",41.895224395,-87.733789655,"(41.895224395, -87.733789655)"
"17377",41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
"17410",41.87992623,-87.627721389,"(41.87992623, -87.627721389)"
"17661",41.996564592,-87.698383929,"(41.996564592, -87.698383929)"
"17699",41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
"17763",41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
"17769",41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
"17810",41.803253595,-87.72345032,"(41.803253595, -87.72345032)"
"18113",41.986710448,-87.777820996,"(41.986710448, -87.777820996)"
"18164",41.789864285,-87.653549749,"(41.789864285, -87.653549749)"
"18565",41.79069087,-87.617498271,"(41.79069087, -87.617498271)"
"18609",41.86625461,-87.718967674,"(41.86625461, -87.718967674)"
"18624",41.848868865,-87.713698329,"(41.848868865, -87.713698329)"
"19019",41.878860159,-87.726418662,"(41.878860159, -87.726418662)"
"19045",41.887845852,-87.624560336,"(41.887845852, -87.624560336)"
"19198",42.011296825,-87.681020442,"(42.011296825, -87.681020442)"
"19571",41.809344901,-87.619007274,"(41.809344901, -87.619007274)"
"19714",41.787161872,-87.708279362,"(41.787161872, -87.708279362)"
"19725",41.884670217,-87.726510572,"(41.884670217, -87.726510572)"
"19765",41.738677355,-87.646124267,"(41.738677355, -87.646124267)"
"19809",41.699521119,-87.615990957,"(41.699521119, -87.615990957)"
"19900",41.864688766,-87.652493383,"(41.864688766, -87.652493383)"
"20169",41.816792232,-87.607959473,"(41.816792232, -87.607959473)"
"20271",41.716986385,-87.536493902,"(41.716986385, -87.536493902)"
"20463",41.780155734,-87.673923723,"(41.780155734, -87.673923723)"
"20467",41.684992237,-87.620779831,"(41.684992237, -87.620779831)"
"20583",41.780415378,-87.605564801,"(41.780415378, -87.605564801)"
"20586",41.833517498,-87.646171167,"(41.833517498, -87.646171167)"
"20608",41.94360657,-87.650040773,"(41.94360657, -87.650040773)"
"20657",41.872908652,-87.758025754,"(41.872908652, -87.758025754)"
"21050",41.75391205,-87.553848635,"(41.75391205, -87.553848635)"
"21232",41.68613287,-87.642184302,"(41.68613287, -87.642184302)"
"21258",41.87889308,-87.7238259,"(41.87889308, -87.7238259)"
"21276",41.880154706,-87.770456923,"(41.880154706, -87.770456923)"
"21459",41.901753454,-87.721400865,"(41.901753454, -87.721400865)"
"21511",41.895919443,-87.726099235,"(41.895919443, -87.726099235)"
"21878",41.873699424,-87.704705156,"(41.873699424, -87.704705156)"
"21935",41.73501771,-87.64358762,"(41.73501771, -87.64358762)"
"21940",41.728142406,-87.55984585,"(41.728142406, -87.55984585)"
"22007",41.699255464,-87.607337467,"(41.699255464, -87.607337467)"
"22345",41.878862379,-87.726319496,"(41.878862379, -87.726319496)"
"22538",41.907437021,-87.693257785,"(41.907437021, -87.693257785)"
"22663",41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
"22735",41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
"22885",41.867268685,-87.702029327,"(41.867268685, -87.702029327)"
"23050",41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
"23218",41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
"23233",41.949562672,-87.654399484,"(41.949562672, -87.654399484)"
"23524",41.856020451,-87.712689598,"(41.856020451, -87.712689598)"
"23907",41.798154328,-87.730657461,"(41.798154328, -87.730657461)"
"23959",41.772230707,-87.610591664,"(41.772230707, -87.610591664)"
"23984",41.798947543,-87.664716508,"(41.798947543, -87.664716508)"
"24075",41.842081476,-87.616397291,"(41.842081476, -87.616397291)"
"24133",41.801482671,-87.652931837,"(41.801482671, -87.652931837)"
"24138",41.880318706,-87.759237186,"(41.880318706, -87.759237186)"
"24314",41.694120148,-87.627939823,"(41.694120148, -87.627939823)"
"24336",41.76223719,-87.660024894,"(41.76223719, -87.660024894)"
"24429",41.783122249,-87.663476656,"(41.783122249, -87.663476656)"
"24443",41.767843612,-87.685772673,"(41.767843612, -87.685772673)"
"24521",41.845921897,-87.700180285,"(41.845921897, -87.700180285)"
"24549",41.748237454,-87.555559006,"(41.748237454, -87.555559006)"
"24627",41.877783925,-87.720641833,"(41.877783925, -87.720641833)"
"24700",41.965618067,-87.704331828,"(41.965618067, -87.704331828)"
"24782",41.855003326,-87.724151886,"(41.855003326, -87.724151886)"
"24952",41.90831057,-87.757160618,"(41.90831057, -87.757160618)"
"25135",41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
"25136",41.847967092,-87.692885674,"(41.847967092, -87.692885674)"
"25152",41.958203324,-87.734107804,"(41.958203324, -87.734107804)"
"25190",41.704103703,-87.623432585,"(41.704103703, -87.623432585)"
"25299",41.749452571,-87.728298761,"(41.749452571, -87.728298761)"
"25388",41.908426774,-87.69358588,"(41.908426774, -87.69358588)"
"25469",41.786079418,-87.683821839,"(41.786079418, -87.683821839)"
"25472",41.894927285,-87.756142309,"(41.894927285, -87.756142309)"
"25623",41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
"25767",41.792974289,-87.66820734,"(41.792974289, -87.66820734)"
"25768",41.791565519,-87.674232171,"(41.791565519, -87.674232171)"
"25833",41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
"25913",41.88493261,-87.725791977,"(41.88493261, -87.725791977)"
"26069",41.6713872,-87.649007287,"(41.6713872, -87.649007287)"
"26390",41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
"26773",41.875989748,-87.720233034,"(41.875989748, -87.720233034)"
"27149",41.751275763,-87.566227001,"(41.751275763, -87.566227001)"
"27440",41.772219914,-87.662193381,"(41.772219914, -87.662193381)"
"27559",41.904850452,-87.631476847,"(41.904850452, -87.631476847)"
"27715",41.779310448,-87.674394341,"(41.779310448, -87.674394341)"
"27772",41.707139627,-87.625325518,"(41.707139627, -87.625325518)"
"27855",41.80500755,-87.661532208,"(41.80500755, -87.661532208)"
"27965",41.705784127,-87.637941849,"(41.705784127, -87.637941849)"
"28004",41.881663579,-87.62776103,"(41.881663579, -87.62776103)"
"28060",41.947485405,-87.656741053,"(41.947485405, -87.656741053)"
"28078",41.947512997,-87.656766493,"(41.947512997, -87.656766493)"
"28163",41.818720825,-87.631266192,"(41.818720825, -87.631266192)"
"28363",41.775247024,-87.664101191,"(41.775247024, -87.664101191)"
"28411",41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
"28716",41.85240341,-87.699106978,"(41.85240341, -87.699106978)"
"28723",41.991171489,-87.69577064,"(41.991171489, -87.69577064)"
"28750",41.976095027,-87.692350085,"(41.976095027, -87.692350085)"
"29051",41.793506858,-87.650001807,"(41.793506858, -87.650001807)"
"29261",41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
"29460",41.894961975,-87.751054963,"(41.894961975, -87.751054963)"
"29797",41.707250544,-87.604006449,"(41.707250544, -87.604006449)"
"29890",41.904040478,-87.662629316,"(41.904040478, -87.662629316)"
"29946",41.898009641,-87.721274991,"(41.898009641, -87.721274991)"
"29949",41.922515917,-87.738028176,"(41.922515917, -87.738028176)"
"30067",41.765718456,-87.614960789,"(41.765718456, -87.614960789)"
"30407",41.969426177,-87.659682356,"(41.969426177, -87.659682356)"
"30462",41.789761707,-87.660833354,"(41.789761707, -87.660833354)"
"30770",41.793542821,-87.642707476,"(41.793542821, -87.642707476)"
"31024",41.875820179,-87.725503759,"(41.875820179, -87.725503759)"
"31047",41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
"31154",41.702696517,-87.622206654,"(41.702696517, -87.622206654)"
"31180",41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
"31182",41.876868549,-87.698630138,"(41.876868549, -87.698630138)"
"31348",41.867554111,-87.730116218,"(41.867554111, -87.730116218)"
"31478",41.907556016,-87.677386363,"(41.907556016, -87.677386363)"
"31497",41.691607219,-87.62897781,"(41.691607219, -87.62897781)"
"31669",41.909509901,-87.754996996,"(41.909509901, -87.754996996)"
"31876",41.654271652,-87.607553767,"(41.654271652, -87.607553767)"
"31884",41.963654375,-87.715664928,"(41.963654375, -87.715664928)"
"31887",41.804847176,-87.624346184,"(41.804847176, -87.624346184)"
"31966",41.751124229,-87.61451519,"(41.751124229, -87.61451519)"
"32179",41.875134939,-87.736121787,"(41.875134939, -87.736121787)"
"32186",41.878414795,-87.680251187,"(41.878414795, -87.680251187)"
"32199",41.901270271,-87.761837592,"(41.901270271, -87.761837592)"
"32248",41.940370659,-87.654122097,"(41.940370659, -87.654122097)"
"32508",41.877108105,-87.724114584,"(41.877108105, -87.724114584)"
"32643",41.855322454,-87.712512812,"(41.855322454, -87.712512812)"
"32808",41.799176734,-87.589083706,"(41.799176734, -87.589083706)"
"32810",41.87976887,-87.629357191,"(41.87976887, -87.629357191)"
"32854",41.80066446,-87.587441769,"(41.80066446, -87.587441769)"
"32856",41.801017447,-87.588552615,"(41.801017447, -87.588552615)"
"32861",41.799243582,-87.591782186,"(41.799243582, -87.591782186)"
"32896",41.851807872,-87.702089616,"(41.851807872, -87.702089616)"
"32959",41.867565109,-87.702037424,"(41.867565109, -87.702037424)"
"33039",41.696502114,-87.531660829,"(41.696502114, -87.531660829)"
"33261",41.894539838,-87.624243916,"(41.894539838, -87.624243916)"
"33343",41.751383531,-87.552889749,"(41.751383531, -87.552889749)"
"33357",41.866530585,-87.694110216,"(41.866530585, -87.694110216)"
"33382",41.867183643,-87.716682539,"(41.867183643, -87.716682539)"
"33423",41.947295978,-87.651162974,"(41.947295978, -87.651162974)"
"33426",41.867101912,-87.723475324,"(41.867101912, -87.723475324)"
"33550",41.949562672,-87.654399484,"(41.949562672, -87.654399484)"
"33874",41.804847176,-87.624346184,"(41.804847176, -87.624346184)"
"33905",41.788543619,-87.619065906,"(41.788543619, -87.619065906)"
"33943",41.859949204,-87.72377089,"(41.859949204, -87.72377089)"
"33999",41.793805994,-87.654168189,"(41.793805994, -87.654168189)"
"34161",41.797268458,-87.661026263,"(41.797268458, -87.661026263)"
"34168",41.880713792,-87.726658171,"(41.880713792, -87.726658171)"
"34187",41.799808037,-87.589102074,"(41.799808037, -87.589102074)"
"34216",41.80202021,-87.58914616,"(41.80202021, -87.58914616)"
"34237",41.79959545,-87.585103309,"(41.79959545, -87.585103309)"
"34481",41.750340162,-87.600308645,"(41.750340162, -87.600308645)"
"34673",41.935428755,-87.783400598,"(41.935428755, -87.783400598)"
"34860",41.75632168,-87.629993221,"(41.75632168, -87.629993221)"
"35660",41.94670237,-87.656117076,"(41.94670237, -87.656117076)"
"35691",41.949390691,-87.658275881,"(41.949390691, -87.658275881)"
"35694",41.947485405,-87.656741053,"(41.947485405, -87.656741053)"
"35763",41.947172357,-87.657637616,"(41.947172357, -87.657637616)"
"35782",41.946013815,-87.6688392,"(41.946013815, -87.6688392)"
"35843",41.947376194,-87.659168334,"(41.947376194, -87.659168334)"
"35851",41.941973532,-87.652311375,"(41.941973532, -87.652311375)"
"35945",41.890063581,-87.750530187,"(41.890063581, -87.750530187)"
"36043",41.860600554,-87.731760097,"(41.860600554, -87.731760097)"
"36063",41.752204513,-87.62141126,"(41.752204513, -87.62141126)"
"36596",41.95134222,-87.659277266,"(41.95134222, -87.659277266)"
"36658",41.808307493,-87.692503234,"(41.808307493, -87.692503234)"
"36730",41.88946287,-87.624222942,"(41.88946287, -87.624222942)"
"36895",41.873478937,-87.69854618,"(41.873478937, -87.69854618)"
"37298",41.749460005,-87.72089612,"(41.749460005, -87.72089612)"
"37322",41.871777276,-87.714086615,"(41.871777276, -87.714086615)"
"37655",41.760736667,-87.650364253,"(41.760736667, -87.650364253)"
"37713",41.916101975,-87.728968524,"(41.916101975, -87.728968524)"
"37760",41.942979988,-87.65312402,"(41.942979988, -87.65312402)"
"37770",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"38192",41.876571205,-87.720686463,"(41.876571205, -87.720686463)"
"38193",41.885143945,-87.725797319,"(41.885143945, -87.725797319)"
"38217",41.740226061,-87.544176067,"(41.740226061, -87.544176067)"
"38322",41.87846302,-87.755838832,"(41.87846302, -87.755838832)"
"38406",41.852504994,-87.716243608,"(41.852504994, -87.716243608)"
"38414",41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
"38417",41.908145087,-87.6385016,"(41.908145087, -87.6385016)"
"38540",41.945178054,-87.735979485,"(41.945178054, -87.735979485)"
"38820",41.716312833,-87.649160908,"(41.716312833, -87.649160908)"
"38947",41.735785147,-87.663367896,"(41.735785147, -87.663367896)"
"39009",41.751901325,-87.553568788,"(41.751901325, -87.553568788)"
"39139",41.884430643,-87.746953106,"(41.884430643, -87.746953106)"
"39388",41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
"39425",41.984491239,-87.767320947,"(41.984491239, -87.767320947)"
"39462",41.969225805,-87.741318484,"(41.969225805, -87.741318484)"
"39507",41.90312279,-87.711686305,"(41.90312279, -87.711686305)"
"39565",41.75186479,-87.556277488,"(41.75186479, -87.556277488)"
"39670",41.800839071,-87.667201789,"(41.800839071, -87.667201789)"
"39682",41.880570134,-87.739071304,"(41.880570134, -87.739071304)"
"39934",41.935582941,-87.640500895,"(41.935582941, -87.640500895)"
"40262",41.751457646,-87.552892516,"(41.751457646, -87.552892516)"
"40319",41.886531228,-87.626319283,"(41.886531228, -87.626319283)"
"40325",41.775408335,-87.697329162,"(41.775408335, -87.697329162)"
"40608",41.865610866,-87.69502618,"(41.865610866, -87.69502618)"
"40870",41.875409493,-87.714378346,"(41.875409493, -87.714378346)"
"40961",41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
"40978",41.990460631,-87.696244895,"(41.990460631, -87.696244895)"
"41036",41.88565961,-87.647764729,"(41.88565961, -87.647764729)"
"41535",41.809450455,-87.612183532,"(41.809450455, -87.612183532)"
"41582",41.75652833,-87.592570988,"(41.75652833, -87.592570988)"
"41591",41.899754283,-87.720115959,"(41.899754283, -87.720115959)"
"41607",41.79162912,-87.653593442,"(41.79162912, -87.653593442)"
"41670",41.739649958,-87.64768945,"(41.739649958, -87.64768945)"
"42081",41.864583465,-87.70478712,"(41.864583465, -87.70478712)"
"42238",41.765783207,-87.57258256,"(41.765783207, -87.57258256)"
"42245",41.880744662,-87.764873772,"(41.880744662, -87.764873772)"
"42355",41.911444085,-87.700275294,"(41.911444085, -87.700275294)"
"42562",41.903502517,-87.748446372,"(41.903502517, -87.748446372)"
"42812",41.743140055,-87.658703772,"(41.743140055, -87.658703772)"
"42919",41.736559363,-87.610881829,"(41.736559363, -87.610881829)"
"43148",41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
"43172",41.749723329,-87.645229563,"(41.749723329, -87.645229563)"
"43290",41.751317167,-87.563800456,"(41.751317167, -87.563800456)"
"43481",41.768012314,-87.640822281,"(41.768012314, -87.640822281)"
"43530",41.774624716,-87.58882871,"(41.774624716, -87.58882871)"
"43586",41.749714072,-87.673117639,"(41.749714072, -87.673117639)"
"43611",41.766247283,-87.575949413,"(41.766247283, -87.575949413)"
"43810",41.69257474,-87.623870585,"(41.69257474, -87.623870585)"
"43819",41.72686498,-87.598531415,"(41.72686498, -87.598531415)"
"44161",41.802008996,-87.622030193,"(41.802008996, -87.622030193)"
"44175",41.86444618,-87.716925445,"(41.86444618, -87.716925445)"
"44383",41.970951102,-87.737978219,"(41.970951102, -87.737978219)"
"44432",41.899947426,-87.721340971,"(41.899947426, -87.721340971)"
"44572",41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
"44747",41.878531955,-87.627688992,"(41.878531955, -87.627688992)"
"44757",41.816982181,-87.689562681,"(41.816982181, -87.689562681)"
"44793",41.778713296,-87.719169674,"(41.778713296, -87.719169674)"
"44824",41.865832102,-87.715406909,"(41.865832102, -87.715406909)"
"44907",41.871652181,-87.723531206,"(41.871652181, -87.723531206)"
"45472",41.872430886,-87.764583949,"(41.872430886, -87.764583949)"
"45581",41.768434033,-87.674260053,"(41.768434033, -87.674260053)"
"45684",41.939919356,-87.653446915,"(41.939919356, -87.653446915)"
"45805",41.889241483,-87.628827172,"(41.889241483, -87.628827172)"
"46082",41.808262602,-87.656447387,"(41.808262602, -87.656447387)"
"46276",41.78421773,-87.650973103,"(41.78421773, -87.650973103)"
"46316",41.894997282,-87.74666914,"(41.894997282, -87.74666914)"
"46387",41.916668304,-87.765734499,"(41.916668304, -87.765734499)"
"46598",41.789655791,-87.683921414,"(41.789655791, -87.683921414)"
"46770",41.786414812,-87.655888902,"(41.786414812, -87.655888902)"
"47002",41.89837859,-87.773690903,"(41.89837859, -87.773690903)"
"47282",41.880741173,-87.724572141,"(41.880741173, -87.724572141)"
"47286",41.725300675,-87.604556978,"(41.725300675, -87.604556978)"
"47436",41.702172768,-87.540093411,"(41.702172768, -87.540093411)"
"47678",41.875154789,-87.673557625,"(41.875154789, -87.673557625)"
"47786",41.817749644,-87.60921064,"(41.817749644, -87.60921064)"
"47824",41.746140855,-87.652406156,"(41.746140855, -87.652406156)"
"47858",41.779872827,-87.586450869,"(41.779872827, -87.586450869)"
"47867",41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
"48013",41.791834972,-87.653598601,"(41.791834972, -87.653598601)"
"48060",41.73627756,-87.614519556,"(41.73627756, -87.614519556)"
"48159",41.807650669,-87.643080489,"(41.807650669, -87.643080489)"
"48412",41.858119618,-87.728600733,"(41.858119618, -87.728600733)"
"48430",41.9690157,-87.647824059,"(41.9690157, -87.647824059)"
"48480",41.877585867,-87.683123746,"(41.877585867, -87.683123746)"
"48605",41.735545791,-87.646073383,"(41.735545791, -87.646073383)"
"48633",41.7128602,-87.592464611,"(41.7128602, -87.592464611)"
"48646",41.760282503,-87.612411766,"(41.760282503, -87.612411766)"
"48965",41.866358918,-87.709806763,"(41.866358918, -87.709806763)"
"48994",41.737368899,-87.648519781,"(41.737368899, -87.648519781)"
"49078",41.895148474,-87.628159893,"(41.895148474, -87.628159893)"
"49235",41.778934424,-87.656913545,"(41.778934424, -87.656913545)"
