"","Latitude","Longitude","Location"
"7351",41.828347945,-87.632650679,"(41.828347945, -87.632650679)"
"7406",41.851910129,-87.694773344,"(41.851910129, -87.694773344)"
"7427",41.87116313,-87.655391316,"(41.87116313, -87.655391316)"
"7464",41.867752226,-87.697156311,"(41.867752226, -87.697156311)"
"7724",41.71557103,-87.643055717,"(41.71557103, -87.643055717)"
"7739",41.762502424,-87.667393194,"(41.762502424, -87.667393194)"
"7986",41.813012973,-87.699253615,"(41.813012973, -87.699253615)"
"8111",41.887637259,-87.624555296,"(41.887637259, -87.624555296)"
"8352",41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
"8498",41.827079483,-87.63255077,"(41.827079483, -87.63255077)"
"8509",41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
"8668",41.857533855,-87.625603607,"(41.857533855, -87.625603607)"
"8773",41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
"8782",41.943228838,-87.732141853,"(41.943228838, -87.732141853)"
"9264",41.692358646,-87.623096746,"(41.692358646, -87.623096746)"
"9440",41.799461412,-87.596206318,"(41.799461412, -87.596206318)"
"9508",41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
"9836",41.907556016,-87.677386363,"(41.907556016, -87.677386363)"
"10170",41.857742612,-87.669764813,"(41.857742612, -87.669764813)"
"10273",41.934211103,-87.740543523,"(41.934211103, -87.740543523)"
"10360",41.886758946,-87.677650566,"(41.886758946, -87.677650566)"
"10846",41.964522471,-87.656913808,"(41.964522471, -87.656913808)"
"11025",41.790752055,-87.625601621,"(41.790752055, -87.625601621)"
"11101",41.794793646,-87.696272084,"(41.794793646, -87.696272084)"
"11167",41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
"11487",41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
"11627",41.729190076,-87.551235113,"(41.729190076, -87.551235113)"
"11682",41.806253938,-87.664908299,"(41.806253938, -87.664908299)"
"11808",41.880279804,-87.762443285,"(41.880279804, -87.762443285)"
"12528",41.821461084,-87.619925551,"(41.821461084, -87.619925551)"
"12548",41.736734185,-87.598635097,"(41.736734185, -87.598635097)"
"12564",41.750185415,-87.644029945,"(41.750185415, -87.644029945)"
"12725",41.888189539,-87.623777956,"(41.888189539, -87.623777956)"
"12949",41.756467976,-87.584530614,"(41.756467976, -87.584530614)"
"12977",41.758772251,-87.585229528,"(41.758772251, -87.585229528)"
"13115",41.832990053,-87.665620934,"(41.832990053, -87.665620934)"
"13174",41.791259885,-87.737344685,"(41.791259885, -87.737344685)"
"13345",41.902832347,-87.629952452,"(41.902832347, -87.629952452)"
"13550",42.019381776,-87.672488319,"(42.019381776, -87.672488319)"
"13737",41.954698652,-87.747338823,"(41.954698652, -87.747338823)"
"14055",41.997402635,-87.708580673,"(41.997402635, -87.708580673)"
"14101",41.866252377,-87.71906315,"(41.866252377, -87.71906315)"
"14178",41.854845831,-87.630739105,"(41.854845831, -87.630739105)"
"14713",41.882437369,-87.686467698,"(41.882437369, -87.686467698)"
"14714",41.895900086,-87.677663589,"(41.895900086, -87.677663589)"
"14737",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"14781",41.880708104,-87.629919733,"(41.880708104, -87.629919733)"
"14875",41.896588511,-87.668529054,"(41.896588511, -87.668529054)"
"14885",41.946221444,-87.708253555,"(41.946221444, -87.708253555)"
"15571",41.92873931,-87.671274885,"(41.92873931, -87.671274885)"
"15588",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"15644",41.930946496,-87.788962647,"(41.930946496, -87.788962647)"
"15746",41.873185004,-87.743795434,"(41.873185004, -87.743795434)"
"15951",41.904938791,-87.635164084,"(41.904938791, -87.635164084)"
"16090",41.827797157,-87.631434876,"(41.827797157, -87.631434876)"
"16160",41.743085701,-87.662544498,"(41.743085701, -87.662544498)"
"16173",41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
"16303",41.735140021,-87.705109198,"(41.735140021, -87.705109198)"
"16480",41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
"16806",41.879667054,-87.63696315,"(41.879667054, -87.63696315)"
"16841",41.707462015,-87.605329791,"(41.707462015, -87.605329791)"
"16944",41.882429735,-87.627844406,"(41.882429735, -87.627844406)"
"16985",41.908706263,-87.736312283,"(41.908706263, -87.736312283)"
"17040",41.828347945,-87.632650679,"(41.828347945, -87.632650679)"
"17136",41.902020509,-87.773754609,"(41.902020509, -87.773754609)"
"17201",41.973263481,-87.658435722,"(41.973263481, -87.658435722)"
"17540",41.931628291,-87.677371311,"(41.931628291, -87.677371311)"
"17636",41.889936903,-87.637564113,"(41.889936903, -87.637564113)"
"17722",41.760197194,-87.58617327,"(41.760197194, -87.58617327)"
"17968",41.892628411,-87.63115524,"(41.892628411, -87.63115524)"
"17973",41.830750796,-87.626643572,"(41.830750796, -87.626643572)"
"17992",41.827797157,-87.631434876,"(41.827797157, -87.631434876)"
"17993",41.850500316,-87.724730491,"(41.850500316, -87.724730491)"
"18148",41.790882702,-87.632138427,"(41.790882702, -87.632138427)"
"18223",41.874086805,-87.62599014,"(41.874086805, -87.62599014)"
"18386",41.971130662,-87.765846965,"(41.971130662, -87.765846965)"
"18461",41.896358373,-87.686859824,"(41.896358373, -87.686859824)"
"18518",41.870389764,-87.625902397,"(41.870389764, -87.625902397)"
"19304",41.889760548,-87.627998797,"(41.889760548, -87.627998797)"
"19437",41.980963017,-87.845202105,"(41.980963017, -87.845202105)"
"19592",42.019811963,-87.666209262,"(42.019811963, -87.666209262)"
"20153",41.747161712,-87.731556033,"(41.747161712, -87.731556033)"
"20161",41.772882101,-87.586293688,"(41.772882101, -87.586293688)"
"20163",41.772882101,-87.586293688,"(41.772882101, -87.586293688)"
"20168",41.772882101,-87.586293688,"(41.772882101, -87.586293688)"
"20171",41.772882101,-87.586293688,"(41.772882101, -87.586293688)"
"20499",41.919796873,-87.722962808,"(41.919796873, -87.722962808)"
"20917",41.65863315,-87.601609384,"(41.65863315, -87.601609384)"
"21467",41.882917205,-87.661072905,"(41.882917205, -87.661072905)"
"21473",41.882917205,-87.661072905,"(41.882917205, -87.661072905)"
"21563",41.997402635,-87.708580673,"(41.997402635, -87.708580673)"
"21769",41.722725152,-87.554566354,"(41.722725152, -87.554566354)"
"21829",41.758904163,-87.634506167,"(41.758904163, -87.634506167)"
"21958",41.756224371,-87.601667381,"(41.756224371, -87.601667381)"
"22093",41.794199553,-87.714606561,"(41.794199553, -87.714606561)"
"22372",41.928492735,-87.653035407,"(41.928492735, -87.653035407)"
"22376",41.808833439,-87.622824022,"(41.808833439, -87.622824022)"
"22462",NA,NA,""
"22878",41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
"22969",41.936668242,-87.696166787,"(41.936668242, -87.696166787)"
"23073",41.859746945,-87.630270643,"(41.859746945, -87.630270643)"
"23212",41.949015206,-87.656026428,"(41.949015206, -87.656026428)"
"23219",41.895675136,-87.628569146,"(41.895675136, -87.628569146)"
"23723",41.799515859,-87.591448973,"(41.799515859, -87.591448973)"
"23724",41.800513369,-87.587417848,"(41.800513369, -87.587417848)"
"23770",41.866996231,-87.62741936,"(41.866996231, -87.62741936)"
"23771",41.799515859,-87.591448973,"(41.799515859, -87.591448973)"
"24157",41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
"24202",41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
"24245",41.747170897,-87.605119541,"(41.747170897, -87.605119541)"
"24269",41.690313295,-87.607156104,"(41.690313295, -87.607156104)"
"24310",41.991262667,-87.660305558,"(41.991262667, -87.660305558)"
"24372",41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
"24486",41.830757797,-87.645426468,"(41.830757797, -87.645426468)"
"25682",41.67842637,-87.662495244,"(41.67842637, -87.662495244)"
"25851",41.881101134,-87.692870716,"(41.881101134, -87.692870716)"
"26044",41.886370204,-87.620691199,"(41.886370204, -87.620691199)"
"26342",41.872963554,-87.753663295,"(41.872963554, -87.753663295)"
"26344",41.881624191,-87.629391908,"(41.881624191, -87.629391908)"
"26587",41.800092339,-87.6258436,"(41.800092339, -87.6258436)"
"27019",41.877726094,-87.628737019,"(41.877726094, -87.628737019)"
"27562",41.867013845,-87.625822134,"(41.867013845, -87.625822134)"
"27614",41.787704363,-87.688751969,"(41.787704363, -87.688751969)"
"27798",41.736794714,-87.715205487,"(41.736794714, -87.715205487)"
"28166",41.910557078,-87.672880906,"(41.910557078, -87.672880906)"
"28380",41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
"28599",41.86723004,-87.641489077,"(41.86723004, -87.641489077)"
"28922",41.680854502,-87.631152416,"(41.680854502, -87.631152416)"
"29130",41.92448075,-87.72700804,"(41.92448075, -87.72700804)"
"29198",41.827797157,-87.631434876,"(41.827797157, -87.631434876)"
"29204",41.891948167,-87.628073894,"(41.891948167, -87.628073894)"
"29821",41.900929626,-87.77290091,"(41.900929626, -87.77290091)"
"29834",41.853804341,-87.691939161,"(41.853804341, -87.691939161)"
"30006",41.833362337,-87.680254373,"(41.833362337, -87.680254373)"
"30253",41.707340063,-87.612102642,"(41.707340063, -87.612102642)"
"30346",41.992307554,-87.748329289,"(41.992307554, -87.748329289)"
"30741",41.931780735,-87.727593069,"(41.931780735, -87.727593069)"
"30973",41.949040234,-87.654688083,"(41.949040234, -87.654688083)"
"31034",41.77233109,-87.725037411,"(41.77233109, -87.725037411)"
"31100",41.878406111,-87.64401972,"(41.878406111, -87.64401972)"
"31113",41.878406111,-87.64401972,"(41.878406111, -87.64401972)"
"31256",41.963433489,-87.708316987,"(41.963433489, -87.708316987)"
"31282",41.934658369,-87.716569573,"(41.934658369, -87.716569573)"
"31709",41.880689561,-87.631374096,"(41.880689561, -87.631374096)"
"31886",41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
"31959",41.865783213,-87.646875742,"(41.865783213, -87.646875742)"
"31992",41.949842874,-87.658638719,"(41.949842874, -87.658638719)"
"31993",41.947693546,-87.654345798,"(41.947693546, -87.654345798)"
"32109",41.949390691,-87.658275881,"(41.949390691, -87.658275881)"
"32166",41.947225886,-87.655545441,"(41.947225886, -87.655545441)"
"32375",41.707462015,-87.605329791,"(41.707462015, -87.605329791)"
"32437",41.936630331,-87.664412286,"(41.936630331, -87.664412286)"
"32476",41.881679072,-87.629391306,"(41.881679072, -87.629391306)"
"32542",41.947225886,-87.655545441,"(41.947225886, -87.655545441)"
"32543",41.925392805,-87.710779318,"(41.925392805, -87.710779318)"
"32613",41.947225886,-87.655545441,"(41.947225886, -87.655545441)"
"32640",41.885325435,-87.627930066,"(41.885325435, -87.627930066)"
"32642",41.867430279,-87.626155308,"(41.867430279, -87.626155308)"
"32719",41.867251542,-87.639594427,"(41.867251542, -87.639594427)"
"32736",41.846801978,-87.623527134,"(41.846801978, -87.623527134)"
"32740",41.947247732,-87.65367048,"(41.947247732, -87.65367048)"
"32754",41.947485405,-87.656741053,"(41.947485405, -87.656741053)"
"33127",41.917425774,-87.726571455,"(41.917425774, -87.726571455)"
"33215",41.867133484,-87.648271094,"(41.867133484, -87.648271094)"
"33222",41.900017769,-87.623426629,"(41.900017769, -87.623426629)"
"33297",41.947104052,-87.661898744,"(41.947104052, -87.661898744)"
"33440",41.939670732,-87.654096445,"(41.939670732, -87.654096445)"
"33442",41.865078874,-87.625777386,"(41.865078874, -87.625777386)"
"33474",41.947180628,-87.657178037,"(41.947180628, -87.657178037)"
"33475",41.940672017,-87.651259311,"(41.940672017, -87.651259311)"
"33495",41.947235655,-87.654876316,"(41.947235655, -87.654876316)"
"33526",41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
"33533",41.946779572,-87.65617875,"(41.946779572, -87.65617875)"
"33616",41.947180628,-87.657178037,"(41.947180628, -87.657178037)"
"33936",41.896011332,-87.634185138,"(41.896011332, -87.634185138)"
"34036",41.714976813,-87.656189098,"(41.714976813, -87.656189098)"
"34115",41.859746945,-87.630270643,"(41.859746945, -87.630270643)"
"34522",41.951492355,-87.80479034,"(41.951492355, -87.80479034)"
"34725",41.881512491,-87.630869346,"(41.881512491, -87.630869346)"
"34791",41.90416925,-87.628685126,"(41.90416925, -87.628685126)"
"34826",41.978991238,-87.659941972,"(41.978991238, -87.659941972)"
"35294",41.85199252,-87.688888738,"(41.85199252, -87.688888738)"
"35296",41.93955769,-87.679532106,"(41.93955769, -87.679532106)"
"35552",41.700512176,-87.650741896,"(41.700512176, -87.650741896)"
"35962",41.798937611,-87.651356083,"(41.798937611, -87.651356083)"
"36182",41.732387897,-87.586821705,"(41.732387897, -87.586821705)"
"36696",41.851794306,-87.703117482,"(41.851794306, -87.703117482)"
"36790",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"36874",41.881348623,-87.674525788,"(41.881348623, -87.674525788)"
"36912",41.888189017,-87.623693493,"(41.888189017, -87.623693493)"
"36924",41.794893197,-87.630521478,"(41.794893197, -87.630521478)"
"36928",41.990409975,-87.704977986,"(41.990409975, -87.704977986)"
"37243",41.933700622,-87.787002412,"(41.933700622, -87.787002412)"
"37271",41.724938286,-87.615433558,"(41.724938286, -87.615433558)"
"37280",41.725414671,-87.582620081,"(41.725414671, -87.582620081)"
"37888",41.879043079,-87.745225096,"(41.879043079, -87.745225096)"
"38104",41.844145961,-87.732284933,"(41.844145961, -87.732284933)"
"38439",41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
"38709",41.929101701,-87.641056119,"(41.929101701, -87.641056119)"
"38929",41.893623014,-87.765347251,"(41.893623014, -87.765347251)"
"38978",41.693594322,-87.684482184,"(41.693594322, -87.684482184)"
"39077",41.932738985,-87.648117094,"(41.932738985, -87.648117094)"
"39095",41.790495641,-87.736559698,"(41.790495641, -87.736559698)"
"39348",41.893911444,-87.64043357,"(41.893911444, -87.64043357)"
"39442",41.687957805,-87.651826519,"(41.687957805, -87.651826519)"
"39654",41.894496091,-87.745792225,"(41.894496091, -87.745792225)"
"39852",41.911288709,-87.677480407,"(41.911288709, -87.677480407)"
"39873",41.96852326,-87.659669806,"(41.96852326, -87.659669806)"
"39946",41.722463886,-87.650256863,"(41.722463886, -87.650256863)"
"39974",41.900752739,-87.627800699,"(41.900752739, -87.627800699)"
"40221",41.881527708,-87.626194508,"(41.881527708, -87.626194508)"
"40340",41.896375946,-87.6242787,"(41.896375946, -87.6242787)"
"40543",41.855212721,-87.680836002,"(41.855212721, -87.680836002)"
"40574",NA,NA,""
"40589",41.90002373,-87.62305924,"(41.90002373, -87.62305924)"
"40744",41.858213965,-87.704772409,"(41.858213965, -87.704772409)"
"40773",41.981908516,-87.690614642,"(41.981908516, -87.690614642)"
"40868",41.922823909,-87.646246291,"(41.922823909, -87.646246291)"
"41143",41.889533843,-87.65458745,"(41.889533843, -87.65458745)"
"41170",41.725414671,-87.582620081,"(41.725414671, -87.582620081)"
"41461",41.918294565,-87.640537287,"(41.918294565, -87.640537287)"
"41957",41.925899798,-87.649399265,"(41.925899798, -87.649399265)"
"42000",41.878038501,-87.639936767,"(41.878038501, -87.639936767)"
"42049",41.706376588,-87.682394407,"(41.706376588, -87.682394407)"
"42166",41.794794662,-87.61679251,"(41.794794662, -87.61679251)"
"42171",41.865783213,-87.646875742,"(41.865783213, -87.646875742)"
"42240",41.863996425,-87.646828775,"(41.863996425, -87.646828775)"
"42461",41.830871136,-87.631500365,"(41.830871136, -87.631500365)"
"42551",41.753819454,-87.644126664,"(41.753819454, -87.644126664)"
"42694",41.92590433,-87.64877819,"(41.92590433, -87.64877819)"
"43034",41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
"43186",41.879409976,-87.631248562,"(41.879409976, -87.631248562)"
"43571",41.799879383,-87.589101248,"(41.799879383, -87.589101248)"
"43844",41.946213794,-87.659831212,"(41.946213794, -87.659831212)"
"43922",41.881609458,-87.657546635,"(41.881609458, -87.657546635)"
"44369",41.75206422,-87.655385326,"(41.75206422, -87.655385326)"
"44377",41.77801062,-87.605877958,"(41.77801062, -87.605877958)"
"44623",41.912590647,-87.65037903,"(41.912590647, -87.65037903)"
"44650",41.87836358,-87.694565136,"(41.87836358, -87.694565136)"
"44888",41.831014114,-87.617317037,"(41.831014114, -87.617317037)"
"45165",41.962551309,-87.666152448,"(41.962551309, -87.666152448)"
"45269",41.791100009,-87.80149324,"(41.791100009, -87.80149324)"
"45346",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"45423",41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
"45575",41.930391013,-87.643713882,"(41.930391013, -87.643713882)"
"45881",41.751286329,-87.668319043,"(41.751286329, -87.668319043)"
"45897",41.695713192,-87.612236217,"(41.695713192, -87.612236217)"
"45978",41.804847176,-87.624346184,"(41.804847176, -87.624346184)"
"46029",41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
"46085",41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
"46266",41.753116299,-87.551439474,"(41.753116299, -87.551439474)"
"46481",41.942279588,-87.640626887,"(41.942279588, -87.640626887)"
"46585",41.976960773,-87.76891754,"(41.976960773, -87.76891754)"
"46597",41.76245498,-87.581847602,"(41.76245498, -87.581847602)"
"46725",41.746123361,-87.653622937,"(41.746123361, -87.653622937)"
"46961",41.73614018,-87.62911796,"(41.73614018, -87.62911796)"
"47342",41.882437369,-87.686467698,"(41.882437369, -87.686467698)"
"47996",41.75645779,-87.565113432,"(41.75645779, -87.565113432)"
"48000",41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
"48012",41.965961632,-87.654791654,"(41.965961632, -87.654791654)"
"48317",41.980232688,-87.91009604,"(41.980232688, -87.91009604)"
"48451",41.819351842,-87.61569704,"(41.819351842, -87.61569704)"
"48541",41.890078288,-87.768856672,"(41.890078288, -87.768856672)"
"48662",41.779723589,-87.646536796,"(41.779723589, -87.646536796)"
"48888",41.72182671,-87.575339397,"(41.72182671, -87.575339397)"
"49082",41.859746945,-87.630270643,"(41.859746945, -87.630270643)"
"49086",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"49146",41.983373861,-87.695524775,"(41.983373861, -87.695524775)"
"49161",41.91028988,-87.690106536,"(41.91028988, -87.690106536)"
"49490",41.73585412,-87.658739723,"(41.73585412, -87.658739723)"
"49899",41.927101339,-87.680438363,"(41.927101339, -87.680438363)"
"49974",41.877268465,-87.711536692,"(41.877268465, -87.711536692)"
"50014",41.939563368,-87.679083636,"(41.939563368, -87.679083636)"
"50707",41.910930872,-87.706772076,"(41.910930872, -87.706772076)"
"50802",41.938079928,-87.680738035,"(41.938079928, -87.680738035)"
"51025",41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
"51554",42.00043159,-87.661342076,"(42.00043159, -87.661342076)"
"51839",41.932738985,-87.648117094,"(41.932738985, -87.648117094)"
"52021",41.851986902,-87.689354946,"(41.851986902, -87.689354946)"
"52246",41.867414944,-87.627231186,"(41.867414944, -87.627231186)"
"52368",41.915701361,-87.685687331,"(41.915701361, -87.685687331)"
"52614",41.858443981,-87.712754265,"(41.858443981, -87.712754265)"
"52903",41.80779181,-87.703963414,"(41.80779181, -87.703963414)"
"53111",41.866342973,-87.621618551,"(41.866342973, -87.621618551)"
"53239",41.809687513,-87.674970791,"(41.809687513, -87.674970791)"
"53525",41.881592273,-87.636758638,"(41.881592273, -87.636758638)"
"53534",41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
"53699",41.975501383,-87.805963607,"(41.975501383, -87.805963607)"
"54496",41.808855912,-87.664976619,"(41.808855912, -87.664976619)"
"54552",41.736264617,-87.627929503,"(41.736264617, -87.627929503)"
"54577",41.911115415,-87.738901957,"(41.911115415, -87.738901957)"
"54642",41.932738985,-87.648117094,"(41.932738985, -87.648117094)"
"54654",41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
"54675",41.828347945,-87.632650679,"(41.828347945, -87.632650679)"
"54867",41.881847601,-87.641772074,"(41.881847601, -87.641772074)"
"55193",41.658487635,-87.64193837,"(41.658487635, -87.64193837)"
"55749",42.018715709,-87.673098745,"(42.018715709, -87.673098745)"
"55824",41.91955261,-87.722957787,"(41.91955261, -87.722957787)"
"56131",41.932651187,-87.653197025,"(41.932651187, -87.653197025)"
"56475",41.780233374,-87.791093479,"(41.780233374, -87.791093479)"
"56569",41.896213602,-87.632702709,"(41.896213602, -87.632702709)"
"56924",NA,NA,""
"57054",41.951016616,-87.707938347,"(41.951016616, -87.707938347)"
"57096",41.881908702,-87.637350096,"(41.881908702, -87.637350096)"
"57424",41.718610341,-87.645568895,"(41.718610341, -87.645568895)"
"57502",41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
"57728",41.953536247,-87.737430789,"(41.953536247, -87.737430789)"
"57789",41.79631327,-87.580898427,"(41.79631327, -87.580898427)"
"57833",41.692493455,-87.598703055,"(41.692493455, -87.598703055)"
"58032",41.699142956,-87.624483148,"(41.699142956, -87.624483148)"
"58088",41.902703354,-87.629950194,"(41.902703354, -87.629950194)"
"58220",41.72169846,-87.625359863,"(41.72169846, -87.625359863)"
"58225",41.981051826,-87.839658835,"(41.981051826, -87.839658835)"
"58235",41.78352287,-87.741959233,"(41.78352287, -87.741959233)"
"58297",41.796284319,-87.590364052,"(41.796284319, -87.590364052)"
"58329",41.850246849,-87.727136997,"(41.850246849, -87.727136997)"
"58361",41.810676762,-87.675199089,"(41.810676762, -87.675199089)"
"58381",41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
"58704",41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
"58773",41.875220838,-87.629223513,"(41.875220838, -87.629223513)"
"58786",41.795653987,-87.585420533,"(41.795653987, -87.585420533)"
"58844",41.940557298,-87.654127467,"(41.940557298, -87.654127467)"
"59007",41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
"59151",41.751499836,-87.585226023,"(41.751499836, -87.585226023)"
"59251",41.707462015,-87.605329791,"(41.707462015, -87.605329791)"
"59341",41.881988297,-87.630144384,"(41.881988297, -87.630144384)"
"59419",41.827373751,-87.682568055,"(41.827373751, -87.682568055)"
"59487",41.82862242,-87.632658693,"(41.82862242, -87.632658693)"
"59496",41.887640628,-87.619340283,"(41.887640628, -87.619340283)"
"59511",41.879396635,-87.632658775,"(41.879396635, -87.632658775)"
"59999",41.853755109,-87.623839341,"(41.853755109, -87.623839341)"
"60217",41.975501383,-87.805963607,"(41.975501383, -87.805963607)"
"60241",41.924055531,-87.760160777,"(41.924055531, -87.760160777)"
"60316",41.881570868,-87.659853167,"(41.881570868, -87.659853167)"
"60334",41.868278395,-87.639223526,"(41.868278395, -87.639223526)"
"60367",41.932776459,-87.702541418,"(41.932776459, -87.702541418)"
"60484",41.896213602,-87.632702709,"(41.896213602, -87.632702709)"
"60706",41.763912025,-87.567689298,"(41.763912025, -87.567689298)"
"60854",41.766283205,-87.644440486,"(41.766283205, -87.644440486)"
"60949",41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
"60992",41.742267488,-87.702192623,"(41.742267488, -87.702192623)"
"61106",41.89997803,-87.625880784,"(41.89997803, -87.625880784)"
"61222",41.941742615,-87.74080825,"(41.941742615, -87.74080825)"
"61306",41.751286329,-87.668319043,"(41.751286329, -87.668319043)"
"61334",41.751392145,-87.594880193,"(41.751392145, -87.594880193)"
"61618",41.910260802,-87.692759327,"(41.910260802, -87.692759327)"
"61715",41.914209917,-87.735011817,"(41.914209917, -87.735011817)"
"61770",41.977056245,-87.659885127,"(41.977056245, -87.659885127)"
"61963",41.89765683,-87.726152565,"(41.89765683, -87.726152565)"
"62036",41.931669079,-87.736138622,"(41.931669079, -87.736138622)"
"62100",41.910416905,-87.627635505,"(41.910416905, -87.627635505)"
"62174",41.939823537,-87.660005051,"(41.939823537, -87.660005051)"
"62253",41.823628586,-87.632779182,"(41.823628586, -87.632779182)"
"62287",41.794678414,-87.623262756,"(41.794678414, -87.623262756)"
"62578",41.679188264,-87.627498906,"(41.679188264, -87.627498906)"
"62610",41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
"62969",41.885426714,-87.661759042,"(41.885426714, -87.661759042)"
"63164",41.821125041,-87.626382551,"(41.821125041, -87.626382551)"
"63724",41.878178565,-87.628236332,"(41.878178565, -87.628236332)"
"63802",41.912058302,-87.775316539,"(41.912058302, -87.775316539)"
"64286",41.97311432,-87.695215272,"(41.97311432, -87.695215272)"
"64638",41.877788726,-87.647239316,"(41.877788726, -87.647239316)"
"64746",41.727806734,-87.551204268,"(41.727806734, -87.551204268)"
"64811",41.743521771,-87.633060702,"(41.743521771, -87.633060702)"
"64822",41.898899647,-87.643031673,"(41.898899647, -87.643031673)"
"64846",41.766813349,-87.723681935,"(41.766813349, -87.723681935)"
"64869",41.895896023,-87.677913394,"(41.895896023, -87.677913394)"
"64946",41.864597487,-87.646840701,"(41.864597487, -87.646840701)"
"65001",41.818506126,-87.665206456,"(41.818506126, -87.665206456)"
"65341",41.881484024,-87.637009521,"(41.881484024, -87.637009521)"
"65388",41.722362598,-87.58382047,"(41.722362598, -87.58382047)"
"65798",41.888701814,-87.647570608,"(41.888701814, -87.647570608)"
"65934",41.726045032,-87.643335587,"(41.726045032, -87.643335587)"
"65986",41.876304131,-87.754914595,"(41.876304131, -87.754914595)"
"66344",41.800257414,-87.596659303,"(41.800257414, -87.596659303)"
"66452",NA,NA,""
"67316",41.991876735,-87.706732924,"(41.991876735, -87.706732924)"
"67513",41.752911413,-87.567468224,"(41.752911413, -87.567468224)"
"67674",41.954060587,-87.685291773,"(41.954060587, -87.685291773)"
"67694",41.733289529,-87.549947051,"(41.733289529, -87.549947051)"
"67697",41.882764906,-87.632386952,"(41.882764906, -87.632386952)"
