"","Latitude","Longitude","Location"
"68390",41.869946398,-87.686131036,"(41.869946398, -87.686131036)"
"69630",41.978265485,-87.70874202,"(41.978265485, -87.70874202)"
"70473",41.883191631,-87.706183852,"(41.883191631, -87.706183852)"
"72506",41.909984093,-87.717420679,"(41.909984093, -87.717420679)"
"73361",41.802953366,-87.619430368,"(41.802953366, -87.619430368)"
"76317",41.926261042,-87.766068398,"(41.926261042, -87.766068398)"
"77328",41.984105656,-87.689463379,"(41.984105656, -87.689463379)"
"77454",41.751505533,-87.583994603,"(41.751505533, -87.583994603)"
"77834",41.718986562,-87.657637807,"(41.718986562, -87.657637807)"
"78591",41.817444218,-87.688761987,"(41.817444218, -87.688761987)"
"78900",41.857434179,-87.656413656,"(41.857434179, -87.656413656)"
"79590",41.909618829,-87.676277805,"(41.909618829, -87.676277805)"
"79857",41.896395119,-87.663583497,"(41.896395119, -87.663583497)"
"80438",41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
"83109",41.774902869,-87.693283132,"(41.774902869, -87.693283132)"
"83165",41.938113672,-87.798733462,"(41.938113672, -87.798733462)"
"84323",41.744534088,-87.560653171,"(41.744534088, -87.560653171)"
"84686",41.871336669,-87.625925,"(41.871336669, -87.625925)"
"86906",41.884573916,-87.710066697,"(41.884573916, -87.710066697)"
"86979",41.902937604,-87.695433299,"(41.902937604, -87.695433299)"
"89861",41.985539358,-87.663304679,"(41.985539358, -87.663304679)"
"89926",41.884573916,-87.710066697,"(41.884573916, -87.710066697)"
"90203",41.751767411,-87.563417608,"(41.751767411, -87.563417608)"
"90401",41.844227884,-87.726467148,"(41.844227884, -87.726467148)"
"90882",41.909240284,-87.65274758,"(41.909240284, -87.65274758)"
"90894",41.890032182,-87.630228784,"(41.890032182, -87.630228784)"
"91180",41.873225067,-87.61977245,"(41.873225067, -87.61977245)"
"91182",41.872840816,-87.624193744,"(41.872840816, -87.624193744)"
"91185",41.873225067,-87.61977245,"(41.873225067, -87.61977245)"
"91186",41.873225067,-87.61977245,"(41.873225067, -87.61977245)"
"91188",41.880432396,-87.624355843,"(41.880432396, -87.624355843)"
"91371",41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
"91796",41.90317939,-87.677941766,"(41.90317939, -87.677941766)"
"91980",41.84763752,-87.708784753,"(41.84763752, -87.708784753)"
"92378",41.890013771,-87.631705393,"(41.890013771, -87.631705393)"
"92379",41.891864126,-87.634076111,"(41.891864126, -87.634076111)"
"92409",41.922913834,-87.645223803,"(41.922913834, -87.645223803)"
"93565",NA,NA,""
"94503",41.756770198,-87.653906431,"(41.756770198, -87.653906431)"
"95403",41.948452638,-87.834425808,"(41.948452638, -87.834425808)"
"97277",41.74652661,-87.643922505,"(41.74652661, -87.643922505)"
"97357",41.79787259,-87.748355295,"(41.79787259, -87.748355295)"
"107235",41.997676381,-87.693020157,"(41.997676381, -87.693020157)"
"110571",41.869822522,-87.724191109,"(41.869822522, -87.724191109)"
"111482",41.902935697,-87.695583927,"(41.902935697, -87.695583927)"
"116936",41.85008373,-87.671726875,"(41.85008373, -87.671726875)"
"118686",41.996472514,-87.69959884,"(41.996472514, -87.69959884)"
"121156",41.909534177,-87.75328112,"(41.909534177, -87.75328112)"
"123182",41.87616378,-87.745111964,"(41.87616378, -87.745111964)"
"124449",41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
"127551",41.813317962,-87.69190672,"(41.813317962, -87.69190672)"
"128044",41.812469009,-87.613910419,"(41.812469009, -87.613910419)"
"129522",41.85008373,-87.671726875,"(41.85008373, -87.671726875)"
"129949",41.800863342,-87.664766276,"(41.800863342, -87.664766276)"
"130408",41.851757901,-87.705991819,"(41.851757901, -87.705991819)"
"131958",41.847489927,-87.712438066,"(41.847489927, -87.712438066)"
"133435",41.909942115,-87.720859763,"(41.909942115, -87.720859763)"
"135320",41.924613111,-87.716309891,"(41.924613111, -87.716309891)"
"135346",41.797179749,-87.70297805,"(41.797179749, -87.70297805)"
"135460",41.801097969,-87.687550491,"(41.801097969, -87.687550491)"
"138936",41.702128701,-87.681485145,"(41.702128701, -87.681485145)"
"139412",41.815712552,-87.701600451,"(41.815712552, -87.701600451)"
"140138",41.860232898,-87.709146772,"(41.860232898, -87.709146772)"
"140585",41.909534177,-87.75328112,"(41.909534177, -87.75328112)"
"141240",41.859036393,-87.709650307,"(41.859036393, -87.709650307)"
"143789",41.961209765,-87.705132596,"(41.961209765, -87.705132596)"
"146302",41.910239494,-87.694846269,"(41.910239494, -87.694846269)"
"148784",41.808316033,-87.692066658,"(41.808316033, -87.692066658)"
"148790",41.799545853,-87.588874056,"(41.799545853, -87.588874056)"
"151517",41.954621575,-87.75106737,"(41.954621575, -87.75106737)"
"152437",41.890053273,-87.628744799,"(41.890053273, -87.628744799)"
"153545",41.938113672,-87.798733462,"(41.938113672, -87.798733462)"
"153711",41.73910936,-87.721580723,"(41.73910936, -87.721580723)"
"155240",41.914604589,-87.694670498,"(41.914604589, -87.694670498)"
"156605",41.893830553,-87.631182474,"(41.893830553, -87.631182474)"
"158027",41.851019455,-87.706450497,"(41.851019455, -87.706450497)"
"158684",41.968025707,-87.688187568,"(41.968025707, -87.688187568)"
"159826",41.96377246,-87.836692619,"(41.96377246, -87.836692619)"
"162535",41.885772579,-87.682265862,"(41.885772579, -87.682265862)"
"162536",41.949292379,-87.649546279,"(41.949292379, -87.649546279)"
"163478",41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
"163552",41.845708616,-87.712385557,"(41.845708616, -87.712385557)"
"164826",41.880330431,-87.758289677,"(41.880330431, -87.758289677)"
"164851",41.820856721,-87.700856505,"(41.820856721, -87.700856505)"
"165417",41.884239682,-87.668098893,"(41.884239682, -87.668098893)"
"166239",41.751767411,-87.563417608,"(41.751767411, -87.563417608)"
"167302",41.944019791,-87.649385752,"(41.944019791, -87.649385752)"
"167303",41.942963116,-87.649360288,"(41.942963116, -87.649360288)"
"168303",41.918106256,-87.677634735,"(41.918106256, -87.677634735)"
"168706",41.883146447,-87.743758955,"(41.883146447, -87.743758955)"
"169153",41.910623447,-87.668214445,"(41.910623447, -87.668214445)"
"170857",41.874741802,-87.763528016,"(41.874741802, -87.763528016)"
"172248",41.809432891,-87.613320823,"(41.809432891, -87.613320823)"
"172512",41.956907315,-87.760851799,"(41.956907315, -87.760851799)"
"172550",41.838831046,-87.717912614,"(41.838831046, -87.717912614)"
"172940",41.93990164,-87.654626945,"(41.93990164, -87.654626945)"
"173216",41.836385231,-87.66571041,"(41.836385231, -87.66571041)"
"176921",41.964798032,-87.65478194,"(41.964798032, -87.65478194)"
"176957",41.764209513,-87.683228721,"(41.764209513, -87.683228721)"
"178355",41.969057838,-87.728052698,"(41.969057838, -87.728052698)"
"179009",41.801262135,-87.726208894,"(41.801262135, -87.726208894)"
"182244",41.949003683,-87.656864688,"(41.949003683, -87.656864688)"
"183282",41.955965816,-87.722467073,"(41.955965816, -87.722467073)"
"184103",41.904112149,-87.694448138,"(41.904112149, -87.694448138)"
"184214",41.91968827,-87.661723259,"(41.91968827, -87.661723259)"
"184738",41.780253982,-87.614802244,"(41.780253982, -87.614802244)"
"186873",41.72398315,-87.60451692,"(41.72398315, -87.60451692)"
"186879",41.914937256,-87.684500977,"(41.914937256, -87.684500977)"
"187089",41.903354381,-87.666864606,"(41.903354381, -87.666864606)"
"189102",41.877764698,-87.62430822,"(41.877764698, -87.62430822)"
"192110",41.895896023,-87.677913394,"(41.895896023, -87.677913394)"
"193313",41.938924589,-87.739801531,"(41.938924589, -87.739801531)"
"194286",41.759012808,-87.560215615,"(41.759012808, -87.560215615)"
"194436",41.873559064,-87.716268776,"(41.873559064, -87.716268776)"
"195781",41.99938103,-87.661890255,"(41.99938103, -87.661890255)"
"196125",41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
"197092",41.966006811,-87.688825677,"(41.966006811, -87.688825677)"
"197794",41.87799992,-87.643098749,"(41.87799992, -87.643098749)"
"199462",41.783887007,-87.7229079,"(41.783887007, -87.7229079)"
"202033",41.856920783,-87.638909534,"(41.856920783, -87.638909534)"
"203567",41.83923939,-87.653566891,"(41.83923939, -87.653566891)"
"204222",41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
"208520",41.997199344,-87.660474773,"(41.997199344, -87.660474773)"
"209261",41.98346226,-87.716216476,"(41.98346226, -87.716216476)"
"209758",41.82254499,-87.665557031,"(41.82254499, -87.665557031)"
"209762",41.85143391,-87.73212862,"(41.85143391, -87.73212862)"
"211573",41.853863651,-87.634831547,"(41.853863651, -87.634831547)"
"212863",41.890400093,-87.628021143,"(41.890400093, -87.628021143)"
"213680",41.945302269,-87.660223092,"(41.945302269, -87.660223092)"
"218272",41.924250125,-87.699546076,"(41.924250125, -87.699546076)"
"220622",41.736047007,-87.645448845,"(41.736047007, -87.645448845)"
"222561",41.951594186,-87.809645761,"(41.951594186, -87.809645761)"
"223749",41.990420232,-87.703344663,"(41.990420232, -87.703344663)"
"226735",42.009770174,-87.674140581,"(42.009770174, -87.674140581)"
"226984",41.890400093,-87.628021143,"(41.890400093, -87.628021143)"
"228746",41.902765473,-87.657661545,"(41.902765473, -87.657661545)"
"231171",41.910800166,-87.745899903,"(41.910800166, -87.745899903)"
"231492",41.92741817,-87.668223759,"(41.92741817, -87.668223759)"
"232295",41.758172871,-87.62845198,"(41.758172871, -87.62845198)"
"234110",41.917649974,-87.72901638,"(41.917649974, -87.72901638)"
"241186",41.944843221,-87.649413709,"(41.944843221, -87.649413709)"
"244274",41.84108773,-87.657066722,"(41.84108773, -87.657066722)"
"247065",41.891051707,-87.63405559,"(41.891051707, -87.63405559)"
"248023",41.880279749,-87.762432269,"(41.880279749, -87.762432269)"
"248351",41.917336596,-87.712455913,"(41.917336596, -87.712455913)"
"248479",41.903927445,-87.629529005,"(41.903927445, -87.629529005)"
"250601",41.979020089,-87.655053915,"(41.979020089, -87.655053915)"
"252075",41.940727712,-87.687951908,"(41.940727712, -87.687951908)"
"252274",41.876462276,-87.630737388,"(41.876462276, -87.630737388)"
"264279",41.76393165,-87.702801419,"(41.76393165, -87.702801419)"
"266815",41.962003107,-87.672430771,"(41.962003107, -87.672430771)"
"266824",41.761663064,-87.605476181,"(41.761663064, -87.605476181)"
"268242",41.87616378,-87.745111964,"(41.87616378, -87.745111964)"
"270236",41.808632154,-87.662840497,"(41.808632154, -87.662840497)"
"270386",41.953738526,-87.719569345,"(41.953738526, -87.719569345)"
"273601",41.890824988,-87.630183362,"(41.890824988, -87.630183362)"
"274139",41.877578503,-87.629282088,"(41.877578503, -87.629282088)"
"274570",41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
"275156",41.958223202,-87.752391243,"(41.958223202, -87.752391243)"
"276310",41.912356259,-87.697492455,"(41.912356259, -87.697492455)"
"276964",41.724231834,-87.661531783,"(41.724231834, -87.661531783)"
"277613",41.818932792,-87.696352058,"(41.818932792, -87.696352058)"
"277758",41.896135162,-87.66324095,"(41.896135162, -87.66324095)"
"277935",41.725836888,-87.595693093,"(41.725836888, -87.595693093)"
"278281",41.903485718,-87.73191239,"(41.903485718, -87.73191239)"
"280078",41.936181069,-87.719065139,"(41.936181069, -87.719065139)"
"280207",41.975168416,-87.67937763,"(41.975168416, -87.67937763)"
"281207",41.916140165,-87.695937469,"(41.916140165, -87.695937469)"
"281444",41.991508618,-87.658261407,"(41.991508618, -87.658261407)"
"281522",41.893137832,-87.637753417,"(41.893137832, -87.637753417)"
"281889",41.935364319,-87.668505054,"(41.935364319, -87.668505054)"
"283208",41.906750761,-87.723990805,"(41.906750761, -87.723990805)"
"283303",41.924757059,-87.702899692,"(41.924757059, -87.702899692)"
"283730",41.936275601,-87.668539693,"(41.936275601, -87.668539693)"
"283738",41.758362057,-87.617769699,"(41.758362057, -87.617769699)"
"283748",41.803474876,-87.583690122,"(41.803474876, -87.583690122)"
"283765",41.902698633,-87.723166088,"(41.902698633, -87.723166088)"
"283770",41.779413066,-87.666968951,"(41.779413066, -87.666968951)"
"283780",41.918376199,-87.689940828,"(41.918376199, -87.689940828)"
"283791",41.946367827,-87.654301051,"(41.946367827, -87.654301051)"
"283796",41.885436869,-87.725144529,"(41.885436869, -87.725144529)"
"283805",41.699078459,-87.720656669,"(41.699078459, -87.720656669)"
"283836",41.751528912,-87.548046864,"(41.751528912, -87.548046864)"
"285474",41.836022175,-87.651094622,"(41.836022175, -87.651094622)"
"285499",41.732852003,-87.542962068,"(41.732852003, -87.542962068)"
"285503",41.820610477,-87.701988886,"(41.820610477, -87.701988886)"
"285680",41.880655055,-87.731663836,"(41.880655055, -87.731663836)"
"286111",41.854725746,-87.691819836,"(41.854725746, -87.691819836)"
"287231",41.756242493,-87.604086085,"(41.756242493, -87.604086085)"
"287272",41.898618941,-87.75246162,"(41.898618941, -87.75246162)"
"287481",41.885655459,-87.64798879,"(41.885655459, -87.64798879)"
"287578",41.685703735,-87.536473656,"(41.685703735, -87.536473656)"
"287582",41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
"287699",41.847351577,-87.71121355,"(41.847351577, -87.71121355)"
"287744",41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
"288100",41.924480983,-87.727052133,"(41.924480983, -87.727052133)"
"288150",41.973070373,-87.706163417,"(41.973070373, -87.706163417)"
"289665",41.908464018,-87.689937506,"(41.908464018, -87.689937506)"
"289799",41.763652109,-87.600637317,"(41.763652109, -87.600637317)"
"290073",41.94632941,-87.654301459,"(41.94632941, -87.654301459)"
"292269",NA,NA,""
"292551",41.956304902,-87.788184395,"(41.956304902, -87.788184395)"
"293104",41.9180463,-87.657357078,"(41.9180463, -87.657357078)"
"293183",41.959937379,-87.735632085,"(41.959937379, -87.735632085)"
"293210",41.976626972,-87.787856652,"(41.976626972, -87.787856652)"
"293279",41.87293445,-87.629153144,"(41.87293445, -87.629153144)"
"293288",41.918310883,-87.639603844,"(41.918310883, -87.639603844)"
"293304",41.917352958,-87.710916253,"(41.917352958, -87.710916253)"
"293309",41.918096718,-87.653810878,"(41.918096718, -87.653810878)"
"293899",41.944006745,-87.663934529,"(41.944006745, -87.663934529)"
"293949",42.005379379,-87.670311621,"(42.005379379, -87.670311621)"
"294853",41.920900468,-87.720464699,"(41.920900468, -87.720464699)"
"295008",41.809383641,-87.669853306,"(41.809383641, -87.669853306)"
"296942",41.939611457,-87.675014362,"(41.939611457, -87.675014362)"
"296953",41.882257126,-87.763843161,"(41.882257126, -87.763843161)"
"297557",41.972818534,-87.659771642,"(41.972818534, -87.659771642)"
"297853",41.924733961,-87.70569633,"(41.924733961, -87.70569633)"
"297908",41.922641494,-87.651091275,"(41.922641494, -87.651091275)"
"298785",41.978851836,-87.692642404,"(41.978851836, -87.692642404)"
"298983",41.954635295,-87.751067246,"(41.954635295, -87.751067246)"
"299030",41.92276991,-87.645019576,"(41.92276991, -87.645019576)"
"300978",41.872924943,-87.744991122,"(41.872924943, -87.744991122)"
"301218",41.826738406,-87.675573961,"(41.826738406, -87.675573961)"
"301324",41.828722047,-87.698412485,"(41.828722047, -87.698412485)"
"301577",41.885655459,-87.64798879,"(41.885655459, -87.64798879)"
"301598",42.003765071,-87.672565332,"(42.003765071, -87.672565332)"
"301607",41.858453744,-87.661332857,"(41.858453744, -87.661332857)"
"301755",41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
"301790",41.94933263,-87.64847244,"(41.94933263, -87.64847244)"
"301803",41.949746379,-87.658562538,"(41.949746379, -87.658562538)"
"301809",41.949600232,-87.658442769,"(41.949600232, -87.658442769)"
"301818",41.94510861,-87.654829028,"(41.94510861, -87.654829028)"
"301837",41.783257145,-87.653736873,"(41.783257145, -87.653736873)"
"301849",41.747589468,-87.702331055,"(41.747589468, -87.702331055)"
"301852",41.916847428,-87.752711534,"(41.916847428, -87.752711534)"
"301861",41.858954299,-87.716809329,"(41.858954299, -87.716809329)"
"301869",41.929700376,-87.648910326,"(41.929700376, -87.648910326)"
"302270",41.843996326,-87.701340649,"(41.843996326, -87.701340649)"
"302506",41.799583235,-87.586178024,"(41.799583235, -87.586178024)"
"303620",41.975225895,-87.658488554,"(41.975225895, -87.658488554)"
"303764",41.824392477,-87.705062966,"(41.824392477, -87.705062966)"
"303974",41.961209001,-87.704992887,"(41.961209001, -87.704992887)"
"304146",41.857740249,-87.669830912,"(41.857740249, -87.669830912)"
"304489",41.837841022,-87.726806389,"(41.837841022, -87.726806389)"
"304742",41.961801972,-87.653030492,"(41.961801972, -87.653030492)"
"305805",41.800467277,-87.689104526,"(41.800467277, -87.689104526)"
"306177",41.879494016,-87.745933342,"(41.879494016, -87.745933342)"
"306349",41.843652077,-87.720872154,"(41.843652077, -87.720872154)"
"306525",41.904382969,-87.732414584,"(41.904382969, -87.732414584)"
"307677",NA,NA,""
"307925",41.824060046,-87.701991687,"(41.824060046, -87.701991687)"
"308586",41.963377165,-87.715656575,"(41.963377165, -87.715656575)"
"308790",41.848496765,-87.679256297,"(41.848496765, -87.679256297)"
"310108",41.871640121,-87.696038308,"(41.871640121, -87.696038308)"
"310125",41.945889754,-87.786277135,"(41.945889754, -87.786277135)"
"310438",41.997604423,-87.667824504,"(41.997604423, -87.667824504)"
"310583",41.96697039,-87.719434998,"(41.96697039, -87.719434998)"
"310674",41.935954064,-87.729556616,"(41.935954064, -87.729556616)"
"310899",42.01325753,-87.680293897,"(42.01325753, -87.680293897)"
"312038",41.971099166,-87.69013495,"(41.971099166, -87.69013495)"
"312042",41.987296448,-87.702183711,"(41.987296448, -87.702183711)"
"312410",41.777636565,-87.784013832,"(41.777636565, -87.784013832)"
"312421",41.808588539,-87.666663011,"(41.808588539, -87.666663011)"
"312812",41.813200001,-87.668742788,"(41.813200001, -87.668742788)"
"312974",41.91313647,-87.757466246,"(41.91313647, -87.757466246)"
"313089",41.856988356,-87.659934953,"(41.856988356, -87.659934953)"
"313844",41.963514882,-87.719332126,"(41.963514882, -87.719332126)"
"314003",41.917975988,-87.735200769,"(41.917975988, -87.735200769)"
"314552",41.717183959,-87.536491461,"(41.717183959, -87.536491461)"
"314946",41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
"316477",41.961169521,-87.709831872,"(41.961169521, -87.709831872)"
"316530",41.968317938,-87.721003237,"(41.968317938, -87.721003237)"
"316764",NA,NA,""
"316891",41.965337316,-87.71938449,"(41.965337316, -87.71938449)"
"317251",41.940743936,-87.654132838,"(41.940743936, -87.654132838)"
"317265",41.940370659,-87.654122097,"(41.940370659, -87.654122097)"
"317655",42.019383301,-87.67275327,"(42.019383301, -87.67275327)"
"318563",41.933699081,-87.720378939,"(41.933699081, -87.720378939)"
"319310",41.843993703,-87.70989918,"(41.843993703, -87.70989918)"
"320735",41.899283298,-87.697100567,"(41.899283298, -87.697100567)"
"321189",41.875501522,-87.617364115,"(41.875501522, -87.617364115)"
"321911",41.809434739,-87.613177749,"(41.809434739, -87.613177749)"
"322184",41.792279916,-87.785117296,"(41.792279916, -87.785117296)"
"322225",41.778958392,-87.704113435,"(41.778958392, -87.704113435)"
"322239",41.864493678,-87.639158,"(41.864493678, -87.639158)"
"322244",41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
"322257",41.880391995,-87.653064805,"(41.880391995, -87.653064805)"
"322326",41.953231861,-87.762866213,"(41.953231861, -87.762866213)"
"322621",41.777542134,-87.776370523,"(41.777542134, -87.776370523)"
"324407",41.976672036,-87.677898548,"(41.976672036, -87.677898548)"
"324458",41.68811296,-87.685291463,"(41.68811296, -87.685291463)"
"324685",41.987454331,-87.786436377,"(41.987454331, -87.786436377)"
"324809",41.86559259,-87.676214817,"(41.86559259, -87.676214817)"
"324816",41.862853002,-87.71562282,"(41.862853002, -87.71562282)"
"325507",41.96074753,-87.635996453,"(41.96074753, -87.635996453)"
"325945",41.882257126,-87.763843161,"(41.882257126, -87.763843161)"
"327259",41.880402139,-87.752905714,"(41.880402139, -87.752905714)"
"327798",41.747000739,-87.605117799,"(41.747000739, -87.605117799)"
"328006",41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
"329101",41.9461139,-87.747711517,"(41.9461139, -87.747711517)"
"330841",41.938122201,-87.652109776,"(41.938122201, -87.652109776)"
"330931",41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
"331580",41.874020099,-87.656822478,"(41.874020099, -87.656822478)"
"332501",NA,NA,""
"332596",NA,NA,""
"333322",NA,NA,""
"333474",NA,NA,""
"333505",NA,NA,""
"333776",NA,NA,""
"333784",NA,NA,""
"333898",NA,NA,""
"334196",NA,NA,""
"335454",NA,NA,""
"335543",NA,NA,""
"335549",NA,NA,""
"335765",NA,NA,""
"336354",NA,NA,""
"336539",NA,NA,""
"336769",NA,NA,""
"336785",NA,NA,""
"336803",NA,NA,""
"336822",NA,NA,""
"336902",NA,NA,""
"336905",NA,NA,""
"336976",NA,NA,""
"337294",NA,NA,""
"338464",NA,NA,""
"339760",NA,NA,""
"339962",NA,NA,""
"341014",NA,NA,""
"342708",NA,NA,""
"343891",NA,NA,""
"348296",41.887731576,-87.765439838,"(41.887731576, -87.765439838)"
"348551",NA,NA,""
"348552",NA,NA,""
"348561",NA,NA,""
"348736",41.828105936,-87.641165664,"(41.828105936, -87.641165664)"
"350642",41.779202295,-87.687729887,"(41.779202295, -87.687729887)"
"351040",41.844345008,-87.717536811,"(41.844345008, -87.717536811)"
"351382",41.892777308,-87.614416601,"(41.892777308, -87.614416601)"
"351544",41.999721438,-87.686281869,"(41.999721438, -87.686281869)"
"352820",41.843939939,-87.71111815,"(41.843939939, -87.71111815)"
"352953",41.840025502,-87.713449699,"(41.840025502, -87.713449699)"
"353320",41.706376588,-87.682394407,"(41.706376588, -87.682394407)"
"353722",41.807743991,-87.643083155,"(41.807743991, -87.643083155)"
"353781",41.818970238,-87.642529717,"(41.818970238, -87.642529717)"
"354036",41.99440289,-87.672261209,"(41.99440289, -87.672261209)"
"354675",41.985219212,-87.669130509,"(41.985219212, -87.669130509)"
"354784",41.884292567,-87.66115764,"(41.884292567, -87.66115764)"
"355510",41.922678586,-87.644891949,"(41.922678586, -87.644891949)"
"356059",41.830890037,-87.635503335,"(41.830890037, -87.635503335)"
"356552",41.716225012,-87.604523997,"(41.716225012, -87.604523997)"
"356624",41.845770099,-87.713607116,"(41.845770099, -87.713607116)"
"356698",41.943211791,-87.678840499,"(41.943211791, -87.678840499)"
"356705",41.943212524,-87.678969141,"(41.943212524, -87.678969141)"
"356716",41.943197457,-87.680178604,"(41.943197457, -87.680178604)"
"356764",41.807783187,-87.730497531,"(41.807783187, -87.730497531)"
"356843",41.968888586,-87.668200705,"(41.968888586, -87.668200705)"
"356852",41.805470526,-87.603810519,"(41.805470526, -87.603810519)"
"356854",41.902959846,-87.693019652,"(41.902959846, -87.693019652)"
"356904",41.76834353,-87.682453842,"(41.76834353, -87.682453842)"
"357389",41.843959148,-87.711117964,"(41.843959148, -87.711117964)"
"357409",41.905712236,-87.635545054,"(41.905712236, -87.635545054)"
"359578",41.762374618,-87.590590429,"(41.762374618, -87.590590429)"
"359968",41.940575269,-87.752959447,"(41.940575269, -87.752959447)"
"360329",41.897739116,-87.691822953,"(41.897739116, -87.691822953)"
"360970",41.783673419,-87.597897812,"(41.783673419, -87.597897812)"
"361157",41.814173866,-87.640809462,"(41.814173866, -87.640809462)"
"361393",41.879202837,-87.626113652,"(41.879202837, -87.626113652)"
"361396",41.734965447,-87.663043008,"(41.734965447, -87.663043008)"
"361435",41.982547666,-87.670780262,"(41.982547666, -87.670780262)"
"362459",42.006591541,-87.671605206,"(42.006591541, -87.671605206)"
"363455",41.838005929,-87.717058143,"(41.838005929, -87.717058143)"
"363529",41.841683151,-87.719602797,"(41.841683151, -87.719602797)"
"363729",41.84831639,-87.691549881,"(41.84831639, -87.691549881)"
"365736",41.945258063,-87.747781839,"(41.945258063, -87.747781839)"
"366330",41.95955136,-87.6842508,"(41.95955136, -87.6842508)"
"367214",41.851463207,-87.671573183,"(41.851463207, -87.671573183)"
"367218",41.9326664,-87.723310538,"(41.9326664, -87.723310538)"
"367353",41.84000019,-87.709787483,"(41.84000019, -87.709787483)"
"368338",41.921751279,-87.652757947,"(41.921751279, -87.652757947)"
"370506",NA,NA,""
"370809",NA,NA,""
"370911",NA,NA,""
"371197",NA,NA,""
"372075",NA,NA,""
"372492",NA,NA,""
"372779",NA,NA,""
"372858",NA,NA,""
"372906",NA,NA,""
"373195",NA,NA,""
"373223",NA,NA,""
"373302",NA,NA,""
"374370",41.941549325,-87.748065714,"(41.941549325, -87.748065714)"
"374910",41.900640844,-87.666007566,"(41.900640844, -87.666007566)"
"374963",41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
"375068",41.926230025,-87.73350679,"(41.926230025, -87.73350679)"
"375249",41.976525184,-87.650814346,"(41.976525184, -87.650814346)"
"375411",41.883092841,-87.748302043,"(41.883092841, -87.748302043)"
"375461",41.949449432,-87.707894849,"(41.949449432, -87.707894849)"
"375512",41.857740758,-87.669919006,"(41.857740758, -87.669919006)"
"376262",41.894520607,-87.624240456,"(41.894520607, -87.624240456)"
"376292",41.902740661,-87.718184568,"(41.902740661, -87.718184568)"
"376301",41.902023021,-87.773706834,"(41.902023021, -87.773706834)"
