"","Latitude","Longitude","Location"
"278064",41.880954808,-87.679083288,"(41.880954808, -87.679083288)"
"280486",41.881651236,-87.626200491,"(41.881651236, -87.626200491)"
"280550",41.881651236,-87.626200491,"(41.881651236, -87.626200491)"
"284678",41.909270224,-87.774201952,"(41.909270224, -87.774201952)"
"285114",41.990340459,-87.660278489,"(41.990340459, -87.660278489)"
"285580",41.852636267,-87.647005323,"(41.852636267, -87.647005323)"
"286198",41.910886107,-87.650316375,"(41.910886107, -87.650316375)"
"287740",41.887216061,-87.765521526,"(41.887216061, -87.765521526)"
"288237",41.85513261,-87.662641344,"(41.85513261, -87.662641344)"
"289026",41.865315536,-87.624104363,"(41.865315536, -87.624104363)"
"290926",41.858622578,-87.67245747,"(41.858622578, -87.67245747)"
"291980",NA,NA,""
"291998",NA,NA,""
"293144",NA,NA,""
"293925",NA,NA,""
"293941",NA,NA,""
"294488",41.752278381,-87.606472758,"(41.752278381, -87.606472758)"
"294968",41.923861077,-87.773589529,"(41.923861077, -87.773589529)"
"296076",41.827681913,-87.665496311,"(41.827681913, -87.665496311)"
"296156",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"296689",NA,NA,""
"296706",NA,NA,""
"296722",NA,NA,""
"296931",41.907781441,-87.706946147,"(41.907781441, -87.706946147)"
"296946",41.707600727,-87.668996508,"(41.707600727, -87.668996508)"
"298170",NA,NA,""
"299552",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"301965",41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
"302700",41.93803933,-87.719657425,"(41.93803933, -87.719657425)"
"302903",41.903919035,-87.630396032,"(41.903919035, -87.630396032)"
"304613",41.779435663,-87.705575307,"(41.779435663, -87.705575307)"
"305970",41.86556473,-87.684831549,"(41.86556473, -87.684831549)"
"310221",41.87634981,-87.667123222,"(41.87634981, -87.667123222)"
"311056",41.791350864,-87.654802831,"(41.791350864, -87.654802831)"
"312817",41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
"313971",41.7799566,-87.605921959,"(41.7799566, -87.605921959)"
"315774",41.926261042,-87.766068398,"(41.926261042, -87.766068398)"
"315815",41.835508619,-87.654736589,"(41.835508619, -87.654736589)"
"316261",41.789749112,-87.683924139,"(41.789749112, -87.683924139)"
"316466",41.768324572,-87.683953309,"(41.768324572, -87.683953309)"
"318543",41.954298305,-87.712924484,"(41.954298305, -87.712924484)"
"321267",41.881131362,-87.758759876,"(41.881131362, -87.758759876)"
"322606",41.828690018,-87.613413281,"(41.828690018, -87.613413281)"
"327333",41.887216061,-87.765521526,"(41.887216061, -87.765521526)"
"327673",41.916928255,-87.642411209,"(41.916928255, -87.642411209)"
"330895",41.726596927,-87.606003998,"(41.726596927, -87.606003998)"
"331668",41.921675001,-87.657498828,"(41.921675001, -87.657498828)"
"333565",NA,NA,""
"348125",NA,NA,""
"351565",41.913474165,-87.776979555,"(41.913474165, -87.776979555)"
"352764",41.817939584,-87.619828901,"(41.817939584, -87.619828901)"
"352881",41.853951387,-87.632565837,"(41.853951387, -87.632565837)"
"353094",41.93288344,-87.68140843,"(41.93288344, -87.68140843)"
"365834",41.970609768,-87.71953979,"(41.970609768, -87.71953979)"
"370659",NA,NA,""
"370824",NA,NA,""
"370862",NA,NA,""
"374187",41.778840927,-87.711267556,"(41.778840927, -87.711267556)"
"377822",42.014051744,-87.685338121,"(42.014051744, -87.685338121)"
"378264",41.866862801,-87.665209838,"(41.866862801, -87.665209838)"
"379001",41.773979206,-87.604570751,"(41.773979206, -87.604570751)"
"381992",41.943136646,-87.684942941,"(41.943136646, -87.684942941)"
"382578",41.961473042,-87.760722689,"(41.961473042, -87.760722689)"
"383182",41.769489334,-87.668801909,"(41.769489334, -87.668801909)"
"385893",41.918711651,-87.76551063,"(41.918711651, -87.76551063)"
"389849",41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
"390236",41.901428979,-87.669889398,"(41.901428979, -87.669889398)"
"390328",41.879056799,-87.74522497,"(41.879056799, -87.74522497)"
"395731",41.755965725,-87.65709614,"(41.755965725, -87.65709614)"
"400940",41.893490223,-87.631175183,"(41.893490223, -87.631175183)"
"401888",41.79318091,-87.681271171,"(41.79318091, -87.681271171)"
"403154",41.805448746,-87.590562608,"(41.805448746, -87.590562608)"
"403535",41.916667041,-87.688073137,"(41.916667041, -87.688073137)"
"407106",42.007939331,-87.66409991,"(42.007939331, -87.66409991)"
"407382",41.939054243,-87.746875622,"(41.939054243, -87.746875622)"
"408500",41.968444422,-87.708823258,"(41.968444422, -87.708823258)"
"409508",41.682600313,-87.614791471,"(41.682600313, -87.614791471)"
"412158",41.850930304,-87.734486079,"(41.850930304, -87.734486079)"
"419680",41.948658585,-87.646807065,"(41.948658585, -87.646807065)"
"421370",41.967007592,-87.727991211,"(41.967007592, -87.727991211)"
"421999",41.764245207,-87.683232026,"(41.764245207, -87.683232026)"
"422351",41.747222066,-87.600219523,"(41.747222066, -87.600219523)"
"424375",41.902960623,-87.692666998,"(41.902960623, -87.692666998)"
"426561",41.735912661,-87.634103297,"(41.735912661, -87.634103297)"
"427910",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"429374",41.802089104,-87.723795117,"(41.802089104, -87.723795117)"
"431400",41.93270321,-87.751553422,"(41.93270321, -87.751553422)"
"431739",41.896902027,-87.694266566,"(41.896902027, -87.694266566)"
"433923",41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
"438349",41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
"438730",41.881041206,-87.69987777,"(41.881041206, -87.69987777)"
"439879",41.894722089,-87.706530176,"(41.894722089, -87.706530176)"
"441620",41.935496958,-87.76639084,"(41.935496958, -87.76639084)"
"445156",41.868593592,-87.627453187,"(41.868593592, -87.627453187)"
"445262",41.876351148,-87.666880865,"(41.876351148, -87.666880865)"
"446392",41.692378887,-87.621046145,"(41.692378887, -87.621046145)"
"446512",41.771950844,-87.685111824,"(41.771950844, -87.685111824)"
"447061",41.902764406,-87.760990408,"(41.902764406, -87.760990408)"
"451752",41.902889128,-87.701057755,"(41.902889128, -87.701057755)"
"451853",41.904532401,-87.719677175,"(41.904532401, -87.719677175)"
"453363",41.894890041,-87.627189408,"(41.894890041, -87.627189408)"
"454165",41.909307068,-87.80576669,"(41.909307068, -87.80576669)"
"454580",41.885931086,-87.648650553,"(41.885931086, -87.648650553)"
"456401",41.93872015,-87.755130088,"(41.93872015, -87.755130088)"
"460381",41.893621863,-87.716707434,"(41.893621863, -87.716707434)"
"463352",41.806447298,-87.624379892,"(41.806447298, -87.624379892)"
"464125",41.884891055,-87.701312362,"(41.884891055, -87.701312362)"
"469577",41.775268726,-87.672591663,"(41.775268726, -87.672591663)"
"471162",41.725803425,-87.662786572,"(41.725803425, -87.662786572)"
"473200",41.742087268,-87.561224809,"(41.742087268, -87.561224809)"
"475553",41.785812374,-87.671651072,"(41.785812374, -87.671651072)"
"480454",41.749561068,-87.55285319,"(41.749561068, -87.55285319)"
"482746",41.807129833,-87.743139659,"(41.807129833, -87.743139659)"
"483090",41.939935646,-87.652491107,"(41.939935646, -87.652491107)"
"483842",41.878909219,-87.62433596,"(41.878909219, -87.62433596)"
"488944",41.882096173,-87.685332755,"(41.882096173, -87.685332755)"
"489715",41.914224497,-87.706872129,"(41.914224497, -87.706872129)"
"491101",41.802386496,-87.673321739,"(41.802386496, -87.673321739)"
"494506",41.909895811,-87.725573694,"(41.909895811, -87.725573694)"
"496599",41.844381272,-87.715092209,"(41.844381272, -87.715092209)"
"496739",41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
"498903",41.97521657,-87.758084147,"(41.97521657, -87.758084147)"
"504032",41.779112173,-87.693695901,"(41.779112173, -87.693695901)"
"511426",41.791797599,-87.652385205,"(41.791797599, -87.652385205)"
"517967",41.952862596,-87.747304174,"(41.952862596, -87.747304174)"
"523301",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"523431",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"524794",41.856565235,-87.709406353,"(41.856565235, -87.709406353)"
"525688",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"525723",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"525742",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"526269",41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
"528059",41.883181343,-87.639958282,"(41.883181343, -87.639958282)"
"530599",41.938623737,-87.64923024,"(41.938623737, -87.64923024)"
"530647",41.827681913,-87.665496311,"(41.827681913, -87.665496311)"
"530748",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531185",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531326",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531369",41.827681913,-87.665496311,"(41.827681913, -87.665496311)"
"531410",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531915",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531980",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"531988",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532034",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532069",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532073",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532078",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532079",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532729",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532736",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532774",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532876",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"532895",41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
"535826",41.959334008,-87.71192339,"(41.959334008, -87.71192339)"
"543975",41.879281236,-87.641689584,"(41.879281236, -87.641689584)"
"549070",41.969440858,-87.762100163,"(41.969440858, -87.762100163)"
"551136",41.78441304,-87.636421873,"(41.78441304, -87.636421873)"
"551668",41.913912522,-87.677538048,"(41.913912522, -87.677538048)"
"552000",41.892591259,-87.717448236,"(41.892591259, -87.717448236)"
"555188",41.879492192,-87.746113289,"(41.879492192, -87.746113289)"
"556388",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"556465",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"557363",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"557364",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"559357",41.807724512,-87.605688612,"(41.807724512, -87.605688612)"
"560872",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"560943",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"563343",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"563494",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"564712",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"584078",41.848812134,-87.628202892,"(41.848812134, -87.628202892)"
"587097",41.851958985,-87.691230842,"(41.851958985, -87.691230842)"
"587107",41.811838512,-87.684526408,"(41.811838512, -87.684526408)"
"591759",41.956702248,-87.747401351,"(41.956702248, -87.747401351)"
"599887",41.70046639,-87.646282247,"(41.70046639, -87.646282247)"
"608550",41.835264742,-87.651554017,"(41.835264742, -87.651554017)"
"621881",41.964744922,-87.714849143,"(41.964744922, -87.714849143)"
"622634",41.864927256,-87.726355876,"(41.864927256, -87.726355876)"
"623048",42.007356038,-87.66148997,"(42.007356038, -87.66148997)"
"623623",41.799176734,-87.589083706,"(41.799176734, -87.589083706)"
"625079",41.916665267,-87.688245842,"(41.916665267, -87.688245842)"
"635654",41.769452884,-87.663941471,"(41.769452884, -87.663941471)"
"638100",41.923976215,-87.766294416,"(41.923976215, -87.766294416)"
"647330",41.884792337,-87.630947262,"(41.884792337, -87.630947262)"
"648378",42.004044032,-87.668125318,"(42.004044032, -87.668125318)"
"648501",41.878344338,-87.709536042,"(41.878344338, -87.709536042)"
"650596",41.785258755,-87.63831205,"(41.785258755, -87.63831205)"
"657521",41.882182894,-87.679812546,"(41.882182894, -87.679812546)"
"658733",41.900876808,-87.637338836,"(41.900876808, -87.637338836)"
"664313",41.853947709,-87.666045352,"(41.853947709, -87.666045352)"
"665835",41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
"667430",41.968437376,-87.7100515,"(41.968437376, -87.7100515)"
"670527",41.878928363,-87.626105662,"(41.878928363, -87.626105662)"
"676432",41.93887295,-87.766511632,"(41.93887295, -87.766511632)"
"681333",41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
"681566",41.859740616,-87.658026564,"(41.859740616, -87.658026564)"
"682388",41.866861947,-87.665062994,"(41.866861947, -87.665062994)"
"682845",41.726944727,-87.604589685,"(41.726944727, -87.604589685)"
"685478",41.828777741,-87.605993275,"(41.828777741, -87.605993275)"
"685499",41.779249554,-87.683942092,"(41.779249554, -87.683942092)"
"687590",41.806797644,-87.61014459,"(41.806797644, -87.61014459)"
"693014",41.940957434,-87.723966635,"(41.940957434, -87.723966635)"
"694117",41.814083444,-87.663979516,"(41.814083444, -87.663979516)"
"700776",41.733068435,-87.55133095,"(41.733068435, -87.55133095)"
"701649",41.856904261,-87.661976779,"(41.856904261, -87.661976779)"
"703111",41.808833439,-87.622824022,"(41.808833439, -87.622824022)"
"707705",41.797098665,-87.633064523,"(41.797098665, -87.633064523)"
"709400",41.794769261,-87.681167059,"(41.794769261, -87.681167059)"
"710013",41.868593592,-87.627453187,"(41.868593592, -87.627453187)"
"713861",41.882774244,-87.629427024,"(41.882774244, -87.629427024)"
"714742",41.923690057,-87.784780174,"(41.923690057, -87.784780174)"
"715235",41.766246993,-87.575905429,"(41.766246993, -87.575905429)"
"716160",41.808114033,-87.668600955,"(41.808114033, -87.668600955)"
"716446",41.978151601,-87.770002987,"(41.978151601, -87.770002987)"
"718284",41.78130345,-87.663590913,"(41.78130345, -87.663590913)"
"722342",41.703447527,-87.629185507,"(41.703447527, -87.629185507)"
"725763",41.900188071,-87.774464852,"(41.900188071, -87.774464852)"
"730699",41.840579031,-87.723551079,"(41.840579031, -87.723551079)"
"731185",41.968083538,-87.688223756,"(41.968083538, -87.688223756)"
"733992",41.806857448,-87.643059661,"(41.806857448, -87.643059661)"
"736334",41.780381971,-87.607658687,"(41.780381971, -87.607658687)"
"740384",41.928706526,-87.754595793,"(41.928706526, -87.754595793)"
"742964",41.884279448,-87.65472753,"(41.884279448, -87.65472753)"
"744671",41.947148498,-87.761876484,"(41.947148498, -87.761876484)"
"747986",41.903449887,-87.725109528,"(41.903449887, -87.725109528)"
"748325",41.77356025,-87.64705347,"(41.77356025, -87.64705347)"
"749836",42.007921364,-87.66525544,"(42.007921364, -87.66525544)"
"751329",41.945991574,-87.673070358,"(41.945991574, -87.673070358)"
"751742",41.73673302,-87.582744757,"(41.73673302, -87.582744757)"
"754620",41.909844371,-87.729347174,"(41.909844371, -87.729347174)"
"755433",41.65186461,-87.610562948,"(41.65186461, -87.610562948)"
"756098",41.74899896,-87.605175838,"(41.74899896, -87.605175838)"
"757118",41.886044724,-87.672736811,"(41.886044724, -87.672736811)"
"757561",41.909262251,-87.774819215,"(41.909262251, -87.774819215)"
"757746",41.765813124,-87.604718157,"(41.765813124, -87.604718157)"
"761018",41.904582292,-87.714655027,"(41.904582292, -87.714655027)"
"764638",41.937725094,-87.72714355,"(41.937725094, -87.72714355)"
"765717",41.844540463,-87.70297948,"(41.844540463, -87.70297948)"
"765822",41.751636442,-87.641628664,"(41.751636442, -87.641628664)"
"766208",41.854914043,-87.676581084,"(41.854914043, -87.676581084)"
"767675",41.854259383,-87.62595538,"(41.854259383, -87.62595538)"
"768239",41.866832248,-87.639235498,"(41.866832248, -87.639235498)"
"769316",41.925322365,-87.739975394,"(41.925322365, -87.739975394)"
"771324",41.802037364,-87.620408789,"(41.802037364, -87.620408789)"
"774169",41.751100324,-87.615959358,"(41.751100324, -87.615959358)"
"776623",41.932736857,-87.681207792,"(41.932736857, -87.681207792)"
"776632",41.722932947,-87.537233645,"(41.722932947, -87.537233645)"
"782173",41.912327385,-87.700711113,"(41.912327385, -87.700711113)"
"782618",41.924142412,-87.66694962,"(41.924142412, -87.66694962)"
"785649",41.669622639,-87.634422174,"(41.669622639, -87.634422174)"
"786549",41.768167414,-87.659053795,"(41.768167414, -87.659053795)"
"790674",41.914535483,-87.657195727,"(41.914535483, -87.657195727)"
"791735",41.910109309,-87.707588349,"(41.910109309, -87.707588349)"
"791910",41.92510186,-87.671992307,"(41.92510186, -87.671992307)"
"793745",41.80878949,-87.599250208,"(41.80878949, -87.599250208)"
"796106",41.739523881,-87.604901825,"(41.739523881, -87.604901825)"
"798661",41.705519638,-87.559640991,"(41.705519638, -87.559640991)"
"798689",41.887485143,-87.644656629,"(41.887485143, -87.644656629)"
"799625",41.87634981,-87.667123222,"(41.87634981, -87.667123222)"
"800061",41.886527121,-87.697425462,"(41.886527121, -87.697425462)"
"802380",41.873762623,-87.6517986,"(41.873762623, -87.6517986)"
"805046",41.910264137,-87.771493016,"(41.910264137, -87.771493016)"
"805954",41.854906927,-87.677256556,"(41.854906927, -87.677256556)"
"807899",41.973297647,-87.655850122,"(41.973297647, -87.655850122)"
"808012",41.780052052,-87.683662683,"(41.780052052, -87.683662683)"
"809706",41.952612834,-87.766981789,"(41.952612834, -87.766981789)"
"810941",41.913314417,-87.653960805,"(41.913314417, -87.653960805)"
"811083",41.978886974,-87.701457651,"(41.978886974, -87.701457651)"
"811546",41.714470571,-87.613975119,"(41.714470571, -87.613975119)"
"815735",41.806164586,-87.657610177,"(41.806164586, -87.657610177)"
"816260",41.959309009,-87.713390612,"(41.959309009, -87.713390612)"
"817064",41.852198325,-87.674377204,"(41.852198325, -87.674377204)"
"817072",41.912046197,-87.745928892,"(41.912046197, -87.745928892)"
"817254",41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
"818840",41.784379895,-87.706399737,"(41.784379895, -87.706399737)"
"821979",41.806046625,-87.674626611,"(41.806046625, -87.674626611)"
"825373",41.916821727,-87.648449058,"(41.916821727, -87.648449058)"
"827114",41.835312075,-87.665684868,"(41.835312075, -87.665684868)"
"827488",41.889530538,-87.616557422,"(41.889530538, -87.616557422)"
"827815",41.85102174,-87.618954852,"(41.85102174, -87.618954852)"
"832343",41.744296424,-87.544258141,"(41.744296424, -87.544258141)"
"846066",41.684045813,-87.669418251,"(41.684045813, -87.669418251)"
"847012",41.735172471,-87.703016838,"(41.735172471, -87.703016838)"
"847682",41.965921483,-87.645279645,"(41.965921483, -87.645279645)"
"847825",41.961830308,-87.726628332,"(41.961830308, -87.726628332)"
"858221",41.806836926,-87.660882217,"(41.806836926, -87.660882217)"
"858410",41.814470499,-87.604478745,"(41.814470499, -87.604478745)"
"864967",41.777225639,-87.638670092,"(41.777225639, -87.638670092)"
"870264",41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
"871357",41.773498648,-87.625146108,"(41.773498648, -87.625146108)"
"873715",41.657334836,-87.547530855,"(41.657334836, -87.547530855)"
"873958",41.915441683,-87.71831613,"(41.915441683, -87.71831613)"
"877683",41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
"881542",41.751528912,-87.548046864,"(41.751528912, -87.548046864)"
"883189",41.906890723,-87.638460098,"(41.906890723, -87.638460098)"
"891581",41.676801223,-87.620471194,"(41.676801223, -87.620471194)"
"895016",41.959979511,-87.688643758,"(41.959979511, -87.688643758)"
"899133",41.685218271,-87.631646796,"(41.685218271, -87.631646796)"
"912260",41.938660999,-87.75975067,"(41.938660999, -87.75975067)"
"912928",41.745047697,-87.601372888,"(41.745047697, -87.601372888)"
"913480",41.7990889,-87.589081055,"(41.7990889, -87.589081055)"
"914012",41.864748519,-87.712935601,"(41.864748519, -87.712935601)"
"918083",41.880108035,-87.647309981,"(41.880108035, -87.647309981)"
"921656",41.793057558,-87.63868986,"(41.793057558, -87.63868986)"
"921871",41.857511135,-87.737141082,"(41.857511135, -87.737141082)"
"929334",41.97692554,-87.680488692,"(41.97692554, -87.680488692)"
"930924",41.902217176,-87.758567201,"(41.902217176, -87.758567201)"
"932917",41.802008204,-87.586450598,"(41.802008204, -87.586450598)"
"945554",41.750017126,-87.721931591,"(41.750017126, -87.721931591)"
"950569",41.959254063,-87.753286332,"(41.959254063, -87.753286332)"
"951456",41.88068906,-87.728733158,"(41.88068906, -87.728733158)"
"952449",41.750112571,-87.703028287,"(41.750112571, -87.703028287)"
"955815",41.924224462,-87.74741566,"(41.924224462, -87.74741566)"
"955958",41.886303497,-87.714765311,"(41.886303497, -87.714765311)"
"959198",42.007794313,-87.672700248,"(42.007794313, -87.672700248)"
"962817",41.844248026,-87.725087021,"(41.844248026, -87.725087021)"
"965805",41.880176664,-87.745266111,"(41.880176664, -87.745266111)"
"970021",41.855683575,-87.640802311,"(41.855683575, -87.640802311)"
"970205",41.851184125,-87.718638419,"(41.851184125, -87.718638419)"
"973952",41.75256441,-87.597945193,"(41.75256441, -87.597945193)"
"975810",41.692600301,-87.621790629,"(41.692600301, -87.621790629)"
"975962",41.926224283,-87.753762014,"(41.926224283, -87.753762014)"
"980019",41.786616545,-87.632786263,"(41.786616545, -87.632786263)"
"982612",41.974503669,-87.808615975,"(41.974503669, -87.808615975)"
"983134",41.778840927,-87.711267556,"(41.778840927, -87.711267556)"
"984235",41.911909815,-87.709154222,"(41.911909815, -87.709154222)"
"988758",41.704543798,-87.622263202,"(41.704543798, -87.622263202)"
"993831",41.953276054,-87.669021112,"(41.953276054, -87.669021112)"
"996772",41.808334624,-87.690973412,"(41.808334624, -87.690973412)"
"998679",41.826159952,-87.62313513,"(41.826159952, -87.62313513)"
"999009",41.772022709,-87.638711569,"(41.772022709, -87.638711569)"
"1002338",41.852239702,-87.671550497,"(41.852239702, -87.671550497)"
"1008457",41.931639765,-87.738421102,"(41.931639765, -87.738421102)"
"1012067",41.769516434,-87.666374886,"(41.769516434, -87.666374886)"
"1027817",41.88172944,-87.696301607,"(41.88172944, -87.696301607)"
"1039240",42.017228105,-87.675443554,"(42.017228105, -87.675443554)"
"1044090",41.903125898,-87.632182661,"(41.903125898, -87.632182661)"
"1045085",41.785921172,-87.664375199,"(41.785921172, -87.664375199)"
"1060912",41.67748636,-87.664130289,"(41.67748636, -87.664130289)"
"1062534",41.865489083,-87.772072441,"(41.865489083, -87.772072441)"
"1065920",41.983774913,-87.655371253,"(41.983774913, -87.655371253)"
"1070848",41.968305606,-87.722294037,"(41.968305606, -87.722294037)"
"1075581",41.786429601,-87.654675056,"(41.786429601, -87.654675056)"
"1086025",41.887065662,-87.627991716,"(41.887065662, -87.627991716)"
"1087560",41.93743245,-87.649180491,"(41.93743245, -87.649180491)"
"1089168",41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
"1101073",41.794953997,-87.664611327,"(41.794953997, -87.664611327)"
"1106152",41.851832986,-87.700668895,"(41.851832986, -87.700668895)"
"1107100",41.948927959,-87.707881566,"(41.948927959, -87.707881566)"
"1108471",41.802277495,-87.655080002,"(41.802277495, -87.655080002)"
"1112885",41.886050902,-87.624525089,"(41.886050902, -87.624525089)"
"1114660",41.911588471,-87.735403689,"(41.911588471, -87.735403689)"
"1137490",41.780054439,-87.578547737,"(41.780054439, -87.578547737)"
"1138099",41.896343018,-87.624279065,"(41.896343018, -87.624279065)"
"1138930",41.808427535,-87.685041334,"(41.808427535, -87.685041334)"
"1150784",41.802111489,-87.606401292,"(41.802111489, -87.606401292)"
"1161643",41.852123965,-87.679131253,"(41.852123965, -87.679131253)"
"1169751",41.772617435,-87.635864041,"(41.772617435, -87.635864041)"
"1172852",41.963762569,-87.680659856,"(41.963762569, -87.680659856)"
"1174619",41.754757235,-87.578499702,"(41.754757235, -87.578499702)"
"1177513",41.926438039,-87.665782884,"(41.926438039, -87.665782884)"
"1178839",41.703582996,-87.535286161,"(41.703582996, -87.535286161)"
"1181282",41.858413159,-87.724945467,"(41.858413159, -87.724945467)"
"1183245",41.837291982,-87.634079693,"(41.837291982, -87.634079693)"
"1184654",41.905710429,-87.635699363,"(41.905710429, -87.635699363)"
"1185748",41.85839493,-87.726168034,"(41.85839493, -87.726168034)"
"1189524",41.885266312,-87.721965856,"(41.885266312, -87.721965856)"
"1190636",41.88090842,-87.711736421,"(41.88090842, -87.711736421)"
"1190786",41.756765393,-87.562690836,"(41.756765393, -87.562690836)"
"1192274",41.896059267,-87.668123166,"(41.896059267, -87.668123166)"
"1194420",41.91244802,-87.653165399,"(41.91244802, -87.653165399)"
